EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1328110,38,No,Travel_Rarely,364,Maternity,3,5,Technical Degree,1,4,Female,32,3,2,Other,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2
1744823,30,No,Travel_Rarely,438,Maternity,18,3,Life Sciences,1,1,Female,75,3,1,Other,3,Single,2632,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4
1431031,32,No,Travel_Frequently,689,Cardiology,9,2,Medical,1,4,Male,35,1,2,Nurse,4,Divorced,4668,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7
1587864,30,No,Travel_Rarely,201,Maternity,5,3,Technical Degree,1,4,Female,84,3,1,Other,1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2
1577226,30,No,Travel_Rarely,1427,Maternity,2,1,Medical,1,2,Male,35,2,1,Nurse,4,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2
1162762,41,No,Travel_Frequently,857,Neurology,10,3,Life Sciences,1,4,Male,91,2,4,Other,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7
1035340,41,No,Travel_Rarely,933,Maternity,9,4,Life Sciences,1,3,Male,94,3,1,Nurse,1,Married,2238,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4
1529493,19,No,Travel_Rarely,1181,Maternity,3,1,Medical,1,2,Female,79,3,1,Nurse,2,Single,1483,16102,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
1789511,40,No,Travel_Frequently,1395,Maternity,26,3,Medical,1,2,Female,54,3,2,Other,2,Divorced,5605,8504,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13
1047751,35,No,Travel_Rarely,662,Cardiology,1,5,Marketing,1,3,Male,94,3,3,Nurse,2,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6
1057195,53,No,Travel_Rarely,1436,Cardiology,6,2,Marketing,1,2,Male,34,3,2,Other,3,Married,2306,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5
1682385,45,No,Travel_Rarely,194,Maternity,9,3,Life Sciences,1,2,Male,60,3,2,Nurse,2,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15
1314990,32,No,Travel_Frequently,967,Cardiology,8,3,Marketing,1,2,Female,43,3,3,Nurse,4,Single,8998,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7
1157784,29,No,Non-Travel,1496,Neurology,1,1,Technical Degree,1,4,Male,41,3,2,Therapist,3,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9
1819484,51,No,Travel_Rarely,1169,Neurology,7,4,Medical,1,2,Male,34,2,2,Therapist,3,Married,6132,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0
1172011,58,No,Travel_Rarely,1145,Maternity,9,3,Medical,1,2,Female,75,2,1,Other,2,Married,3346,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0
1562685,40,No,Travel_Rarely,630,Cardiology,4,4,Marketing,1,3,Male,67,2,3,Nurse,4,Married,10855,8552,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11
1404919,34,No,Travel_Frequently,303,Cardiology,2,4,Marketing,1,3,Female,75,3,1,Other,3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2
1751538,22,No,Travel_Rarely,1256,Maternity,19,1,Medical,1,3,Male,80,3,1,Other,4,Married,2323,11992,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2
1883822,27,No,Non-Travel,691,Maternity,9,3,Medical,1,4,Male,57,3,1,Other,2,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
1460812,28,No,Travel_Rarely,440,Maternity,21,3,Medical,1,3,Male,42,3,1,Other,4,Married,2713,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
1303708,57,No,Travel_Rarely,334,Maternity,24,2,Life Sciences,1,3,Male,83,4,3,Nurse,4,Divorced,9439,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4
1224013,27,Yes,Non-Travel,1450,Maternity,3,3,Medical,1,3,Male,79,2,1,Other,3,Divorced,2566,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1
1495862,50,No,Travel_Rarely,1452,Neurology,11,3,Life Sciences,1,3,Female,53,3,5,Other,2,Single,19926,17053,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4
1379450,41,No,Travel_Rarely,465,Maternity,14,3,Life Sciences,1,1,Male,56,3,1,Other,3,Divorced,2451,4609,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8
1138977,30,No,Travel_Rarely,1339,Cardiology,5,3,Life Sciences,1,2,Female,41,3,3,Nurse,4,Married,9419,8053,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4
1726077,38,No,Travel_Rarely,702,Cardiology,1,4,Life Sciences,1,1,Female,59,2,2,Nurse,4,Single,8686,12930,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7
1101855,32,No,Travel_Rarely,120,Maternity,6,5,Life Sciences,1,3,Male,43,3,1,Other,3,Single,3038,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
1715001,27,No,Travel_Rarely,1157,Maternity,17,3,Technical Degree,1,3,Male,51,3,1,Other,2,Married,3058,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1
1820041,19,Yes,Travel_Frequently,602,Cardiology,1,1,Technical Degree,1,3,Female,100,1,1,Other,1,Single,2325,20989,0,Y,No,21,4,1,80,0,1,5,4,0,0,0,0
1540435,36,No,Travel_Frequently,1480,Maternity,3,2,Medical,1,4,Male,30,3,1,Nurse,2,Single,2088,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2
1340085,30,No,Non-Travel,111,Maternity,9,3,Medical,1,3,Male,66,3,2,Nurse,1,Divorced,3072,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10
1319352,45,No,Travel_Rarely,1268,Cardiology,4,2,Life Sciences,1,3,Female,30,3,2,Nurse,1,Divorced,5006,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3
1722423,56,No,Travel_Rarely,713,Maternity,8,3,Life Sciences,1,3,Female,67,3,1,Other,1,Divorced,4257,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2
1853558,33,No,Travel_Rarely,134,Maternity,2,3,Life Sciences,1,3,Male,90,3,1,Other,4,Single,2500,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2
1517594,19,Yes,Travel_Rarely,303,Maternity,2,3,Life Sciences,1,2,Male,47,2,1,Nurse,4,Single,1102,9241,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0
1700841,46,No,Travel_Rarely,526,Cardiology,1,2,Marketing,1,2,Female,92,3,3,Nurse,1,Divorced,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
1665761,38,No,Travel_Rarely,1380,Maternity,9,2,Life Sciences,1,3,Female,75,3,1,Nurse,4,Single,2288,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1
1224843,31,No,Travel_Rarely,140,Maternity,12,1,Medical,1,3,Female,95,3,1,Other,4,Married,3929,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2
1739412,34,No,Travel_Rarely,629,Maternity,27,2,Medical,1,4,Female,95,3,1,Other,2,Single,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2
1190255,41,Yes,Travel_Rarely,1356,Cardiology,20,2,Marketing,1,2,Female,70,3,1,Other,2,Single,3140,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2
1820323,50,No,Travel_Rarely,328,Maternity,1,3,Medical,1,3,Male,86,2,1,Nurse,3,Married,3690,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2
1477195,53,No,Travel_Rarely,1084,Maternity,13,2,Medical,1,4,Female,57,4,2,Therapist,1,Divorced,4450,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3
1383313,33,No,Travel_Rarely,931,Maternity,14,3,Medical,1,4,Female,72,3,1,Other,2,Married,2756,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6
1385477,40,No,Travel_Rarely,989,Neurology,4,1,Medical,1,4,Female,46,3,5,Other,3,Married,19033,6499,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9
1060337,55,No,Travel_Rarely,692,Neurology,14,4,Medical,1,3,Male,61,4,5,Other,2,Single,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15
1180048,34,No,Travel_Frequently,1069,Neurology,2,1,Life Sciences,1,4,Male,45,2,2,Therapist,3,Married,9547,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9
1730525,51,No,Travel_Rarely,313,Maternity,3,3,Medical,1,4,Female,98,3,4,Nurse,2,Single,13734,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
1173311,52,No,Travel_Rarely,699,Neurology,1,4,Life Sciences,1,3,Male,65,2,5,Other,3,Married,19999,5678,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9
1155351,27,No,Travel_Rarely,894,Maternity,9,3,Medical,1,4,Female,99,3,1,Other,2,Single,2279,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3
1409777,35,Yes,Travel_Rarely,556,Maternity,23,2,Life Sciences,1,2,Male,50,2,2,Therapist,3,Married,5916,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1
1175384,43,No,Non-Travel,1344,Maternity,7,3,Medical,1,4,Male,37,4,1,Other,4,Divorced,2089,5228,4,Y,No,14,3,4,80,3,7,3,4,5,4,2,2
1447981,45,No,Non-Travel,1195,Neurology,2,2,Medical,1,1,Male,65,2,4,Other,4,Married,16792,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8
1643490,37,No,Travel_Rarely,290,Maternity,21,3,Life Sciences,1,2,Male,65,4,1,Other,1,Married,3564,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7
1132287,35,No,Travel_Frequently,138,Maternity,2,3,Medical,1,2,Female,37,3,2,Nurse,2,Single,4425,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2
1238447,42,No,Non-Travel,926,Maternity,21,2,Medical,1,3,Female,36,3,2,Therapist,3,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2
1314186,38,No,Travel_Rarely,1261,Neurology,2,4,Life Sciences,1,4,Male,88,3,2,Therapist,3,Married,6553,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0
1416095,38,No,Travel_Rarely,1084,Maternity,29,3,Technical Degree,1,4,Male,54,3,2,Therapist,4,Married,6261,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
1572943,27,No,Travel_Frequently,472,Neurology,1,1,Technical Degree,1,3,Male,60,2,2,Therapist,1,Married,4298,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0
1285655,49,No,Non-Travel,1002,Maternity,18,4,Life Sciences,1,4,Male,92,3,2,Therapist,4,Divorced,6804,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7
1620253,34,No,Travel_Frequently,878,Maternity,10,4,Medical,1,4,Male,43,3,1,Other,3,Divorced,3815,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
1224749,40,No,Travel_Rarely,905,Maternity,19,2,Medical,1,3,Male,99,3,2,Nurse,4,Married,2741,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7
1056367,38,Yes,Travel_Rarely,1180,Maternity,29,1,Medical,1,2,Male,70,3,2,Nurse,1,Married,6673,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0
1446715,29,No,Travel_Rarely,121,Cardiology,27,3,Marketing,1,2,Female,35,3,3,Nurse,4,Married,7639,24525,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9
1872375,22,No,Travel_Rarely,1136,Maternity,5,3,Life Sciences,1,4,Male,60,4,1,Other,2,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2
1251693,36,No,Travel_Frequently,635,Maternity,18,1,Medical,1,2,Female,73,3,1,Nurse,4,Single,2153,7703,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7
1474327,40,No,Non-Travel,1151,Maternity,9,5,Life Sciences,1,4,Male,63,2,2,Nurse,4,Married,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2
1721417,46,No,Travel_Rarely,644,Maternity,1,4,Medical,1,4,Male,97,3,3,Nurse,1,Divorced,9396,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3
1723897,32,No,Travel_Rarely,1045,Cardiology,4,4,Medical,1,4,Male,32,1,3,Nurse,4,Married,10400,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8
1847119,30,No,Non-Travel,829,Neurology,1,1,Life Sciences,1,3,Male,88,2,3,Therapist,3,Single,8474,20925,1,Y,No,22,4,3,80,0,12,2,3,11,8,5,8
1213142,27,No,Travel_Frequently,1242,Cardiology,20,3,Life Sciences,1,4,Female,90,3,2,Nurse,3,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
1155192,51,No,Travel_Rarely,1469,Neurology,8,4,Life Sciences,1,2,Male,81,2,3,Other,2,Married,12490,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7
1806025,30,Yes,Travel_Rarely,1005,Maternity,3,3,Technical Degree,1,4,Female,88,3,1,Other,1,Single,2657,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4
1296063,41,No,Travel_Rarely,896,Cardiology,6,3,Life Sciences,1,4,Female,75,3,3,Administrative,4,Single,13591,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0
1502689,30,Yes,Travel_Frequently,334,Cardiology,26,4,Marketing,1,3,Female,52,2,2,Nurse,1,Single,6696,22967,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1
1849547,29,No,Travel_Rarely,992,Maternity,1,3,Technical Degree,1,3,Male,85,3,1,Other,3,Single,2058,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5
1715116,45,No,Non-Travel,1052,Cardiology,6,3,Medical,1,4,Female,57,2,3,Nurse,4,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8
1088447,54,No,Travel_Rarely,1147,Cardiology,3,3,Marketing,1,4,Female,52,3,2,Nurse,1,Married,5940,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5
1408349,36,No,Travel_Rarely,1396,Maternity,5,2,Life Sciences,1,4,Male,62,3,2,Nurse,2,Single,5914,9945,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7
1291194,33,No,Travel_Rarely,147,Maternity,4,4,Medical,1,3,Female,47,2,1,Other,2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
1699240,37,No,Travel_Frequently,663,Neurology,11,3,Other,1,2,Male,47,3,3,Other,4,Divorced,12185,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7
1059303,38,No,Travel_Rarely,119,Cardiology,3,3,Life Sciences,1,1,Male,76,3,3,Nurse,3,Divorced,10609,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13
1530760,31,No,Non-Travel,979,Neurology,1,4,Medical,1,3,Male,90,1,2,Therapist,3,Married,4345,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4
1187985,59,No,Travel_Rarely,142,Maternity,3,3,Life Sciences,1,3,Male,70,2,1,Other,4,Married,2177,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0
1721312,37,No,Travel_Frequently,319,Cardiology,4,4,Marketing,1,1,Male,41,3,1,Other,4,Divorced,2793,2539,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8
1129392,29,No,Travel_Frequently,1413,Cardiology,1,1,Medical,1,2,Female,42,3,3,Nurse,4,Married,7918,6599,1,Y,No,14,3,4,80,1,11,5,3,11,10,4,1
1278690,35,No,Travel_Frequently,944,Cardiology,1,3,Marketing,1,3,Female,92,3,3,Nurse,3,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8
1118323,29,Yes,Travel_Rarely,896,Maternity,18,1,Medical,1,3,Male,86,2,1,Other,4,Single,2389,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1
1709918,52,No,Travel_Rarely,1323,Maternity,2,3,Life Sciences,1,3,Female,89,2,1,Nurse,4,Single,3212,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2
1470356,42,No,Travel_Rarely,532,Neurology,4,2,Technical Degree,1,3,Male,58,3,5,Other,4,Married,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15
1128374,59,No,Travel_Rarely,818,Neurology,6,2,Medical,1,2,Male,52,3,1,Other,3,Married,2267,25657,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2
1508741,50,No,Travel_Rarely,854,Cardiology,1,4,Medical,1,4,Female,68,3,5,Administrative,4,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6
1598911,33,Yes,Travel_Rarely,813,Maternity,14,3,Medical,1,3,Male,58,3,1,Nurse,4,Married,2436,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4
1177110,43,No,Travel_Rarely,1034,Cardiology,16,3,Marketing,1,4,Female,80,3,4,Administrative,4,Married,16064,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9
1484656,33,Yes,Travel_Rarely,465,Maternity,2,2,Life Sciences,1,1,Female,39,3,1,Nurse,1,Married,2707,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7
1693414,52,No,Non-Travel,771,Cardiology,2,4,Life Sciences,1,1,Male,79,2,5,Administrative,3,Single,19068,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12
1806233,32,No,Travel_Rarely,1401,Cardiology,4,2,Life Sciences,1,3,Female,56,3,1,Other,2,Married,3931,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2
1127107,32,Yes,Travel_Rarely,515,Maternity,1,3,Life Sciences,1,4,Male,62,2,1,Nurse,3,Single,3730,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2
1548210,39,No,Travel_Rarely,1431,Maternity,1,4,Medical,1,3,Female,96,3,1,Nurse,3,Divorced,2232,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
1857248,32,No,Non-Travel,976,Cardiology,26,4,Marketing,1,3,Male,100,3,2,Nurse,4,Married,4465,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2
1491722,41,No,Travel_Rarely,1411,Maternity,19,2,Life Sciences,1,3,Male,36,3,2,Other,1,Divorced,3072,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0
1548175,40,No,Travel_Rarely,1300,Maternity,24,2,Technical Degree,1,1,Male,62,3,2,Other,4,Divorced,3319,24447,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7
1197716,45,No,Travel_Rarely,252,Neurology,1,3,Other,1,3,Male,70,4,5,Other,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7
1275604,31,No,Travel_Frequently,1327,Neurology,3,4,Medical,1,2,Male,73,3,3,Other,3,Divorced,13675,13523,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2
1632856,33,No,Travel_Rarely,832,Maternity,5,4,Life Sciences,1,3,Female,63,2,1,Other,4,Married,2911,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
1874724,34,No,Travel_Rarely,470,Neurology,2,4,Life Sciences,1,4,Male,84,2,2,Therapist,1,Married,5957,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9
1133458,37,No,Travel_Rarely,1017,Maternity,1,2,Medical,1,3,Female,83,2,1,Other,1,Married,3920,18697,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2
1213490,45,No,Travel_Frequently,1199,Neurology,7,4,Life Sciences,1,1,Male,77,4,2,Therapist,3,Married,6434,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2
1440072,37,No,Travel_Frequently,504,Maternity,10,3,Medical,1,1,Male,61,3,3,Therapist,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0
1492815,39,No,Travel_Frequently,505,Maternity,2,4,Technical Degree,1,3,Female,64,3,3,Nurse,3,Single,10938,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8
1322829,29,No,Travel_Rarely,665,Maternity,15,3,Life Sciences,1,3,Male,60,3,1,Other,4,Single,2340,22673,1,Y,No,19,3,1,80,0,6,1,3,6,5,1,5
1453272,42,No,Travel_Rarely,916,Maternity,17,2,Life Sciences,1,4,Female,82,4,2,Other,1,Single,6545,23016,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2
1234458,29,No,Travel_Rarely,1247,Cardiology,20,2,Marketing,1,4,Male,45,3,2,Nurse,4,Divorced,6931,10732,2,Y,No,14,3,4,80,1,10,2,3,3,2,0,2
1336242,25,No,Travel_Rarely,685,Neurology,1,3,Life Sciences,1,1,Female,62,3,2,Therapist,3,Married,4898,7505,0,Y,No,12,3,4,80,2,5,3,3,4,2,1,2
1068917,42,No,Travel_Rarely,269,Maternity,2,3,Medical,1,4,Female,56,2,1,Nurse,1,Divorced,2593,8007,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8
1804073,40,No,Travel_Rarely,1416,Neurology,2,2,Medical,1,1,Male,49,3,5,Other,3,Divorced,19436,5949,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,9
1435995,51,No,Travel_Rarely,833,Maternity,1,3,Life Sciences,1,3,Male,96,3,1,Other,4,Married,2723,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,0
1577501,31,No,Travel_Frequently,307,Maternity,29,2,Medical,1,3,Male,71,2,1,Nurse,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4
1075035,32,No,Travel_Frequently,1311,Maternity,7,3,Life Sciences,1,2,Male,100,4,1,Nurse,2,Married,2794,26062,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3
1520532,38,No,Non-Travel,1327,Cardiology,2,2,Life Sciences,1,4,Male,39,2,2,Nurse,4,Married,5249,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5
1593179,32,No,Travel_Rarely,128,Maternity,2,1,Technical Degree,1,4,Male,84,2,2,Nurse,1,Single,2176,19737,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4
1244300,46,No,Travel_Rarely,488,Cardiology,2,3,Technical Degree,1,3,Female,75,1,4,Administrative,2,Married,16872,14977,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7
1622255,28,Yes,Travel_Rarely,529,Maternity,2,4,Life Sciences,1,1,Male,79,3,1,Nurse,3,Single,3485,14935,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0
1662066,29,No,Travel_Rarely,1210,Cardiology,2,3,Medical,1,1,Male,78,2,2,Nurse,2,Married,6644,3687,2,Y,No,19,3,2,80,2,10,2,3,0,0,0,0
1247928,31,No,Travel_Rarely,1463,Maternity,23,3,Medical,1,2,Male,64,2,2,Nurse,4,Married,5582,14408,0,Y,No,21,4,2,80,1,10,2,3,9,0,7,8
1087213,25,No,Non-Travel,675,Maternity,5,2,Life Sciences,1,2,Male,85,4,2,Nurse,1,Divorced,4000,18384,1,Y,No,12,3,4,80,2,6,2,3,6,3,1,5
1269016,45,No,Travel_Rarely,1385,Maternity,20,2,Medical,1,3,Male,79,3,4,Nurse,4,Married,13496,7501,0,Y,Yes,14,3,2,80,0,21,2,3,20,7,4,10
1416436,36,No,Travel_Rarely,1403,Maternity,6,3,Life Sciences,1,4,Male,47,3,1,Nurse,4,Married,3210,20251,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11
1124764,55,No,Travel_Rarely,452,Neurology,1,3,Medical,1,4,Male,81,3,5,Other,1,Single,19045,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13
1524494,47,Yes,Non-Travel,666,Neurology,29,4,Life Sciences,1,1,Male,88,3,3,Other,2,Married,11849,10268,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9
1376531,28,No,Travel_Rarely,1158,Maternity,9,3,Medical,1,4,Male,94,3,1,Other,4,Married,2070,2613,1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4
1487080,37,No,Travel_Rarely,228,Cardiology,6,4,Medical,1,3,Male,98,3,2,Nurse,4,Married,6502,22825,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1
1836214,21,No,Travel_Rarely,996,Maternity,3,2,Medical,1,4,Male,100,2,1,Other,3,Single,3230,10531,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0
1397780,37,No,Non-Travel,728,Neurology,1,4,Medical,1,1,Female,80,3,3,Other,4,Divorced,13603,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2
1281199,35,No,Travel_Rarely,1315,Neurology,22,3,Life Sciences,1,2,Female,71,4,3,Other,2,Divorced,11996,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2
1566712,38,No,Travel_Rarely,322,Cardiology,7,2,Medical,1,1,Female,44,4,2,Nurse,1,Divorced,5605,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7
1256655,26,No,Travel_Frequently,1479,Neurology,1,3,Life Sciences,1,3,Female,84,3,2,Therapist,2,Divorced,6397,26767,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4
1187620,50,No,Travel_Rarely,797,Neurology,4,1,Life Sciences,1,1,Male,96,3,5,Other,2,Divorced,19144,15815,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6
1032001,53,No,Travel_Rarely,1070,Neurology,3,4,Medical,1,3,Male,45,3,4,Other,3,Married,17584,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3
1220520,42,No,Travel_Rarely,635,Cardiology,1,1,Life Sciences,1,2,Male,99,3,2,Nurse,3,Married,4907,24532,1,Y,No,25,4,3,80,0,20,3,3,20,16,11,6
1524207,29,No,Travel_Frequently,442,Cardiology,2,2,Life Sciences,1,2,Male,44,3,2,Nurse,4,Single,4554,20260,1,Y,No,18,3,1,80,0,10,3,2,10,7,0,9
1552398,55,No,Travel_Rarely,147,Maternity,20,2,Technical Degree,1,2,Male,37,3,2,Nurse,4,Married,5415,15972,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8
1753629,26,No,Travel_Frequently,496,Maternity,11,2,Medical,1,1,Male,60,3,2,Nurse,1,Married,4741,22722,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3
1649314,37,No,Travel_Rarely,1372,Maternity,1,3,Life Sciences,1,4,Female,42,3,1,Other,4,Single,2115,15881,1,Y,No,12,3,2,80,0,17,3,3,17,12,5,7
1353021,44,Yes,Travel_Frequently,920,Maternity,24,3,Life Sciences,1,4,Male,43,3,1,Nurse,3,Divorced,3161,19920,3,Y,Yes,22,4,4,80,1,19,0,1,1,0,0,0
