HHuniqueID,DefaultOnRecord,RecentBalance,HHInsurance,CarLoan
HHc3f0d0af43,0,3512,1,0
HHaa84a941b8,0,583,0,0
HHe45c35dd2f,0,0,1,0
HHf172a88f71,0,0,0,0
HHec4aba371a,0,5958,1,0
HH69bca98688,0,419,1,0
HH2a291bc591,0,2717,1,1
HH874590fc6b,0,361,0,0
HH1e7fd86b85,0,3876,0,0
HH23ca7db96a,0,-207,0,0
HHddd8a4ed3b,0,149,1,0
HH7642a2bcb9,0,1857,1,0
HH25540579bd,0,302,0,0
HH0f2c5a7a8d,0,2,0,0
HH8d3b5c6db0,0,4335,1,0
HHaab971ee14,0,1293,1,0
HHaec67a6ad1,0,229,1,0
HHdaa07ca047,0,6983,0,0
HH9b7cc42300,0,2129,0,0
HH3e854bd4ed,0,0,1,0
HH228fb8d078,0,2991,0,0
HH7d38018a3e,0,3634,0,0
HH0392e3c66e,0,1076,0,0
HHb1fd0e7a76,0,129,1,1
HH914907a1c8,0,-246,1,0
HH504208a7e3,0,3889,1,0
HH64353c49c4,0,1566,1,0
HHd35cdcf0dc,0,275,0,0
HH24afe209a8,0,291,1,0
HHdbac9b03c1,0,195,0,0
HHf4706698ad,0,339,1,0
HH40ac9f7cbf,0,0,1,0
HHe7288cd020,0,126,1,0
HH8abd0cc974,0,461,1,0
HHa0a49379af,0,4108,1,0
HHf52558070f,0,-1,1,0
HH57bd5b4970,0,755,0,0
HH09b7498ac8,0,368,1,0
HHe3f5797be2,0,5774,1,0
HH8c11a592f7,0,-4,1,0
HHf3f0a30fc0,0,1550,0,0
HH4adf3d5217,0,999,1,0
HH43cf83ca26,0,2540,0,0
HH7964b02df0,0,1263,1,0
HH8e5f2c0f2d,0,759,0,0
HHce7d65702b,0,618,1,1
HH17255ba195,0,228,1,0
HHb73c4af6eb,0,0,0,0
HHae873b6c21,0,886,1,0
HH38f922f93d,0,0,0,0
HHd3a5be4d7d,0,-340,1,1
HH2632e4d0af,0,1718,0,1
HH29e05734d4,0,2352,0,0
HH6b033d605d,0,4386,1,0
HH0c5c987787,0,6,0,0
HHf738af10f2,0,196,0,0
HHbef550045c,0,1477,0,0
HH03e02b8f74,0,3160,1,0
HH31c1596799,0,781,1,0
HH25c0375fa7,0,36,1,0
HHd404f42672,0,1134,0,0
HHd8a6703027,0,0,1,0
HHcd1f5a7986,0,1600,1,1
HH9afd3c8fdb,0,1948,0,0
HHb4d362f52d,0,750,1,0
HH704aad41ee,0,363,0,0
HHb0b5c99b13,0,281,0,0
HHe5e3aa7742,0,1857,1,0
HH953bd0dc3b,0,21522,0,0
HH4a92d7e9f5,0,580,1,1
HHc381766d73,0,760,1,0
HHbebbcf6ffd,0,304,0,0
HH37c4c39e94,0,3301,1,0
HHd94657715f,0,-239,1,1
HH8d7f89c0a8,0,618,0,0
HHa05483ead3,0,355,1,0
HH52bf241223,0,705,1,0
HH0c158f96ee,0,146,0,0
HH19532b4026,0,84,0,1
HH4d000473a7,0,316,1,0
HHed8b552c0f,0,1519,0,0
HHfebb6a4eef,0,1853,0,0
HH337146416d,1,29,0,0
HH62a090c5cf,0,-109,1,1
HHc64f2ed26f,0,2319,0,0
HH0b18555c71,0,197,0,0
HHa0e09b326a,0,1946,0,0
HH73d125f3e1,0,145,1,0
HH9599b0d558,0,0,1,1
HHb411ecb555,0,481,0,0
HH6638772bf0,0,321,0,0
HHf5d273bc4f,0,4030,1,0
HH763da35cd2,0,858,1,0
HH6a002b154d,0,10925,0,0
HH5f8c81dea9,0,715,1,0
HHa7afb68807,0,3760,0,1
HH570e2ff265,0,7032,0,0
HH6760dd3c52,0,685,1,0
HH90d8e9aa42,0,1020,1,0
HH23e79e26ff,0,1167,1,0
HH1ad5952db0,0,7,1,1
HH8dd844d332,0,766,0,0
HH1fdfa954cd,0,332,1,0
HH1cc81fbeb2,0,2410,0,0
HH6ca003c6c0,0,2600,1,0
HHf36e98167d,0,1395,1,0
HHcba8bfd90c,0,1,0,0
HH76c0f10268,0,553,1,0
HH1021662c24,0,363,0,0
HHa6aa0ef88e,0,2308,0,0
HH1d7dbb5baf,0,3407,1,0
HH3adb8d09a8,0,899,1,0
HH2e2a387b6f,0,27624,0,0
HH10fbb82f43,0,300,0,0
HH8e3244184b,0,102,0,0
HH49b114bd0b,0,329,0,0
HHa2531cfbae,1,0,0,1
HHa16a5cd4da,0,1905,1,0
HHd38517c52d,0,1330,0,1
HH1121c638ed,0,5562,0,0
HH1672255675,0,5861,0,0
HH43309147ec,0,2152,0,0
HH4af6a9b066,0,1316,0,0
HH9156ace7ee,0,4401,0,0
HH4c4b1685f9,0,0,1,0
HHe34224057e,0,383,0,0
HH196b1872bc,0,1,0,0
HHc566d40421,0,0,0,0
HHddea2f014d,0,3062,1,0
HH3136d7f7a0,0,0,1,1
HHef26ae833a,0,398,1,0
HH3f00445e6f,0,3576,1,0
HH4bd9e8cf84,0,21,1,0
HH71c98011a7,0,1388,1,0
HH0627eadcb9,0,5,0,0
HHd00ccaf522,0,-1185,1,0
HH174f0a1eef,0,2944,0,0
HHb47c0d1275,0,623,1,0
HH1ffd9f41a6,0,3168,0,0
HHd784e4c6d9,0,107,0,0
HH75c05e1621,0,1755,0,0
HHe29fd8f3ab,0,510,0,0
HH1fed3b708f,0,9002,1,1
HH28241c2096,0,2007,0,0
HHa19c499c74,0,364,0,1
HH408c1fcc9a,0,528,1,0
HHad70332ad2,0,1264,0,0
HHd650c9b0a4,0,3076,0,0
HH2b6c002c6f,0,733,1,0
HHc33b643a58,0,-182,0,1
HH09c2aeaa88,0,254,0,0
HH2015220cc6,0,714,0,0
HH8a12584439,0,687,1,0
HHc9516dc328,0,481,1,0
HH3e937ef475,0,898,1,0
HH507bbf45c9,0,2974,1,0
HH0494860ae2,0,33,0,0
HH01ac9fa831,0,297,0,0
HH6e364b5ca8,0,101,1,0
HHe44bd41c15,0,5583,1,0
HH149917e945,0,0,1,0
HH92a714c038,0,94,1,0
HH1d83b81170,0,202,0,1
HHc59b57623a,0,65,1,0
HHcdbd9cc452,0,1463,1,0
HHa4ed117a72,0,775,0,0
HH55061d826d,0,184,0,0
HH32a81da418,0,5313,0,0
HH4a4170f671,0,458,0,0
HHe0b885ece8,0,748,1,1
HHc5c0223c0e,0,1231,0,0
HHd6d02676e7,0,45248,1,0
HH69479a74a5,0,682,0,0
HHaa3e2da7e9,0,0,1,0
HHba32e27248,0,89,0,0
HHb31ade4932,0,49,1,0
HHd3f986d2ec,0,1230,1,0
HHef82683ab3,0,10924,0,0
HH0fdcfff23a,0,-349,1,0
HHc438dfebf8,0,239,0,0
HHc0c4026581,0,121,1,0
HHe3830764a1,0,150,0,1
HH2f4f122871,0,970,1,0
HH0e5edf7d7d,0,-4,1,1
HHd3c16ebb7c,0,2615,0,0
HH69e25b27b0,0,1777,1,0
HHfe5d543ca1,0,351,0,0
HHc8b35d5d0e,0,1468,0,0
HH082d424769,0,474,1,1
HH735a807f12,0,3003,0,0
HHbc27ab7b65,0,147,0,0
HHf255f2602d,0,878,1,0
HH40e2872f1e,0,1694,0,0
HH8f27ebf597,0,459,0,0
HHa360d8cbd2,0,2085,0,0
HHc38febaaea,0,235,0,0
HH99a49a4343,0,520,0,0
HH6805d68c39,0,379,0,0
HH6417f07de3,0,1099,0,0
HHedc69236db,0,-21,1,1
HH08d0c60dda,0,3384,1,0
HH3369139ef7,0,0,0,0
HH57cb1b50ac,0,298,1,1
HHbfa4ed7af7,0,4216,0,0
HH3955ef3e27,0,208,1,0
HHd817913bba,0,1367,1,0
HH082f6fe346,0,11,0,0
HH7902e06269,0,1256,0,0
HHb66960c240,0,183,1,1
HH4983532db1,0,64,0,0
HH028b11f1b7,0,211,0,0
HHfba350efb0,0,4328,0,0
HHb94e050924,0,248,0,0
HHd2ec4ca3cf,0,1375,1,0
HHca5919a76c,0,223,0,0
HH70b5673e37,0,2854,1,0
HH6174b8a2cc,0,874,1,0
HHcc7b7ee74a,0,-262,1,0
HH73a9f0b5f0,0,287,1,0
HHa6066fcbf2,0,5,0,1
HH32a6b32e01,0,13,0,0
HHaa60384915,0,442,1,0
HH914f5c5f6b,0,1303,0,0
HH4657af3385,0,661,1,0
HH635073a49c,0,43074,1,0
HHde57cd226b,0,-239,1,0
HH08c231365d,0,-17,1,1
HHbc890ddaf8,0,3025,0,0
HHc71a1a1ea0,0,266,0,0
HHa3539a267b,0,-32,1,0
HH30202bb0a3,0,3463,1,1
HHf448184237,0,0,0,0
HH0c8ac5e10b,0,363,1,0
HH644755bc44,0,1435,0,0
HH44a57a525d,0,764,1,0
HH648315183f,0,81,0,1
HHdc2d2b8b98,0,-196,1,1
HH2525f2cc1d,0,232,0,0
HH977bb572f8,0,468,0,0
HHa4a3767ca9,1,57,1,1
HHca8ac88db6,0,3,0,1
HH642884aafd,0,984,1,0
HH79f40f9045,0,42,0,0
HH08a28bdbc4,0,126,0,0
HHf5663a9898,0,830,1,1
HH7aaaa5639c,0,953,1,0
HH7ef5a3b791,0,2747,0,0
HH0ef31fac58,0,849,1,0
HH51f04e4e51,1,-5,0,0
HH88b136a7d7,0,2017,0,1
HH0bd58d5f93,0,0,0,0
HHefb139e480,0,594,1,1
HH8680bc6881,0,1135,1,0
HHb7d4405df2,0,550,1,0
HH8d4acec462,0,2465,1,1
HH0ebf38d941,0,167,1,0
HH3fe36adc4b,0,605,1,0
HH3db20bd2ed,0,299,1,0
HHc2fc08c05b,0,242,0,0
HHe34a0ef2a0,0,3984,0,0
HH7d2315d7c5,0,243,0,0
HHd02ecfbc4f,0,892,1,0
HHb57e07f87b,0,556,0,0
HH09a617dd14,0,0,0,0
HHa5ff713797,0,2767,1,0
HHd46f5555fd,0,531,1,0
HHcfd3779b1c,0,203,0,0
HH69b9f505de,0,843,0,0
HH793f615274,0,644,1,0
HH3a79fb6239,0,1137,0,0
HH99ef519e0a,0,189,1,0
HHd189f49231,0,941,0,1
HHea45c9ef5e,0,66,0,0
HH1e65be909a,0,-56,1,0
HHe7d384c975,0,105,1,0
HH891c1ac58c,0,35,0,0
HHf7e7b6b91a,0,352,1,0
HHb1164eb0e4,0,1354,1,0
HHfc15ddd0b4,0,734,1,1
HH2a66eee036,0,157,1,1
HHacac733e3f,0,894,1,0
HHb3a26693fb,0,35,1,0
HH4a103e7a47,0,242,1,0
HHb17c27f961,0,1341,0,0
HH8ce0e97b5f,0,100,1,0
HH76d40480c4,0,580,1,0
HHb61e308005,0,1610,1,0
HH6f528d54b7,0,1098,1,1
HH457f117b54,0,640,1,0
HH043af638f2,0,1612,0,0
HH9050480794,0,997,0,0
HHa17ccec8f6,0,816,0,0
HH8d42ea115a,0,439,0,0
HH5c08f1adab,0,0,0,0
HH8286e1795b,0,1092,0,0
HH4fc715f325,0,632,0,0
HH6a405300be,0,0,0,0
HHfa615a0b45,0,22,1,0
HH26de866769,0,38,1,0
HH0c8facc327,0,268,1,0
HH9c7a7c192c,0,2348,0,0
HHf14b829ae1,1,879,1,0
HH4302218d85,0,666,1,0
HHa46a6d1f82,0,50,1,0
HH1d5959edac,0,698,0,0
HH23afa44552,0,710,1,1
HH722c893214,0,1880,1,0
HH0711cf1a93,0,0,1,1
HH5cc71a7e74,0,264,0,0
HH7a4d14b436,0,238,0,0
HH301164fa86,0,0,0,0
HHaf50fbc536,0,1786,1,0
HH83a15219f2,0,1956,0,0
HHd9bd502d81,0,1277,0,0
HHdbf30065b9,0,398,1,0
HH99dbb99f8d,0,2069,0,0
HHdf76d5da33,0,621,1,0
HH843bb99c64,0,120,0,1
HH44562c63c7,0,19,0,0
HHe313a3ddcc,0,705,0,0
HH2f73b83948,0,924,0,0
HHaa0224ae6e,0,-1317,1,0
HH44e3d5a0c3,0,193,1,1
HH7acbbce178,0,-408,1,1
HHb79164e147,0,724,1,1
HH5eb97760cd,0,1568,0,0
HHfc547d55d4,0,2228,1,0
HH1cfadb86e3,0,154,1,0
HH9f16f72d92,0,1766,0,0
HHed314b34ff,0,1470,0,0
HH98f62980e5,0,0,0,0
HH61dc8ba388,0,997,0,0
HH8745b9b3af,0,1536,0,0
HH18ab843fc3,0,7818,0,0
HHdf348d7c45,0,-324,1,0
HH8b4391169a,0,1671,0,0
HH4775cdd50d,0,288,0,0
HH44069aaae6,0,6248,1,0
HHbc0c307eb5,0,292,1,0
HH04ebf177d2,0,0,1,0
HH5e223339c5,0,0,0,0
HH7ee405058e,0,3185,1,0
HH489a36b558,0,215,0,0
HH8278cf4c2c,0,754,0,1
HHcaf0edce2d,0,152,1,0
HH4abc6a6c9b,0,238,1,0
HHf7f02ff0a5,0,98,0,0
HH66d4035c56,0,0,1,0
HHeaad95eb50,0,1311,0,0
HH0679d9ced7,0,6307,1,0
HHb10b1cc32a,0,3467,0,0
HHe1d398f9cc,0,1133,1,0
HH776b7c5eeb,0,7459,1,0
HH677e014d3a,0,608,0,0
HHe9a8ee0cad,0,168,0,0
HH25b8769cd9,0,925,0,0
HHb252b171ab,0,0,1,0
HHed7feaa875,0,774,0,0
HH1af13d0d3c,0,385,0,1
HH0269b61bad,0,8043,1,0
HH593de8968e,0,2454,1,0
HH52df3b05aa,0,277,0,0
HH4f7de0dc10,0,-1,1,0
HH2fbd06dd1a,1,295,0,1
HH80a3586b04,0,307,1,0
HHf6e0982e67,0,982,1,0
HH2ff453975e,0,807,1,1
HH96134c0eac,0,913,1,1
HH0fbcd9ef84,0,6360,0,0
HH541d58cacc,0,2714,0,0
HH1c2aaa1533,0,42,1,0
HH9612c3cc26,0,193,0,0
HH1f6a16cbea,0,1661,1,1
HH8c6bafcdcd,0,-189,1,0
HHc6b0ff8b8d,0,290,1,0
HHc37274aa1d,0,-92,1,0
HH797c1a3fb2,0,254,0,0
HH6388ab5b11,0,0,0,1
HHd1d6961874,0,1250,1,0
HHb0182ce9cd,0,674,1,0
HH336f055116,0,1074,0,0
HHd2107a12d2,0,8627,0,0
HHb7c867e9af,0,207,0,1
HHa95e32ab46,0,6016,0,0
HHfd830d83b9,0,-3058,1,1
HH9da2b8c63f,0,8741,1,0
HH224e2accf9,0,6831,0,0
HHbf1492ed68,0,3881,1,0
HH51251eb488,0,2398,1,0
HHe0a81ccb7e,0,697,0,0
HH475bcc8f3e,0,-1,1,0
HHfc9d289364,0,-56,0,1
HHbbac4a25ff,0,-163,1,0
HH92e007d794,0,651,0,1
HHc4208ddb92,0,1112,1,0
HHa5f5c4f6bd,0,699,0,0
HH44382d1289,0,1798,1,0
HH7b5144f1c1,0,106,0,0
HH1b7a0d6847,0,883,1,0
HHfd5f57e313,0,346,0,0
HH8187a6e514,0,367,0,0
HHf403533b51,0,841,1,0
HHd5e869103b,0,5110,0,0
HHfe3d2dd099,0,-378,1,1
HHb8ae65a508,0,2971,0,0
HH6ffa5512c4,0,694,1,0
HH01c6877f10,0,3611,1,0
HHa84350b3f9,0,1169,0,0
HHe2939f135c,0,46,1,0
HHedc8fe58ac,0,6762,0,0
HH970eb0e122,0,2113,0,0
HH566e3ad5f6,0,20932,0,0
HHd87010a7c9,0,313,1,1
HHd433b0c339,0,1559,0,0
HH8b62a18af0,0,1554,0,0
HH5d156bb68d,0,2,0,0
HHccad290c8f,0,37,0,0
HHb0fec9a1ed,0,608,0,0
HH70e2ddb8ce,0,964,1,0
HH1bd488f4cb,0,275,0,0
HH6956305b94,0,1327,0,0
HH6fde1b1833,0,2059,0,0
HH22ce257c04,0,2383,0,0
HHd6c8909315,0,3391,0,0
HHcc62df8d65,0,347,0,0
HH7ed43e0f12,0,445,0,1
HHc7484b3aaa,0,2678,0,0
HH98b83d7e5e,0,557,0,0
HHcdc98e0434,0,7084,0,0
HH265b4d3b51,0,0,1,1
HH024508aadd,0,6,1,0
HH102c4993cc,0,0,1,0
HH8199a95d73,0,486,0,0
HH0712f4a693,0,1622,0,0
HH216e5054e2,0,992,1,0
HH3897c53988,0,1400,1,0
HHac14ee07ff,0,11835,1,0
HHec8432a264,0,22546,1,0
HH928b4154b5,0,7,0,0
HH69785c69be,0,230,0,0
HH596c6c8576,0,132,1,0
HHb6b50159d3,0,784,1,0
HHcc6e6a9e85,0,1610,0,0
HH7764d5cf7b,0,2682,1,0
HH12615eb030,0,423,0,0
HHe317a5aa5f,0,78,1,0
HH198e746356,0,113,0,0
HH810ebea0da,0,462,0,0
HH251f1c3fa7,0,326,0,0
HH28a8ffb8cd,0,378,0,0
HHe2a1fc0bde,0,1709,0,1
HH0ff434baf9,0,373,0,0
HH165bde1b03,0,4979,0,0
HH6745f02957,0,0,1,0
HH0ca05a6277,0,205,1,0
HHa2f68aa523,0,180,0,1
HH1f2ed46bf8,0,13094,0,0
HHd68888e2ae,0,43,1,0
HH663415164a,0,2639,1,0
HH43321396b7,0,151,0,0
HH725d66f00b,0,12,0,1
HH5194955dc9,0,160,1,1
HH3736e3796b,0,148,0,1
HH5cf0f1858b,0,5799,0,0
HH83852062a9,0,198,0,0
HHe04ec8d5bf,0,12569,0,0
HH8ad63ed410,0,1633,0,0
HHb65e7d9e75,0,832,0,0
HH1ebdf5b2b4,0,382,0,0
HH6259678052,0,86,0,0
HH9876a287eb,0,1900,1,0
HH07210e0d3a,0,1331,0,0
HH8bf809b6d5,0,6127,1,0
HH89418e2066,0,8366,0,0
HH17b481bf2f,0,5312,0,0
HH474df7d6c8,0,1165,1,0
HHab8342986e,0,0,0,0
HH47aa831a4c,0,484,1,0
HHc32f7de5a1,0,792,0,0
HHc06202ff27,0,6251,1,0
HHf1954acf46,0,2832,0,0
HHf90957ffd0,0,10,1,0
HH7686a9114b,0,1738,0,0
HH11dae765f0,0,1679,1,0
HHfd13363334,0,455,1,0
HH19597d7a6a,0,676,0,0
HH601fc50826,0,5334,0,0
HH60bdbbd8eb,0,153,1,0
HH4ba2b25da5,0,188,1,1
HH6c1f87d858,0,1224,0,0
HH2b524ed84b,0,40,0,0
HH05ee0f5fe8,0,8953,0,1
HHb90020d0b6,0,1627,0,0
HHf0685c5606,0,8629,1,0
HHc5fed110a2,0,1070,1,0
HHcd54a12f23,0,623,0,0
HH8addb132a8,0,860,0,0
HH8f5b2829fe,0,1279,1,0
HH7f36668fce,0,-336,0,0
HH5962b6e183,0,1623,0,0
HH28b2242498,0,4124,1,0
HH484f1d5410,0,0,0,0
HH8cf4be9204,0,507,1,0
HHff6b98d9e8,0,177,1,0
HHda047e866b,0,722,0,0
HHc7146662a7,0,-277,1,0
HH577b70fa01,0,1825,1,0
HH91119ece67,0,89,1,0
HH7c5023eea5,0,7,0,0
HH59056fbfda,0,8828,0,0
HHafb2b1b077,0,488,1,0
HH45c3354ad3,0,5361,0,0
HH17cc1122fb,0,6572,1,0
HH19bb16ac8a,0,392,0,0
HHa2d7f5ff35,0,1057,0,0
HHc6f9bf1c65,0,1,0,1
HH64c8ddf96d,0,1779,1,0
HH43f96bcf80,0,0,1,0
HHbaa3a5454a,0,258,1,0
HH1dc8c0c146,0,566,0,0
HH71991604f8,0,4629,1,0
HH27a88b4a24,0,44,0,0
HHcf17bf7c3d,0,926,0,0
HHfabda57100,0,-179,0,0
HHb2e0883e92,0,2351,0,0
HHa3ea74df70,0,336,0,0
HHc3449ea288,0,275,0,0
HH1ae558e7dd,0,1524,0,0
HH64708eb086,0,1692,1,0
HHf12323350f,1,-204,1,0
HH540223eda0,0,5060,0,0
HH18b552eeb6,0,410,1,1
HH228be99903,0,3608,1,0
HH8689a4c008,0,1531,1,0
HHc6330852a5,0,-214,1,0
HHb832a90084,0,0,0,0
HH487e216254,0,1335,1,0
HH989a4a8a18,0,1000,1,0
HH599247d1ea,0,726,1,1
HH20590f6613,0,2196,0,0
HH731e69e9eb,0,0,0,0
HH9cc28883bc,0,18,1,0
HH2475739529,0,1319,0,0
HHd999191b67,0,501,1,0
HHee54c97ede,0,352,0,0
HH0fa76034f6,0,15,0,0
HH5caf1b30a5,0,1639,0,0
HHd1d50d57d7,0,694,0,0
HHbf54f25949,0,0,0,0
HH80e5772325,0,525,1,1
HHb69b0800cf,0,426,0,0
HH59d48de0c4,0,498,1,0
HH415eb37c33,0,102,1,0
HHcbd5705ca9,0,586,1,0
HH1151ef5166,0,1840,0,0
HH93d2598b1b,0,333,0,0
HHf0e2b28e02,0,0,0,0
HH79a0b78d66,0,320,1,1
HH4b8e5bc20e,0,916,1,0
HH92ac7e0be5,0,-1,1,0
HHbda464ace4,0,406,0,0
HH174297d431,0,1912,1,0
HHf20f43e2f1,0,-245,1,0
HH1d5405626b,0,513,1,0
HHb11b854abd,0,-375,0,0
HHec01663cc1,0,1401,0,0
HHe26b25202c,0,184,1,0
HH7cd6527395,0,0,1,1
HH88bb390989,0,790,0,0
HH1ffa7d9f89,0,-407,1,0
HHb5d51e4707,0,5169,0,0
HH13c84ed77b,0,2067,1,0
HH593f25a9cb,0,978,0,0
HH79dc548081,0,209,0,0
HH69237f4709,0,1778,0,0
HHf6e103c328,0,297,1,0
HHf4f677b8d4,0,9883,0,0
HH1bc047d7d2,0,985,1,0
HHfb21d87c90,0,99,0,0
HHdeca68b21b,0,4468,0,0
HHb4b4c329e0,0,8079,0,1
HHfc3963922d,0,2269,0,0
HHbb3ff406b3,0,-345,1,0
HHbf8eb66ea7,0,0,1,0
HH6d36b46042,0,1623,0,0
HHf2349614a7,0,-98,1,0
HH26a2e8caa7,0,1577,0,0
HH56f3e53471,0,135,1,0
HHaf8275fb35,0,14,0,0
HH5a5a51e548,0,925,0,0
HHf135d533e3,0,8312,0,0
HH86eae27a08,0,0,1,0
HH941c669eda,0,7050,0,0
HH2eab0af94b,0,3622,1,1
HH426833f1b3,0,6483,1,0
HH1c828c1288,0,2114,1,0
HH1309c8473b,0,26,1,0
HHbbff482778,0,712,1,1
HH4505f71a90,0,0,0,0
HHb3a6650cdb,0,323,0,0
HH6a7fcea41f,0,809,0,0
HH0221fff5c8,0,1612,0,0
HHe386d0a99b,0,0,0,0
HHb13f41d50f,0,160,1,0
HH2a7b8ea6f5,0,6839,1,0
HH6d8c5d9340,0,62,1,0
HH056814932b,0,2000,0,0
HH4882ef92bd,0,513,0,1
HH8c43753258,0,1544,1,0
HHb18d301887,0,608,1,0
HHae4cf73fb6,0,1443,0,0
HH81c7767fd2,0,3176,0,0
HH1e03ce010e,0,1235,1,0
HH9cf0e9c7f6,0,695,0,0
HH5f0900729b,0,2751,1,0
HH06a48e0b10,0,2646,0,0
HH11aae91512,0,5124,1,0
HH278b75afe8,0,1076,0,0
HH82c7044bfa,0,471,1,0
HH97d6ed4dbd,0,2487,0,0
HH27ceb74125,0,589,1,0
HH81c382263a,0,684,0,0
HHfcf6732460,0,0,1,0
HH957aa2f7f3,0,784,0,1
HH2c0dc35f55,0,0,1,0
HHf4e5e2c802,0,926,0,0
HH71b8ffc777,0,943,0,0
HHd8c202ac62,0,2103,0,0
HH64977e5793,0,297,0,0
HH660ff5c683,0,0,1,1
HH903dedd4a4,0,0,1,0
HH48826bf988,0,10086,0,0
HH36bf0bffb6,0,144,1,1
HH8992a9e689,0,5887,0,0
HH876fb16a9b,0,73,0,0
HH8f74981740,0,70,0,0
HH3a8675a0ba,0,388,1,0
HH695f0407c6,0,0,0,0
HH3117c58fd2,0,1075,0,0
HH4be784d341,0,0,0,0
HH6ac8a8796b,0,2222,1,0
HHc89e8c1a7a,0,7803,0,0
HHabe5976110,0,2,1,0
HH0cc8ff239c,0,892,1,0
HH8c94ada704,0,1266,1,0
HH7b64eda06f,0,13,0,0
HHca8dcda717,0,388,1,0
HH7629b5f764,0,0,0,0
HH0634817f9d,0,625,1,0
HHc62d508d0f,0,238,1,0
HH262da2ad30,0,1421,1,0
HHe5dd2fe197,0,-295,0,1
HHe8280a28e0,0,6746,0,0
HH25696f21ed,0,328,0,0
HH98bd7fed74,0,383,1,0
HH145eb34568,0,5447,1,1
HH43e522c439,0,5715,0,0
HH8ba76b5f86,0,1254,1,0
HHfce531fd54,0,-295,1,0
HHbdb70988af,0,0,0,0
HH670fdd2418,0,1494,1,0
HHf1afe717e7,0,978,0,0
HH17357b985d,0,101,1,1
HH6ff6398ba9,0,-124,0,0
HHb55af0aba7,0,598,0,0
HH27c53c721f,0,64,0,0
HH75c5599da7,0,334,1,0
HHed15477287,0,376,0,0
HH53ef796c6b,0,0,1,1
HH05d4048a50,0,0,0,0
HH75914b50fb,0,455,0,0
HH046d3538d6,0,351,1,0
HH29212cce19,0,1033,0,0
HHeac7e8f14f,0,775,0,1
HH45be0ddfc4,1,150,1,1
HH0102d18662,0,2528,1,1
HHd451dfc9ed,0,1080,1,1
HHac157ad44e,0,445,0,0
HH2139b1d9dd,0,5291,0,0
HHcd8c6b5bb4,0,127,1,0
HHa293a088e7,0,1624,0,0
HHcb0713f2d2,0,0,0,0
HH708781dc5e,0,0,1,0
HH8d5d1aa84c,0,0,1,0
HH20a4f31ca5,0,1659,0,0
HHfb27d87005,0,71,1,0
HH39ec0f812f,0,812,1,1
HHc7ff387e4e,0,955,0,1
HH35b5b53e7e,0,6542,1,0
HH2a8efa1e50,0,691,0,0
HHb17ffd0514,0,6053,0,0
HHbf934f3e07,0,0,1,0
HHcc5446c89e,0,224,1,0
HH309ddfb09e,0,568,1,0
HHcabcea7f70,0,999,1,0
HH22dfdeffee,0,651,0,0
HHc7523ced1d,0,1772,0,0
HH9a6fce9d96,0,1178,0,0
HH181471ef01,0,-255,1,1
HH7877a2f468,0,0,0,0
HH9cd366eff1,0,0,0,0
HH2ceabcebd2,0,217,0,0
HH7fb9d47afe,0,115,1,0
HHe073bca3b3,0,-71,1,0
HH39b71f0365,0,78,0,0
HH9062704633,0,486,1,0
HH33ff78cc27,0,0,0,0
HHc31baf3848,0,204,0,0
HH568f6242e3,0,679,0,0
HH985a9d6cb3,0,0,0,0
HH2d906b4d05,0,68,1,0
HH0b40097eb6,0,377,0,0
HHd3f736d248,0,10,1,0
HH2f46257359,0,67,0,0
HH5875143458,0,2376,1,0
HH526e48dc84,0,647,1,0
HHb5671a6e2c,0,176,0,0
HHfd1a1e4151,0,163,1,0
HHdd93940fb0,0,1396,1,0
HH5e8cf7f8b7,0,0,1,1
HH21cda95611,0,350,1,0
HHd9de7f1e43,0,1279,1,0
HHb8aec8aec7,0,3192,1,0
HH9e4e333933,0,130,0,0
HHd24abab9c9,0,0,1,0
HH1b4fae22c9,0,892,1,0
HH372d2724a6,0,2326,0,0
HHa315b1d000,0,551,1,0
HH0ab31ca399,0,119,1,0
HH1c434fdc54,0,0,1,0
HH5a385071ee,0,380,1,1
HH616f8d8935,0,290,1,0
HH05ec708823,0,1595,0,0
HH8ffb1ff928,0,3338,1,0
HHb9e1ec5755,0,2960,1,0
HHab6f1d32a1,0,0,1,0
HHae9825177a,0,4844,1,0
HHa5d24438b3,0,0,1,1
HHa588a9bdd0,0,201,1,0
HHd725fca4b2,0,3,1,0
HHad9c4aa144,0,0,0,0
HHa093d12d74,0,431,0,0
HH9d5fb5b59c,0,92,0,0
HHd0c98f1b43,0,8014,1,0
HH37e299022a,0,402,1,0
HH496af2e03d,0,2234,0,0
HH864c6807b6,0,0,0,0
HH09a8c27330,0,6519,0,0
HH3ec80d7e4e,0,2015,0,0
HH1cc98bc037,0,0,1,0
HH91aac9265d,0,776,1,0
HHba2040ed70,0,0,1,0
HH339e9d5c5d,0,81,1,0
HHa65788932b,0,3160,1,0
HHf0a288f99e,0,871,1,0
HH643272e84d,0,590,1,0
HH82a1cc86e4,0,502,0,0
HHcfab245583,0,2282,0,0
HHf1305dab1c,0,400,0,0
HHd37c7d825b,0,128,0,0
HHaa719a1c6f,0,409,1,0
HH97ae42bc4b,0,0,1,1
HH309eda6b63,0,848,1,0
HH04b39c973e,0,245,1,0
HH6fcf844154,0,328,1,0
HH021ada09ce,0,-114,1,0
HH9477801ee7,0,0,0,0
HHccb25d89e1,0,346,0,0
