"word","sentiment"
"bounty","joy"
"bounty","positive"
"bounty","trust"
"bouquet","joy"
"bouquet","positive"
"bouquet","trust"
"bout","anger"
"bout","negative"
"bovine","disgust"
"bovine","negative"
"bowels","disgust"
"boxing","anger"
"boy","disgust"
"boy","negative"
"boycott","negative"
"brag","negative"
"brains","positive"
"bran","disgust"
"brandy","negative"
"bravado","negative"
"bravery","positive"
"brawl","anger"
"brawl","disgust"
"brawl","fear"
"brawl","negative"
"brazen","anger"
"brazen","negative"
"breach","negative"
"break","surprise"
"breakdown","negative"
"breakfast","positive"
"breakneck","negative"
"breakup","negative"
"breakup","sadness"
"bribe","negative"
"bribery","disgust"
"bribery","negative"
"bridal","anticipation"
"bridal","joy"
"bridal","positive"
"bridal","trust"
"bride","anticipation"
"bride","joy"
"bride","positive"
"bride","trust"
"bridegroom","anticipation"
"bridegroom","joy"
"bridegroom","positive"
"bridegroom","trust"
"bridesmaid","joy"
"bridesmaid","positive"
"bridesmaid","trust"
"brigade","fear"
"brigade","negative"
"brighten","joy"
"brighten","positive"
"brighten","surprise"
"brighten","trust"
"brightness","positive"
"brilliant","anticipation"
"brilliant","joy"
"brilliant","positive"
"brilliant","trust"
"brimstone","anger"
"brimstone","fear"
"brimstone","negative"
"bristle","negative"
"broadside","anticipation"
"broadside","negative"
"brocade","positive"
"broil","anger"
"broil","negative"
"broke","fear"
"broke","negative"
"broke","sadness"
"broken","anger"
"broken","fear"
"broken","negative"
"broken","sadness"
"brothel","disgust"
"brothel","negative"
"brother","positive"
"brother","trust"
"brotherhood","positive"
"brotherhood","trust"
"brotherly","anticipation"
"brotherly","joy"
"brotherly","positive"
"brotherly","trust"
"bruise","anticipation"
"bruise","negative"
"brunt","anger"
"brunt","negative"
"brutal","anger"
"brutal","fear"
"brutal","negative"
"brutality","anger"
"brutality","fear"
"brutality","negative"
"brute","anger"
"brute","fear"
"brute","negative"
"brute","sadness"
"buck","fear"
"buck","negative"
"buck","positive"
"buck","surprise"
"buddy","anticipation"
"buddy","joy"
"buddy","positive"
"buddy","trust"
"budget","trust"
"buffet","anger"
"buffet","negative"
"bug","disgust"
"bug","fear"
"bug","negative"
"bugaboo","anger"
"bugaboo","fear"
"bugaboo","negative"
"bugaboo","sadness"
"bugle","anticipation"
"build","positive"
"building","positive"
"bulbous","negative"
"bulldog","positive"
"bulletproof","positive"
"bully","anger"
"bully","fear"
"bully","negative"
"bum","disgust"
"bum","negative"
"bum","sadness"
"bummer","anger"
"bummer","disgust"
"bummer","negative"
"bunker","fear"
"buoy","positive"
"burdensome","fear"
"burdensome","negative"
"burdensome","sadness"
"bureaucracy","negative"
"bureaucracy","trust"
"bureaucrat","disgust"
"bureaucrat","negative"
"burglar","disgust"
"burglar","fear"
"burglar","negative"
"burglary","negative"
"burial","anger"
"burial","fear"
"burial","negative"
"burial","sadness"
"buried","fear"
"buried","negative"
"buried","sadness"
"burke","anger"
"burke","disgust"
"burke","fear"
"burke","negative"
"burke","sadness"
"burlesque","surprise"
"burnt","disgust"
"burnt","negative"
"bursary","trust"
"bury","sadness"
"buss","joy"
"buss","positive"
"busted","anger"
"busted","fear"
"busted","negative"
"butcher","anger"
"butcher","disgust"
"butcher","fear"
"butcher","negative"
"butler","positive"
"butler","trust"
"butt","negative"
"buttery","positive"
"buxom","positive"
"buzz","anticipation"
"buzz","fear"
"buzz","positive"
"buzzed","negative"
"bye","anticipation"
"bylaw","trust"
"cab","positive"
"cabal","fear"
"cabal","negative"
"cabinet","positive"
"cabinet","trust"
"cable","surprise"
"cacophony","anger"
"cacophony","disgust"
"cacophony","negative"
"cad","anger"
"cad","disgust"
"cad","negative"
"cadaver","disgust"
"cadaver","fear"
"cadaver","negative"
"cadaver","sadness"
"cadaver","surprise"
"cafe","positive"
"cage","negative"
"cage","sadness"
"calamity","sadness"
"calculating","negative"
"calculation","anticipation"
"calculator","positive"
"calculator","trust"
"calf","joy"
"calf","positive"
"calf","trust"
"callous","anger"
"callous","disgust"
"callous","negative"
"calls","anticipation"
"calls","negative"
"calls","trust"
"calm","positive"
"camouflage","surprise"
"camouflaged","surprise"
"campaigning","anger"
"campaigning","fear"
"campaigning","negative"
"canary","positive"
"cancel","negative"
"cancel","sadness"
"cancer","anger"
"cancer","disgust"
"cancer","fear"
"cancer","negative"
"cancer","sadness"
"candid","anticipation"
"candid","joy"
"candid","positive"
"candid","surprise"
"candid","trust"
"candidate","positive"
"candied","positive"
"cane","anger"
"cane","fear"
"canker","anger"
"canker","disgust"
"canker","negative"
"cannibal","disgust"
"cannibal","fear"
"cannibal","negative"
"cannibalism","disgust"
"cannibalism","negative"
"cannon","anger"
"cannon","fear"
"cannon","negative"
"canons","trust"
"cap","anticipation"
"cap","trust"
"capitalist","positive"
"captain","positive"
"captivate","anticipation"
"captivate","joy"
"captivate","positive"
"captivate","surprise"
"captivate","trust"
"captivating","positive"
"captive","fear"
"captive","negative"
"captive","sadness"
"captivity","negative"
"captivity","sadness"
"captor","fear"
"captor","negative"
"capture","negative"
"carcass","disgust"
"carcass","fear"
"carcass","negative"
"carcass","sadness"
"carcinoma","fear"
"carcinoma","negative"
"carcinoma","sadness"
"cardiomyopathy","fear"
"cardiomyopathy","negative"
"cardiomyopathy","sadness"
"career","anticipation"
"career","positive"
"careful","positive"
"carefully","positive"
"carelessness","anger"
"carelessness","disgust"
"carelessness","negative"
"caress","positive"
"caretaker","positive"
"caretaker","trust"
"caricature","negative"
"caries","disgust"
"caries","negative"
"carnage","anger"
"carnage","disgust"
"carnage","fear"
"carnage","negative"
"carnage","sadness"
"carnage","surprise"
"carnal","negative"
"carnivorous","fear"
"carnivorous","negative"
"carol","joy"
"carol","positive"
"carol","trust"
"cartel","negative"
"cartridge","fear"
"cascade","positive"
"case","fear"
"case","negative"
"case","sadness"
"cash","anger"
"cash","anticipation"
"cash","fear"
"cash","joy"
"cash","positive"
"cash","trust"
"cashier","trust"
"casket","fear"
"casket","negative"
"casket","sadness"
"caste","negative"
"casualty","anger"
"casualty","fear"
"casualty","negative"
"casualty","sadness"
"cataract","anticipation"
"cataract","fear"
"cataract","negative"
"cataract","sadness"
"catastrophe","anger"
"catastrophe","disgust"
"catastrophe","fear"
"catastrophe","negative"
"catastrophe","sadness"
"catastrophe","surprise"
"catch","surprise"
"catechism","disgust"
"categorical","positive"
"cater","positive"
"cathartic","positive"
"cathedral","joy"
"cathedral","positive"
"cathedral","trust"
"catheter","negative"
"caution","anger"
"caution","anticipation"
"caution","fear"
"caution","negative"
"cautionary","fear"
"cautious","anticipation"
"cautious","fear"
"cautious","positive"
"cautious","trust"
"cautiously","fear"
"cautiously","positive"
"cede","negative"
"celebrated","anticipation"
"celebrated","joy"
"celebrated","positive"
"celebrating","anticipation"
"celebrating","joy"
"celebrating","positive"
"celebration","anticipation"
"celebration","joy"
"celebration","positive"
"celebration","surprise"
"celebration","trust"
"celebrity","anger"
"celebrity","anticipation"
"celebrity","disgust"
"celebrity","joy"
"celebrity","negative"
"celebrity","positive"
"celebrity","surprise"
"celebrity","trust"
"celestial","anticipation"
"celestial","joy"
"celestial","positive"
"cement","anticipation"
"cement","trust"
"cemetery","fear"
"cemetery","negative"
"cemetery","sadness"
"censor","anger"
"censor","disgust"
"censor","fear"
"censor","negative"
"censor","trust"
"censure","negative"
"center","positive"
"center","trust"
"centurion","positive"
"cerebral","positive"
"ceremony","joy"
"ceremony","positive"
"ceremony","surprise"
"certainty","positive"
"certify","trust"
"cess","disgust"
"cess","negative"
"cessation","negative"
"chaff","anger"
"chaff","fear"
"chaff","negative"
"chafing","negative"
"chagrin","disgust"
"chagrin","negative"
"chagrin","sadness"
"chairman","positive"
"chairman","trust"
"chairwoman","positive"
"chairwoman","trust"
"challenge","anger"
"challenge","fear"
"challenge","negative"
"champion","anticipation"
"champion","joy"
"champion","positive"
"champion","trust"
"chance","surprise"
"chancellor","trust"
"change","fear"
"changeable","anticipation"
"changeable","surprise"
"chant","anger"
"chant","anticipation"
"chant","joy"
"chant","positive"
"chant","surprise"
"chaos","anger"
"chaos","fear"
"chaos","negative"
"chaos","sadness"
"chaotic","anger"
"chaotic","negative"
"chaplain","trust"
"charade","negative"
"chargeable","fear"
"chargeable","negative"
"chargeable","sadness"
"charger","positive"
"charitable","anticipation"
"charitable","joy"
"charitable","positive"
"charitable","trust"
"charity","joy"
"charity","positive"
"charm","positive"
"charmed","joy"
"charmed","negative"
"charmed","positive"
"charming","positive"
"chart","trust"
"chase","negative"
"chasm","fear"
"chastisement","negative"
"chastity","anticipation"
"chastity","positive"
"chastity","trust"
"chattering","positive"
"chatty","negative"
"cheap","negative"
"cheat","anger"
"cheat","disgust"
"cheat","negative"
"checklist","positive"
"checklist","trust"
"cheer","anticipation"
"cheer","joy"
"cheer","positive"
"cheer","surprise"
"cheer","trust"
"cheerful","joy"
"cheerful","positive"
"cheerful","surprise"
"cheerfulness","anticipation"
"cheerfulness","joy"
"cheerfulness","positive"
"cheerfulness","trust"
"cheering","joy"
"cheering","positive"
"cheery","anticipation"
"cheery","joy"
"cheery","positive"
"cheesecake","negative"
"chemist","positive"
"chemist","trust"
"cherish","anticipation"
"cherish","joy"
"cherish","positive"
"cherish","surprise"
"cherish","trust"
"cherry","positive"
"chicane","anticipation"
"chicane","negative"
"chicane","surprise"
"chicane","trust"
"chicken","fear"
"chieftain","positive"
"child","anticipation"
"child","joy"
"child","positive"
"childhood","joy"
"childhood","positive"
"childish","negative"
"chilly","negative"
"chimera","fear"
"chimera","surprise"
"chirp","joy"
"chirp","positive"
"chisel","positive"
"chivalry","positive"
"chloroform","negative"
"chocolate","anticipation"
"chocolate","joy"
"chocolate","positive"
"chocolate","trust"
"choice","positive"
"choir","joy"
"choir","positive"
"choir","trust"
"choke","anger"
"choke","negative"
"choke","sadness"
"cholera","disgust"
"cholera","fear"
"cholera","negative"
"cholera","sadness"
"chop","negative"
"choral","joy"
"choral","positive"
"chore","negative"
"chorus","positive"
"chosen","positive"
"chowder","positive"
"chronic","negative"
"chronic","sadness"
"chronicle","positive"
"chronicle","trust"
"chuckle","anticipation"
"chuckle","joy"
"chuckle","positive"
"chuckle","surprise"
"chuckle","trust"
"church","anticipation"
"church","joy"
"church","positive"
"church","trust"
"cider","positive"
"cigarette","negative"
"circumcision","positive"
"circumvention","negative"
"circumvention","positive"
"citizen","positive"
"civil","positive"
"civility","positive"
"civilization","positive"
"civilization","trust"
"civilized","joy"
"civilized","positive"
"civilized","trust"
"claimant","anger"
"claimant","disgust"
"clairvoyant","positive"
"clamor","anger"
"clamor","anticipation"
"clamor","disgust"
"clamor","negative"
"clamor","surprise"
"clan","trust"
"clap","anticipation"
"clap","joy"
"clap","positive"
"clap","trust"
"clarify","positive"
"clash","anger"
"clash","negative"
"clashing","anger"
"clashing","fear"
"clashing","negative"
"classic","positive"
"classical","positive"
"classics","joy"
"classics","positive"
"classify","positive"
"claw","anger"
"claw","fear"
"claw","negative"
"clean","joy"
"clean","positive"
"clean","trust"
"cleaning","positive"
"cleanliness","positive"
"cleanly","positive"
"cleanse","positive"
"cleansing","positive"
"clearance","positive"
"clearance","trust"
"clearness","positive"
"cleave","fear"
"clerical","positive"
"clerical","trust"
"clever","positive"
"cleverness","positive"
"cliff","fear"
"climax","anticipation"
"climax","joy"
"climax","positive"
"climax","surprise"
"climax","trust"
"clock","anticipation"
"cloister","negative"
"closeness","joy"
"closeness","positive"
"closeness","trust"
"closure","anticipation"
"closure","joy"
"closure","positive"
"closure","sadness"
"clothe","positive"
"clouded","negative"
"clouded","sadness"
"cloudiness","fear"
"cloudiness","negative"
"cloudy","sadness"
"clown","anticipation"
"clown","joy"
"clown","positive"
"clown","surprise"
"clue","anticipation"
"clump","negative"
"clumsy","disgust"
"clumsy","negative"
"coach","trust"
"coalesce","trust"
"coalition","positive"
"coast","positive"
"coax","trust"
"cobra","fear"
"cocaine","negative"
"cocaine","sadness"
"coerce","anger"
"coerce","disgust"
"coerce","fear"
"coerce","negative"
"coercion","anger"
"coercion","disgust"
"coercion","fear"
"coercion","negative"
"coercion","sadness"
"coexist","positive"
"coexist","trust"
"coexisting","trust"
"coffin","fear"
"coffin","negative"
"coffin","sadness"
"cogent","positive"
"cogent","trust"
"cognitive","positive"
"coherence","positive"
"coherent","positive"
"cohesion","trust"
"cohesive","positive"
"cohesive","trust"
"coincidence","surprise"
"cold","negative"
"coldly","negative"
"coldness","anger"
"coldness","disgust"
"coldness","fear"
"coldness","negative"
"coldness","sadness"
"colic","negative"
"collaborator","trust"
"collapse","disgust"
"collapse","fear"
"collapse","negative"
"collapse","sadness"
"collateral","trust"
"collectively","positive"
"collectively","trust"
"collision","anger"
"collision","negative"
"collusion","anger"
"collusion","disgust"
"collusion","fear"
"collusion","negative"
"collusion","sadness"
"colonel","positive"
"colonel","trust"
"colossal","positive"
"coma","fear"
"coma","negative"
"coma","sadness"
"comatose","fear"
"comatose","negative"
"comatose","sadness"
"combat","anger"
"combat","fear"
"combat","negative"
"combatant","anger"
"combatant","fear"
"combatant","negative"
"combative","anger"
"combative","fear"
"combative","negative"
"comfort","anticipation"
"comfort","joy"
"comfort","positive"
"comfort","trust"
"coming","anticipation"
"commandant","positive"
"commandant","trust"
"commanding","positive"
"commanding","trust"
"commemorate","anticipation"
"commemorate","joy"
"commemorate","positive"
"commemorate","sadness"
