"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
4327,"","","Unknown","Yes","","","","","","","","","",""
2256,"","","Unknown","Unknown","","","","","","","","","",""
1947,"","","Unknown","Unknown","","","","","","","","","",""
5633,"","","Unknown","Unknown","","","","","","","","","",""
4122,"","","Unknown","Yes","","","","","","","","","",""
4800,"","","Unknown","Yes","","","","","","","","","",""
5810,"","","Unknown","Unknown","","","","","","","","","",""
1338,"","","Unknown","Yes","","","","","","","","","",""
3267,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2830,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3958,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
2491,"","","Unknown","Yes","","","","","","","","","",""
2229,"","","Unknown","Yes","","","","","","","","","","Yes"
164,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
5697,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
3357,"","","Unknown","Unknown","","","","","","","","","",""
3587,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
2481,"","","Unknown","Unknown","","","","","","","","","",""
501,"","","Yes","Yes","Yes","","","","","","","","","Yes"
5255,"","","Unknown","Yes","","","","","","","","","",""
248,"","","Unknown","Yes","","","","","","","","","",""
5458,"","","Yes","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
3131,"","","Unknown","Yes","","","","","","","","","",""
3037,"","","Unknown","Yes","","","","","","","","","Yes",""
2966,"","","Unknown","Yes","","","","","","","","","",""
95,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4735,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1404,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
5444,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
461,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
3216,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
4029,"","","Unknown","Yes","","","","","","","","","","Yes"
3114,"","","Unknown","Unknown","","","","","","","","","",""
3902,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4468,"","","Unknown","Yes","","","","","","","","","",""
2859,"","","Unknown","Unknown","","","","","","","","","",""
5857,"","","Unknown","Yes","","","","","","","","","",""
3646,"","","Unknown","Yes","","","","","","","","","",""
440,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5594,"","","Unknown","Yes","","","","","","","","","",""
1670,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
2493,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3156,"","","Unknown","Unknown","","","","","","","","","",""
3645,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
2723,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4502,"","","Unknown","Yes","","","","","","","","","",""
1657,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
1630,"","","Unknown","Unknown","","","","","","Yes","","","","Yes"
142,"","","Unknown","Yes","","","","","","","","","",""
2342,"","","Yes","Yes","","","","Yes","","","Yes","","",""
2049,"","","Yes","Yes","","","","","","","","","","Yes"
2171,"","","Unknown","Yes","","","","","","","","","",""
158,"","","Unknown","Yes","","","","","","","","","",""
253,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
5734,"","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
3297,"","","Unknown","Unknown","","","","","","","","","",""
2550,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
4076,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
3928,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
3277,"","","Unknown","Yes","","","","","","","","","",""
4816,"","","Unknown","Unknown","Yes","","Yes","Yes","","","Yes","","","Yes"
5892,"","","Unknown","Yes","","","","","","","","","",""
128,"","","Unknown","Unknown","","","","","","","","","",""
5053,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
5411,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3592,"","","Unknown","Yes","","","","","","","","","",""
3409,"","","Unknown","Unknown","","","","","","","","","","Yes"
2850,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","Yes","","Yes","Yes","","Yes","Yes"
2677,"","","Unknown","Unknown","","","","","","","","","","Yes"
5877,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
4996,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5264,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
4877,"","","Unknown","Yes","","","","","","","","","",""
4681,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
2746,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
3536,"","","Unknown","Yes","","","","","","","","","",""
3091,"","","Unknown","Yes","","","","","","","","","","Yes"
2447,"","","Unknown","Unknown","","","","","","","","","",""
2216,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
4719,"","","Unknown","Unknown","","","","","","","","","",""
4592,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
2786,"","3 political contributions in home","Unknown","Unknown","","","","","","","","","",""
3085,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","Yes","","Yes","Yes","","","Yes"
4618,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
4723,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1253,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
120,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
4109,"","","Unknown","Yes","","","","","","","","","",""
3915,"","","Unknown","Unknown","","","","","","","","","",""
3461,"","","Unknown","Yes","","","","","","","","","",""
3806,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
1958,"","","Yes","Yes","","","","","","","","","","Yes"
75,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
1734,"","","Unknown","Unknown","","","","","","","","","",""
4108,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
4721,"","","Unknown","Yes","","","","","","","","","",""
1026,"","","Unknown","Unknown","","","","","","","","","",""
2734,"","","Unknown","Yes","","","","","","","","","",""
5152,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4641,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
4988,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1938,"","","Unknown","Unknown","","","","","","","","","",""
3348,"","2 political contributions in home","Unknown","Unknown","","","","Yes","","Yes","Yes","","Yes","Yes"
1936,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3657,"","","Unknown","Yes","","Yes","","","","","","","",""
446,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5907,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
1278,"","","Unknown","Yes","","","","","","","","","",""
4478,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
3734,"","","Unknown","Unknown","","","","","","","","","","Yes"
3152,"","","Unknown","Yes","","","","","","","","","",""
2989,"","","Unknown","Unknown","","","","","","","","","",""
4695,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3190,"","","Yes","Yes","","","","","","","","","",""
5917,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2497,"","","Unknown","Unknown","","","","","","","","","",""
4046,"","","Unknown","Yes","","","","","","","","","",""
3154,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
903,"","","Unknown","Yes","","","","","","","","","",""
3758,"","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
5532,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
4856,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4607,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1684,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
2713,"","","Unknown","Yes","","","","","","","","","","Yes"
3005,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
737,"","","Yes","Yes","","","","","","","","","",""
5093,"1 religious contribution  in home","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
3305,"","","Unknown","Unknown","","","","","","","","","",""
4267,"4 religious contributions in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4278,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
4269,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes",""
3173,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
2732,"","","Unknown","Unknown","","","","","","","","","",""
104,"","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
4565,"","","Unknown","Yes","","","","","","","","","",""
1096,"","","Yes","Yes","","","","","","","","","",""
5114,"","","Unknown","Yes","","","","","","","","","",""
4560,"","","Unknown","Yes","","","","","","","","","",""
4017,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
3878,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
5015,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","Yes","Yes","","Yes","Yes"
2376,"","","Unknown","Yes","","","","","","","","","",""
1395,"2 religious contributions in home","","Unknown","Yes","","","","","","","","","",""
779,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
5918,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1178,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4865,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1257,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5741,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
204,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
408,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4252,"","1 political contribution  in home","Unknown","Yes","","Yes","","","","","","","",""
444,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4056,"","","Unknown","Yes","","","","","","","","","",""
24,"","1 political contribution  in home","Unknown","Unknown","Yes","","","","","","","","Yes","Yes"
4317,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
2503,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
899,"","1 political contribution  in home","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes"
5765,"","","Unknown","Yes","","","","","","","","","",""
113,"","","Unknown","Unknown","","","","","","","","","",""
1322,"","","Unknown","Unknown","","","","","","","","","",""
4668,"","","Unknown","Yes","","","","","","","","","",""
3372,"","","Unknown","Yes","","","","","","","","","","Yes"
1702,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5811,"","","Unknown","Unknown","","","","","","","","","","Yes"
4826,"","","Unknown","Yes","","","","","","","","","",""
662,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
4704,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
1356,"","","Unknown","Yes","","","","","","","","","",""
1536,"","","Unknown","Unknown","","","","","","","","","",""
4334,"","","Unknown","Yes","","","","","","","","","",""
2810,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","Yes","Yes"
14,"","","Unknown","Unknown","","","","","","","","","","Yes"
4812,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2519,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
3578,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
1561,"","","Unknown","Unknown","","","","","","","","","",""
11,"1 religious contribution  in home","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
3147,"","","Unknown","Unknown","","","","","","","","","",""
2608,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
4881,"","","Unknown","Unknown","Yes","","","","","","","","","Yes"
5069,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1455,"","","Unknown","Unknown","","","","","","","","","",""
4363,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","Yes",""
3897,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
