"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
5117,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
5661,"","","Unknown","Unknown","","","","","","","","","",""
8598,"","","Yes","Unknown","","","","","","","","","",""
1383,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
13339,"","","Unknown","Yes","","","","","","","","","",""
14846,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
14247,"","","Unknown","Yes","","","","","","","","","",""
8021,"","","Unknown","Unknown","","","","","","","","","",""
4221,"","","Unknown","Yes","","","","","","","","","",""
2098,"","","Unknown","Yes","","","","","","","","","",""
6214,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
12803,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
564,"","","Unknown","Unknown","","","","","","","","","",""
5616,"","","Yes","Unknown","","","","","","","","","",""
8467,"","","Unknown","Yes","","","","","","","","","",""
3232,"","","Unknown","Yes","","","","","","","","","",""
4681,"","","Unknown","Yes","","","","","","","","","",""
8353,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
7399,"","","Unknown","Unknown","","","","","","","","","",""
12597,"","","Unknown","Unknown","","","","","","","","","",""
14935,"","1 political contribution  in home","Unknown","Yes","Yes","","","Yes","","","Yes","","","Yes"
8864,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
2591,"","","Unknown","Unknown","","","","","","","","","",""
2598,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
6199,"","","Unknown","Yes","","","","","","Yes","","","","Yes"
9052,"","","Unknown","Yes","","","","","","","","","",""
2399,"","","Unknown","Yes","","","","","","","","","",""
4068,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
12554,"","","Unknown","Yes","","","","","","","","","","Yes"
13118,"","","Unknown","Yes","","","","","","","","","",""
11161,"","","Unknown","Unknown","","","","","","","","","",""
6395,"","","Unknown","Unknown","","","","","","","","","",""
9111,"","","Unknown","Unknown","","","","","","","","","",""
3758,"","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
10902,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
6077,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
10150,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
2701,"","","Unknown","Yes","","","Yes","","","Yes","","","Yes","Yes"
7412,"","","Unknown","Yes","Yes","","","","","","","","",""
9259,"","","Unknown","Yes","","","","","","","","","",""
11625,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3567,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
4973,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","Yes",""
10955,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
8243,"","","Unknown","Yes","","","","","","","","","",""
14794,"","","Unknown","Yes","","","Yes","","","","","","","Yes"
6707,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
10918,"","","Unknown","Yes","","","","","","","","","",""
12088,"1 religious contribution  in home","","Unknown","Yes","","","Yes","","Yes","","","Yes","","Yes"
14851,"","","Unknown","Unknown","","","","","","","","","",""
14981,"","1 political contribution  in home","Yes","Unknown","","","","Yes","","","Yes","","",""
4073,"","","Unknown","Yes","","","","","","","","","",""
14261,"","1 political contribution  in home","Yes","Yes","","","","Yes","","","Yes","","",""
13243,"","","Unknown","Yes","","","Yes","","","","","","","Yes"
4585,"","","Unknown","Yes","","","","","","","","","",""
13176,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
1497,"","1 political contribution  in home","Unknown","Yes","Yes","","","Yes","","","Yes","","Yes","Yes"
4587,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
2887,"","","Unknown","Unknown","","","","","","","","","",""
10171,"","","Unknown","Yes","","","","","","","","","",""
9147,"","","Unknown","Unknown","","","","","","","","","",""
9962,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4903,"","","Unknown","Yes","","","","","","","","","",""
4784,"","","Unknown","Unknown","","","","","","","","","",""
6455,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
12301,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
5269,"","","Unknown","Unknown","","","","","","","","","",""
7998,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
10363,"","","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes"
5763,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","Yes",""
2456,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5088,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
12566,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
572,"","","Unknown","Unknown","","","","","","","","","","Yes"
10654,"","","Unknown","Yes","","","","","","","","","",""
10044,"","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
6886,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
28,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4519,"","1 political contribution  in home","Yes","Yes","","","","","","","","","","Yes"
13482,"","","Unknown","Unknown","","","","","","","","","",""
14269,"","","Unknown","Yes","","","","","","","","","",""
14574,"","","Unknown","Yes","","","","","","","","","",""
7912,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
8760,"","","Unknown","Yes","","","","","","","","","",""
10587,"","","Unknown","Unknown","","","","","","","","","",""
4601,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
4720,"1 religious contribution  in home","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
6850,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","",""
10764,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
14614,"","","Unknown","Yes","","","","","","","","","",""
13318,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
7591,"","","Unknown","Yes","","","","","","","","","",""
11731,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
12756,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
8384,"","","Unknown","Unknown","","","","","","","","","",""
14476,"","","Unknown","Unknown","","","","","","","","","",""
1513,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
6072,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","Yes","Yes"
985,"","","Unknown","Yes","","","","","","","","","",""
9077,"","","Unknown","Unknown","","","","","","","","","",""
6887,"","","Unknown","Unknown","","","","","","","","","",""
14922,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
12403,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
12269,"","","Unknown","Unknown","","","","","","","","","",""
10755,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","",""
2194,"","","Unknown","Yes","Yes","","","","","","","","",""
11861,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
9835,"","","Yes","Unknown","","","","","","","","","",""
12559,"","","Unknown","Unknown","","","","","","","","","",""
12681,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1368,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
13998,"","","Unknown","Yes","","","","","","","","","",""
5115,"","4 political contributions in home","Unknown","Yes","","","","","","","","","","Yes"
8986,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
6218,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
7977,"","2 political contributions in home","Unknown","Yes","","","","","","","","","","Yes"
4964,"","","Unknown","Yes","Yes","","","","","","","","","Yes"
5262,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
7166,"","","Unknown","Unknown","","","","","","","","","",""
12084,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
14744,"","","Unknown","Yes","","","","","","","","","",""
11566,"","","Unknown","Unknown","","","","","","","","","",""
5576,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","Yes","","","Yes","","","Yes","","Yes","Yes"
4679,"","","Unknown","Yes","","","","","","","","","",""
8306,"","","Unknown","Yes","","","","","","","","","",""
9978,"","","Unknown","Yes","","","Yes","","","","","","","Yes"
12587,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
153,"","","Unknown","Yes","","","","","","","","","","Yes"
5268,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
1502,"","","Yes","Unknown","","","","","","","","","",""
6584,"","","Unknown","Yes","","","","","","","","","",""
501,"","","Unknown","Yes","","","","","","","","","",""
7477,"1 religious contribution  in home","2 political contributions in home","Unknown","Unknown","","","","","","","","","",""
9449,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
10233,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
11673,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
2791,"","","Yes","Yes","","","","","","","","","",""
8290,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","Yes","Yes"
8184,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
13479,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
10309,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
10068,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
14133,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
11952,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2889,"","","Unknown","Unknown","","","","","","","","","",""
23,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1017,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5351,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
9694,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
2345,"","","Unknown","Yes","","","","","","","","","",""
8612,"","","Yes","Yes","","","","","","","","","",""
4613,"","","Unknown","Yes","","","","","","","","","",""
12825,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
5612,"","","Unknown","Yes","","","","","","","","","",""
9664,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","Yes",""
4214,"","1 political contribution  in home","Unknown","Unknown","","","Yes","","","","","","","Yes"
2801,"","","Unknown","Unknown","Yes","","","","","","","","",""
4462,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
8326,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
3770,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
9142,"","","Unknown","Yes","","","","","","","","","",""
4744,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
7344,"","","Unknown","Yes","","","","","","","","","",""
8377,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","","Yes"
1133,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
13524,"","","Unknown","Yes","","","","","","","","","",""
10978,"","","Yes","Yes","","","","","","","","","","Yes"
2821,"","","Unknown","Unknown","","","","","","","","","",""
13932,"","","Unknown","Yes","","","","","","","","","",""
4393,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
11536,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
1972,"","","Unknown","Unknown","","","Yes","","","","","","",""
5493,"","","Unknown","Unknown","","","","","","","","","",""
6061,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
3668,"","","Unknown","Unknown","","","","","","","","","","Yes"
2710,"","","Unknown","Yes","","","Yes","","","","","","Yes","Yes"
4041,"","","Unknown","Unknown","","","","","","","","","",""
3273,"","","Yes","Yes","","","","","","","","","","Yes"
7773,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
12498,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
1302,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
13486,"","","Unknown","Yes","","","","","","","","","","Yes"
7764,"","","Unknown","Unknown","","","","","","","","","",""
347,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
4054,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
9556,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2578,"","","Unknown","Yes","","","","","","","","","Yes",""
