"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
2358,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
3249,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4222,"Democratic","","","Unknown","Unknown","","","","","","",""
747,"Republican","","","Unknown","Unknown","","","","","","",""
1614,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5547,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3839,"Democratic","","","Unknown","Unknown","","","","","","",""
4563,"Non-Partisan","Shinto","","Unknown","Unknown","","","","","","",""
1952,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
913,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5171,"Democratic","","","Unknown","Unknown","","","","","","",""
4829,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
4200,"Republican","","","Unknown","Unknown","","","","","","",""
2152,"Republican","","","Yes","Unknown","","","","","","",""
2910,"Republican","","","Unknown","Unknown","","","","","","",""
4063,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4636,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2948,"Republican","","","Unknown","Unknown","","","","","","",""
1112,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3157,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
3008,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4389,"Democratic","","","Yes","Unknown","","","","","","",""
758,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4863,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
743,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1484,"Democratic","","","Unknown","Unknown","","","","","","",""
1226,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
5406,"Democratic","","","Unknown","Unknown","","","","","","",""
2621,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5492,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5628,"Democratic","","","Unknown","Unknown","","","","","","",""
2705,"Republican","","","Unknown","Unknown","","","","","","",""
3861,"Democratic","","","Unknown","Unknown","","","","","","",""
1885,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3703,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
4526,"Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
791,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
5932,"Democratic","Eastern Orthodox","","Unknown","Unknown","","","","","","",""
3894,"Democratic","","","Unknown","Unknown","","","","","","",""
959,"Democratic","Jewish","","Yes","Yes","","","","","","",""
5904,"Democratic","","","Unknown","Unknown","","","","","","",""
518,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4089,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
605,"Democratic","","","Yes","Unknown","","","","","","",""
1383,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4570,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1856,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
2199,"Republican","Hindu","","Unknown","Unknown","","","","","","",""
2563,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3686,"Democratic","","","Yes","Unknown","","","","","","",""
2200,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
4413,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4071,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4005,"Democratic","","","Unknown","Unknown","","","","","","",""
2248,"Democratic","Jewish","","Yes","Yes","","","","","","",""
5498,"Republican","Shinto","","Unknown","Unknown","","","","","","",""
5286,"Democratic","","","Unknown","Unknown","","","","","","",""
3167,"Non-Partisan","","Yes","Yes","Unknown","","","","","","",""
5081,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1897,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
5087,"Democratic","","","Unknown","Unknown","","","","","","",""
4627,"Republican","","","Yes","Yes","","","","","","",""
3629,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5460,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3342,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
2882,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
610,"Democratic","","","Unknown","Unknown","","","","","","",""
288,"Democratic","","","Unknown","Unknown","","","","","","",""
2775,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
948,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2865,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1543,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
5245,"Democratic","","","Yes","Unknown","","","","","","",""
1114,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1414,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5461,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
760,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1203,"Republican","","","Unknown","Unknown","","","","","","",""
1985,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
2029,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
5826,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
139,"Republican","","","Unknown","Unknown","","","","","","",""
5296,"Republican","","","Yes","Yes","","","","","","",""
3676,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3826,"Republican","","","Unknown","Yes","","","","","","",""
5597,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4452,"Republican","Catholic","","Unknown","Unknown","","","","","","","Yes"
2878,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5262,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
4173,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3701,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2767,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1532,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
148,"Republican","","","Unknown","Unknown","","","","","","",""
4232,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
4694,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
2429,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
817,"Democratic","","","Unknown","Unknown","","","","","","",""
3115,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1758,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
2338,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4344,"Democratic","","","Unknown","Unknown","","","","","","",""
5472,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
854,"Republican","","Yes","Unknown","Unknown","","","","","","",""
1718,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
5169,"Republican","","","Unknown","Unknown","","","","","","",""
1937,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
388,"Republican","","","Unknown","Unknown","","","","","","",""
5663,"Republican","","","Unknown","Unknown","","","","","","",""
1096,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
4303,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
3209,"Republican","Protestant","Yes","Yes","Unknown","","","","","","",""
4502,"Democratic","","","Unknown","Unknown","","","","","","",""
4721,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
4999,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
870,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1298,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5590,"Democratic","","","Unknown","Unknown","","","","","","",""
2172,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1143,"Democratic","","","Unknown","Unknown","","","","","","",""
3555,"Democratic","Protestant","","Unknown","Unknown","","Oppose","Oppose","Oppose","","",""
5000,"Democratic","","","Unknown","Unknown","","","","Oppose","Conservative","",""
225,"Democratic","","","Yes","Unknown","","","","","","",""
4913,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
2692,"Democratic","","","Unknown","Unknown","","","","","","",""
334,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3981,"Democratic","","","Unknown","Unknown","","","","","","",""
2314,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1162,"Republican","Protestant","","Yes","Unknown","","","","","","",""
5901,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4803,"Republican","","","Yes","Unknown","","","","","","",""
1151,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1094,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5558,"Republican","","","Unknown","Unknown","","","","","","",""
394,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2164,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5394,"Non-Partisan","Buddhist","","Unknown","Unknown","","","","","","",""
2550,"Republican","Jewish","","Yes","Unknown","","","","","","",""
3609,"Republican","","","Unknown","Unknown","","","","","","",""
541,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4353,"Republican","","","Yes","Unknown","","","","","","",""
3644,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
5790,"Republican","","","Unknown","Yes","","","","","","",""
18,"Republican","","Yes","Unknown","Unknown","","","","","","",""
5433,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4064,"Democratic","","","Unknown","Unknown","","","","","","",""
5246,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
891,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
4316,"Democratic","","","Yes","Unknown","","","","","","",""
2677,"Republican","","","Unknown","Unknown","","","","","","",""
1572,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1954,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
478,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3024,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3912,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3983,"Republican","","","Unknown","Unknown","","","","","","",""
5254,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
220,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1962,"Republican","Catholic","","Yes","Unknown","","","","","","",""
784,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4036,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
5963,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
3084,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4143,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
4342,"Republican","Protestant","","Unknown","Unknown","","Oppose","","","Conservative","",""
1010,"Democratic","","","Unknown","Unknown","","","","","","",""
4133,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4074,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
5973,"Republican","","","Yes","Unknown","","","","","","",""
2257,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
5054,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2829,"Republican","","","Unknown","Unknown","","","","","","",""
4223,"Democratic","","","Unknown","Unknown","","","","","","",""
1489,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
1844,"Democratic","","","Unknown","Unknown","","","","","","",""
5275,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3995,"Democratic","","","Unknown","Unknown","","","","","","",""
3059,"Democratic","Protestant","","Yes","Yes","","","","","","",""
2980,"Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
4366,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3684,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2924,"Republican","","","Unknown","Unknown","","","","","","",""
1771,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3521,"Democratic","","","Unknown","Unknown","","","","","","",""
548,"Democratic","","","Yes","Unknown","","","","","","",""
1480,"Non-Partisan","Protestant","","Yes","Yes","","","","","","",""
3628,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3885,"Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
953,"Democratic","","","Unknown","Unknown","","","","","","",""
4144,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4340,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3782,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
615,"Democratic","","","Unknown","Unknown","","","","","","",""
3770,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2161,"Democratic","","","Unknown","Unknown","","","","","","",""
4499,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
