"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
12344,"Female Only Household","English/Welsh","German","Known Data",7,"Likely Renter","",15,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","Yes","","","Unknown"
600,"Mixed Gender Household","Irish","","",8,"Likely Homeowner","",16,"$250000-499999","","","Unknown","Unknown","","","","","","","","","","","","Yes"
5819,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",16,"$100000-249999","","","Unknown","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
10748,"Mixed Gender Household","English/Welsh","Italian","Not Likely to have a child",9,"Likely Homeowner","",13,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Manufacturing","","","","Yes","","","","","","","","Unknown"
11714,"Mixed Gender Household","Scots","","Known Data",5,"Likely Renter","Reaping Rewards",12,"$50000-99999","Yes","","Some College -Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
6296,"Mixed Gender Household","Polish","Hungarian","",7,"Likely Homeowner","",14,"$50000-99999","","","HS Diploma - Likely","Unknown","","","","Yes","Yes","4 book purchases in home","","","Yes","Yes","","Yes"
2329,"Mixed Gender Household","Likely Af-Am (Modeled)","Irish","",1,"Likely Homeowner","",15,"$50000-99999","","","HS Diploma - Likely","Unknown","","","Yes","Yes","Yes","","","","","","","Yes"
6228,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Likely to have a child",7,"Likely Homeowner","Gospel and Grits",14,"$50000-99999","Yes","","Grad Degree - Likely","Unknown","","","Yes","","","3 book purchases in home","","","","Yes","","Yes"
162,"Mixed Gender Household","English/Welsh","Dutch (Netherlands)","Known Data",9,"Likely Renter","",12,"","","","Grad Degree - Extremely Likely","Medical","","Yes","","Yes","","","","","","","","Yes"
104,"Mixed Gender Household","English/Welsh","Dutch (Netherlands)","Not Likely to have a child",5,"Likely Homeowner","",12,"$25000-49999","Yes","","Unknown","Other","","","","","Yes","","","","Yes","","","Yes"
13717,"Male Only Household","","German","Not Likely to have a child",8,"Likely Homeowner","",15,"$100000-249999","","","Some College -Extremely Likely","Unknown","","","","","Yes","9 book purchases in home","","","","Yes","","Yes"
6309,"Female Only Household","English/Welsh","Scots","",8,"Likely Renter","",15,"$100000-249999","","","Some College - Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Unknown"
568,"Mixed Gender Household","Scots","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",12,"","Yes","","Some College - Likely","Unknown","","","","","","","","","","","","Unknown"
1414,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",16,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","Yes","","Yes"
2264,"Female Only Household","","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",16,"$25000-49999","","","Some College -Extremely Likely","Unknown","","","Yes","Yes","","4 book purchases in home","","","","","","Yes"
11583,"Mixed Gender Household","Norwegian","English/Welsh","Not Likely to have a child",1,"Likely Renter","",14,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
6504,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",8,"Likely Homeowner","",15,"$50000-99999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1385,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Other","","","","","","4 book purchases in home","1 upscale merchandise purchase ","","","Yes","","Yes"
12759,"Female Only Household","German","English/Welsh","",9,"Likely Homeowner","",16,"$250000-499999","Yes","","Unknown","Management","","","","","","","","","","","","Unknown"
1006,"Female Only Household","English/Welsh","Irish","Not Likely to have a child",7,"Likely Homeowner","Rooted Flower Power",17,"$50000-99999","","","Bach Degree - Extremely Likely","Management","","","","Yes","","7 book purchases in home","","","","","","Unknown"
5395,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",9,"Likely Renter","Rooted Flower Power",16,"$25000-49999","Yes","","Bach Degree - Likely","Medical","","","","Yes","","1 book purchase in home ","","","","Yes","","Yes"
9115,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",6,"Likely Homeowner","",13,"$50000-99999","","","Unknown","Financial Services","","","Yes","","Yes","1 book purchase in home ","","","","","","Yes"
8017,"Female Only Household","English/Welsh","English/Welsh","Known Data",5,"Likely Homeowner","",15,"$250000-499999","Yes","","Unknown","Unknown","","Yes","","","","","","","","","","Yes"
5508,"Female Only Household","French","Swedish","Known Data",3,"Likely Homeowner","",14,"$25000-49999","Yes","","Unknown","Unknown","","","","","","","","","Yes","Yes","","Unknown"
9905,"Mixed Gender Household","Hispanic","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",14,"$100000-249999","","","Some College - Likely","Other","","","","","","","","","Yes","Yes","","Yes"
4722,"Female Only Household","Irish","Byelorussian","Known Data",7,"Likely Homeowner","",16,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","1 book purchase in home ","","","","","","Unknown"
10911,"Female Only Household","Irish","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","Silver Sophisticates",13,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
4086,"Mixed Gender Household","","English/Welsh","Known Data",3,"Likely Renter","",14,"","","","Grad Degree - Likely","Unknown","","","","","Yes","","","","","","","Yes"
13888,"Mixed Gender Household","German","Norwegian","Known Data",1,"Likely Homeowner","",17,"$50000-99999","","","Some College -Extremely Likely","Unknown","","Yes","","","","2 book purchases in home","","","","","","Unknown"
6673,"Female Only Household","Irish","Scots","Known Data",8,"Likely Homeowner","",12,"$50000-99999","Yes","","Unknown","Unknown","","","Yes","Yes","","","","","Yes","","","Unknown"
14067,"Mixed Gender Household","German","English/Welsh","Modeled Not as Likely to have a child",5,"Likely Homeowner","",13,"$250000-499999","","Yes","HS Diploma - Likely","Other","","","","","","1 book purchase in home ","","","","","","Yes"
2541,"Mixed Gender Household","","Dutch (Netherlands)","Known Data",9,"Likely Renter","Couples with Clout",14,"","","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes"
9487,"Female Only Household","Italian","English/Welsh","",9,"","Silver Sophisticates",16,"","Yes","","Bach Degree - Extremely Likely","Manufacturing","","","Yes","","","5 book purchases in home","","","","Yes","","Unknown"
8140,"Mixed Gender Household","Lithuanian","English/Welsh","Known Data",8,"Likely Homeowner","",17,"$250000-499999","","","Grad Degree - Extremely Likely","Clerical/Office","","","","","","","","","","","","Yes"
10629,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Homeowner","Rooted Flower Power",14,"$50000-99999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1069,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Homeowner","",16,"$250000-499999","Yes","","Unknown","Management","","","Yes","Yes","","","","","Yes","","","Yes"
6213,"Mixed Gender Household","Likely Af-Am (Modeled)","German","Not Likely to have a child",8,"Likely Renter","",16,"$10000-24999","Yes","","Bach Degree - Extremely Likely","Unknown","Yes","","","","","3 book purchases in home","","","","","","Yes"
8676,"Mixed Gender Household","English/Welsh","Swedish","Not Likely to have a child",9,"Likely Homeowner","",15,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","Yes","Yes","","","","","","","","Yes"
13517,"Female Only Household","German","English/Welsh","",9,"Likely Homeowner","",16,"$250000-499999","Yes","","Grad Degree - Likely","Unknown","","","","","","","","","","","","Yes"
14600,"Mixed Gender Household","English/Welsh","English/Welsh","",9,"Likely Homeowner","Kids and Cabernet",15,"$100000-249999","","","Unknown","Other","","","","","Yes","","","","Yes","","","Yes"
13441,"Mixed Gender Household","Norwegian","","Not Likely to have a child",9,"","",15,"","","","Bach Degree - Extremely Likely","Financial Services","","","","","","","","","","Yes","","Unknown"
9243,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",15,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
3577,"Mixed Gender Household","English/Welsh","German","Modeled Not as Likely to have a child",6,"Likely Homeowner","Aging in Place",13,"$25000-49999","","","Grad Degree - Likely","Clerical/Office","","","","","","","","","","","","Yes"
7995,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",9,"Likely Homeowner","",15,"$100000-249999","","","Bach Degree - Likely","Manufacturing","","","","","","","","","Yes","Yes","","Yes"
6195,"Mixed Gender Household","Italian","Irish","Not Likely to have a child",8,"Likely Renter","",17,"$50000-99999","Yes","","Bach Degree - Likely","Other","","","Yes","Yes","Yes","3 book purchases in home","","","","","","Yes"
7910,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Likely to have a child",NA,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Extremely Likely","Clerical/Office","","","","","","","","","","","","Yes"
12062,"Mixed Gender Household","French","English/Welsh","",9,"Likely Homeowner","",14,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
4373,"Female Only Household","English/Welsh","English/Welsh","Known Data",5,"Likely Homeowner","",13,"$100000-249999","Yes","","Some College - Likely","Unknown","","","","Yes","Yes","1 book purchase in home ","","","","","","Yes"
5820,"Male Only Household","English/Welsh","English/Welsh","Known Data",9,"Likely Homeowner","",16,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
14970,"Mixed Gender Household","English/Welsh","Polish","Not Likely to have a child",7,"Likely Homeowner","",15,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
6580,"Female Only Household","German","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",15,"$50000-99999","","","Grad Degree - Likely","Unknown","","Yes","","","Yes","2 book purchases in home","","","","","","Yes"
9729,"Female Only Household","Dutch (Netherlands)","Scots","Not Likely to have a child",9,"Likely Homeowner","",17,"","","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","2 book purchases in home","","","","Yes","","Unknown"
938,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",15,"$100000-249999","Yes","","Unknown","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
12459,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",5,"Likely Homeowner","",16,"$5000-9999","","","Bach Degree - Extremely Likely","Education","","","","Yes","","1 book purchase in home ","","","Yes","Yes","","Unknown"
6401,"Female Only Household","Irish","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",NA,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Likely","Unknown","","","Yes","","","","","","Yes","","","Yes"
3905,"Mixed Gender Household","Irish","English/Welsh","Known Data",4,"Likely Homeowner","",16,"$50000-99999","Yes","","HS Diploma - Likely","Other","","","","","","","","","","","","Unknown"
10695,"Female Only Household","German","German","Modeled Not as Likely to have a child",7,"Likely Homeowner","",16,"","","","Bach Degree - Extremely Likely","Financial Services","","","","","","1 book purchase in home ","","","Yes","","","Yes"
11485,"Mixed Gender Household","German","Likely Af-Am (Modeled)","Known Data",9,"","Status Seeking Singles",15,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","Yes","","Yes","3 book purchases in home","","","","","","Yes"
4445,"Male Only Household","English/Welsh","Polish","",6,"Likely Homeowner","",12,"$100000-249999","Yes","","Less than HS Diploma - Likely","Unknown","","","","","","","","","","","","Yes"
11230,"Mixed Gender Household","","Likely Af-Am (Modeled)","Not Likely to have a child",6,"Likely Homeowner","",14,"","","","Bach Degree - Extremely Likely","Manufacturing","","","","Yes","Yes","","","","","","","Yes"
10799,"Mixed Gender Household","German","Likely Af-Am (Modeled)","Not Likely to have a child",7,"","",14,"$10000-24999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
12991,"Mixed Gender Household","English/Welsh","English/Welsh","",NA,"Likely Renter","",14,"","","","Unknown","Unknown","","","Yes","","","","","","","","","Yes"
1921,"Female Only Household","Dutch (Netherlands)","English/Welsh","Modeled Not as Likely to have a child",7,"Likely Homeowner","",14,"$250000-499999","","Yes","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
3388,"Mixed Gender Household","English/Welsh","Scots","Known Data",3,"Likely Homeowner","",13,"$50000-99999","","","Some College - Likely","Unknown","","","","","","2 book purchases in home","","","Yes","Yes","","Yes"
7931,"Mixed Gender Household","French","German","Not Likely to have a child",6,"Likely Homeowner","Senior Discounts",15,"$100000-249999","Yes","","Bach Degree - Likely","Unknown","","","","","","3 book purchases in home","","","","","","Yes"
10008,"Female Only Household","","Scots","Known Data",4,"Likely Homeowner","Aging of Aquarius",16,"$50000-99999","Yes","","Unknown","Unknown","","","Yes","","","","","","","","","Yes"
3710,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",13,"$100000-249999","Yes","","Some College - Likely","Engineering","","Yes","","","Yes","","","","","","","Yes"
