row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
210,22492,28,NULL,2,95,393,NULL,NULL,41285.77,NULL,1,0,41285.39792,13.05707,77.50716,13.19956,77.70688,0
211,15094,28,1,3,601,NULL,NULL,NULL,41285.54,41285,1,0,41285.40139,13.02434,77.56593,NULL,NULL,0
212,17888,12,NULL,2,849,393,NULL,NULL,41285.82,NULL,1,0,41285.41597,12.95434,77.60072,13.19956,77.70688,0
213,21558,28,2,3,540,NULL,NULL,NULL,41285.50,41285,1,0,41285.43125,12.92768,77.62664,NULL,NULL,0
214,8272,12,NULL,2,1192,51,NULL,NULL,41285.92,NULL,0,0,41285.43333,12.97677,77.5727,12.96158,77.61425,0
215,13606,12,NULL,2,1237,1384,NULL,NULL,41285.82,41286,1,0,41285.45972,12.92645,77.61206,13.02853,77.54625,0
216,74,12,NULL,2,492,667,NULL,NULL,41285.75,NULL,0,0,41285.48472,12.851218,77.521664,12.97165,77.51316,0
217,22691,28,NULL,2,243,484,NULL,NULL,41285.96,NULL,0,0,41285.49514,13.24373,77.70915,12.90013,77.48279,0
218,22695,12,NULL,2,450,393,NULL,NULL,41286.25,NULL,0,0,41285.54306,12.9334,77.62652,13.19956,77.70688,0
219,868,12,NULL,2,393,58,NULL,NULL,41285.66,NULL,0,0,41285.55486,13.19956,77.70688,12.88963,77.60119,0
220,7321,12,NULL,1,1063,NULL,15,146,41286.50,41287,0,0,41285.56736,12.934477,77.611284,NULL,NULL,0
221,22700,12,NULL,2,83,393,NULL,NULL,41286.69,NULL,1,0,41285.58264,12.92415,77.67229,13.19956,77.70688,0
222,22704,65,NULL,2,693,393,NULL,NULL,41285.92,NULL,0,0,41285.61111,12.90868,77.60398,13.19956,77.70688,0
223,22704,65,2,3,693,NULL,NULL,NULL,41285.92,NULL,0,0,41285.66389,12.90868,77.60398,NULL,NULL,0
224,22708,12,1,3,784,NULL,NULL,NULL,41285.70,NULL,0,0,41285.67639,12.96634,77.60709,NULL,NULL,0
225,31025,12,NULL,2,1286,1133,NULL,NULL,41285.98,NULL,0,0,41285.70278,12.973448,77.62032,12.9744,77.69183,0
226,22717,12,NULL,2,1239,571,NULL,NULL,41285.98,NULL,0,0,41285.73611,12.97251,77.61954,12.95185,77.69642,0
227,22721,12,NULL,2,264,1192,NULL,NULL,41286.89,NULL,0,0,41285.75625,12.90721,77.69544,12.97677,77.5727,0
228,30802,12,NULL,2,502,25,NULL,NULL,41285.86,NULL,0,0,41285.77986,12.90084,77.56483,12.98059,77.57475,0
229,22477,12,NULL,2,419,393,NULL,NULL,41287.33,NULL,0,0,41285.83889,13.051219,77.483053,13.19956,77.70688,0
230,22732,12,NULL,2,450,393,NULL,NULL,41286.69,NULL,0,0,41285.85417,12.9334,77.62652,13.19956,77.70688,0
231,22733,12,NULL,2,271,105,NULL,NULL,41285.94,NULL,1,0,41285.85556,12.95641,77.64076,13.01766,77.64503,0
232,22734,12,NULL,2,1095,572,NULL,NULL,41285.89,NULL,0,0,41285.85903,12.92415,77.67229,12.91873,77.61494,0
233,22737,12,NULL,2,667,585,NULL,NULL,41286.19,NULL,0,0,41285.87222,12.97165,77.51316,12.97677,77.5727,0
234,22743,12,NULL,2,1010,1189,NULL,NULL,41286.30,NULL,0,0,41285.90833,12.96691,77.74935,12.91873,77.61494,0
235,35287,12,NULL,2,141,1333,NULL,NULL,41285.96,NULL,0,0,41285.92361,12.97119,77.61477,12.895675,77.602293,0
236,22753,28,1,3,515,NULL,NULL,NULL,41286.43,41286,1,0,41286.00208,12.97896,77.67345,NULL,NULL,0
237,22754,12,NULL,1,1058,NULL,15,29,41286.50,41288,0,0,41286.025,12.914535,77.631658,NULL,NULL,0
238,13015,12,NULL,2,414,763,NULL,NULL,41286.06,NULL,0,0,41286.03681,13.00397,77.59964,12.96155,77.61572,0
239,22755,12,NULL,2,934,393,NULL,NULL,41286.38,NULL,0,0,41286.05694,12.92323,77.59203,13.19956,77.70688,0
240,22756,28,NULL,2,1064,1084,NULL,NULL,41286.25,NULL,0,0,41286.11111,12.993978,77.585943,12.892657,77.581866,0
241,22758,28,NULL,2,1147,393,NULL,NULL,41286.67,NULL,1,0,41286.35764,13.03064,77.6491,13.19956,77.70688,0
242,22758,12,2,3,1147,NULL,NULL,NULL,41286.67,NULL,0,0,41286.36667,13.03064,77.6491,NULL,NULL,0
243,22760,12,NULL,2,936,1017,NULL,NULL,41286.50,NULL,0,0,41286.37083,12.97251,77.61954,13.11084,77.60074,0
244,7391,65,2,3,136,NULL,NULL,NULL,41287.40,NULL,0,0,41286.37986,12.90796,77.62418,NULL,NULL,0
245,18669,12,NULL,1,466,NULL,15,29,41286.60,41287.60417,0,0,41286.4,13.017436,77.64458,NULL,NULL,0
246,9829,12,1,3,767,NULL,NULL,NULL,41286.60,NULL,0,0,41286.47222,12.9122,77.51043,NULL,NULL,0
247,21716,12,NULL,2,1237,330,NULL,NULL,41286.74,NULL,0,0,41286.70417,12.92645,77.61206,12.858833,77.589127,0
248,22780,65,NULL,2,542,585,NULL,NULL,41286.75,NULL,0,0,41286.70556,12.93823,77.62289,12.97677,77.5727,0
249,22547,28,NULL,2,1262,393,NULL,NULL,41287.25,NULL,0,0,41286.72778,12.81575,77.68465,13.19956,77.70688,0
250,22786,28,NULL,2,559,393,NULL,NULL,41286.96,NULL,0,0,41286.75,12.97173,77.59829,13.19956,77.70688,0
251,21901,12,1,3,58,NULL,NULL,NULL,41287.40,41287,1,0,41286.75069,12.88963,77.60119,NULL,NULL,0
252,22473,12,NULL,2,455,571,NULL,NULL,41286.82,NULL,0,0,41286.77917,12.999874,77.67812,12.95185,77.69642,0
253,22791,65,NULL,1,344,NULL,15,108,41288.31,41288.3125,0,0,41286.78194,12.94788,77.67092,NULL,NULL,0
254,22792,12,NULL,2,1017,1147,NULL,NULL,41287.17,NULL,0,0,41286.78333,13.11084,77.60074,13.03064,77.6491,0
255,605,12,1,3,1280,NULL,NULL,NULL,41287.23,41287,1,0,41286.80625,12.966054,77.717837,NULL,NULL,0
256,22797,12,NULL,2,167,1017,NULL,NULL,41287.03,NULL,0,0,41286.81944,12.99036,77.58913,13.11084,77.60074,0
257,7500,12,2,3,112,NULL,NULL,NULL,41286.91,NULL,0,0,41286.83056,12.93331,77.56666,NULL,NULL,0
258,16902,12,NULL,2,1089,393,NULL,NULL,41287.13,NULL,0,0,41286.83611,12.99517,77.731147,13.19956,77.70688,0
259,18275,12,NULL,2,142,484,NULL,NULL,41287.33,NULL,1,0,41286.86042,12.91281,77.60923,12.90013,77.48279,0
260,6831,12,NULL,2,572,142,NULL,NULL,41287.29,NULL,0,0,41286.91736,12.91873,77.61494,12.91281,77.60923,0
261,22805,54,NULL,1,1237,NULL,15,32,41287.25,41287,0,0,41286.92708,12.92645,77.61206,NULL,NULL,0
262,17664,12,NULL,2,767,1234,NULL,NULL,41287.48,NULL,1,0,41286.95417,12.9122,77.51043,12.98635,77.58203,0
263,22793,87,2,3,1010,NULL,NULL,NULL,41287.46,NULL,0,0,41286.99167,12.96691,77.74935,NULL,NULL,0
264,16504,12,NULL,2,393,1192,NULL,NULL,41287.81,41288,1,0,41287.04167,13.19956,77.70688,12.97677,77.5727,0
265,22819,12,NULL,2,136,393,NULL,NULL,41287.42,NULL,0,0,41287.3625,12.90796,77.62418,13.19956,77.70688,0
266,22820,12,NULL,2,396,393,NULL,NULL,41287.47,NULL,0,0,41287.37431,12.92073,77.66482,13.19956,77.70688,0
267,22822,12,NULL,2,1388,393,NULL,NULL,41288.28,NULL,1,0,41287.37847,12.919722,77.592806,13.19956,77.70688,0
268,22823,65,2,3,1054,NULL,NULL,NULL,41287.54,NULL,0,0,41287.40625,12.90184,77.581587,NULL,NULL,0
269,22815,12,NULL,1,1173,NULL,15,32,41287.46,41287.45833,0,0,41287.40694,12.959979,77.647998,NULL,NULL,0
270,22829,65,2,3,974,NULL,NULL,NULL,41287.56,NULL,0,0,41287.44375,13.07557,77.55904,NULL,NULL,0
271,22839,12,2,3,768,NULL,NULL,NULL,41287.52,NULL,0,0,41287.48889,12.98999,77.55332,NULL,NULL,0
272,22841,85,NULL,2,376,393,NULL,NULL,41287.98,NULL,0,0,41287.49861,12.90245,77.66081,13.19956,77.70688,0
273,22849,12,NULL,2,1384,1189,NULL,NULL,41288.31,NULL,0,0,41287.53819,13.02853,77.54625,12.91873,77.61494,0
274,6831,12,NULL,2,142,214,NULL,NULL,41287.60,NULL,0,0,41287.55278,12.91281,77.60923,12.9822,77.60832,0
275,868,12,NULL,2,150,393,NULL,NULL,41287.67,NULL,0,0,41287.55694,12.89724,77.61065,13.19956,77.70688,0
276,22853,65,NULL,2,393,1338,NULL,NULL,41288.13,NULL,0,0,41287.5625,13.19956,77.70688,13.03017,77.56684,0
277,19734,28,1,3,355,NULL,NULL,NULL,41287.77,41287,1,0,41287.59861,12.97539,77.548048,NULL,NULL,0
278,22866,12,NULL,2,571,393,NULL,NULL,41287.92,NULL,0,0,41287.66806,12.95185,77.69642,13.19956,77.70688,0
279,22659,12,NULL,2,393,1264,NULL,NULL,41287.85,NULL,0,0,41287.75,13.19956,77.70688,12.835737,77.679599,0
280,20340,12,NULL,2,793,393,NULL,NULL,41288.33,NULL,0,0,41287.77431,13.02239,77.59492,13.19956,77.70688,0
281,22874,12,NULL,2,142,293,NULL,NULL,41287.83,NULL,0,0,41287.79028,12.91281,77.60923,12.849482,77.663187,0
282,22876,12,NULL,2,1096,1021,NULL,NULL,41288.25,NULL,0,0,41287.81181,12.96519,77.71932,13.02853,77.54625,0
283,22878,12,NULL,2,667,393,NULL,NULL,41302.27,NULL,0,0,41287.83681,12.97165,77.51316,13.19956,77.70688,0
284,41448,12,NULL,2,767,1384,NULL,NULL,41288.73,NULL,1,0,41287.84792,12.9122,77.51043,13.02853,77.54625,1
285,22930,87,2,3,105,NULL,NULL,NULL,41288.13,NULL,0,0,41287.86667,13.01766,77.64503,NULL,NULL,0
286,22882,12,NULL,2,344,293,NULL,NULL,41288.35,NULL,0,0,41287.87292,12.94788,77.67092,12.849482,77.663187,0
287,22786,12,NULL,2,559,393,NULL,NULL,41288.42,NULL,0,0,41287.90486,12.97173,77.59829,13.19956,77.70688,0
288,22884,12,NULL,2,455,117,NULL,NULL,41288.38,NULL,0,0,41287.92292,12.999874,77.67812,12.86966,77.62737,0
289,22889,12,NULL,2,1281,1026,NULL,NULL,41288.00,NULL,0,0,41287.96736,12.934634,77.611283,13.10482,77.57631,0
290,12708,12,NULL,2,393,1257,NULL,NULL,41289.01,NULL,1,0,41288.01111,13.19956,77.70688,12.934477,77.611284,0
291,25035,28,NULL,2,393,995,NULL,NULL,41289.92,NULL,0,0,41288.48889,13.19956,77.70688,12.95158,77.57833,0
292,867,12,NULL,2,1281,293,NULL,NULL,41289.28,NULL,0,0,41288.65625,12.934634,77.611283,12.849482,77.663187,0
293,22924,12,NULL,2,393,1250,NULL,NULL,41290.96,NULL,0,0,41288.69167,13.19956,77.70688,13.02853,77.54625,0
294,22927,12,NULL,2,293,585,NULL,NULL,41288.77,NULL,0,0,41288.73333,12.849482,77.663187,12.97677,77.5727,0
295,22930,87,NULL,1,105,NULL,15,32,41289.08,41290.08333,0,0,41288.76181,13.01766,77.64503,NULL,NULL,0
296,22932,12,1,3,571,NULL,NULL,NULL,41288.79,NULL,0,0,41288.77431,12.95185,77.69642,NULL,NULL,0
297,22934,12,NULL,2,52,451,NULL,NULL,41289.23,NULL,1,0,41288.78333,12.94329,77.54281,12.9739,77.57914,0
298,22936,12,NULL,2,1371,1330,NULL,NULL,41289.25,NULL,1,0,41288.85694,13.000418,77.674835,12.953434,77.70651,0
299,22937,12,NULL,2,1054,1365,NULL,NULL,41289.34,NULL,1,0,41288.88125,12.90184,77.581587,12.845653,77.677925,0
300,4345,12,NULL,2,58,393,NULL,NULL,41289.15,NULL,0,0,41288.91528,12.88963,77.60119,13.19956,77.70688,0
301,22945,12,NULL,2,433,784,NULL,NULL,41289.30,NULL,0,0,41289.09028,12.91226,77.59773,12.96634,77.60709,0
302,22859,65,2,3,1085,NULL,NULL,NULL,41289.44,NULL,0,0,41289.39444,12.911942,77.651582,NULL,NULL,0
303,22959,85,NULL,2,410,393,NULL,NULL,41289.60,NULL,0,0,41289.45278,13.05121,77.54113,13.19956,77.70688,0
304,2033,12,NULL,2,1096,209,NULL,NULL,41289.70,NULL,1,0,41289.45556,12.96519,77.71932,12.97842,77.62972,0
305,22969,12,NULL,2,463,484,NULL,NULL,41290.24,NULL,1,0,41289.58958,12.96037,77.58132,12.90013,77.48279,0
306,22970,65,NULL,2,292,393,NULL,NULL,41289.70,NULL,0,0,41289.60278,12.93944,77.62923,13.19956,77.70688,0
307,1135,12,NULL,2,1010,353,NULL,NULL,41289.88,NULL,0,0,41289.61597,12.96691,77.74935,13.03241,77.59914,0
308,30976,12,NULL,2,1084,1384,NULL,NULL,41289.73,NULL,0,0,41289.63333,12.892657,77.581866,13.02853,77.54625,0
309,21755,12,NULL,2,1384,571,NULL,NULL,41290.21,NULL,0,0,41289.67361,13.02853,77.54625,12.95185,77.69642,0
310,9616,85,NULL,2,136,115,NULL,NULL,41289.82,NULL,0,0,41289.68264,12.90796,77.62418,12.99319,77.54472,0
311,22982,12,NULL,2,1017,243,NULL,NULL,41289.75,NULL,0,0,41289.73125,13.11084,77.60074,13.24373,77.70915,0
312,19071,12,NULL,2,1010,1282,NULL,NULL,41290.10,NULL,0,0,41289.74931,12.96691,77.74935,12.959687,77.747099,0
313,17869,12,NULL,2,949,393,NULL,NULL,41290.23,NULL,1,0,41289.80833,12.98275,77.61582,13.19956,77.70688,0
314,18509,12,NULL,2,1021,142,NULL,NULL,41290.31,NULL,0,0,41289.86111,13.02853,77.54625,12.91281,77.60923,0
315,22999,12,NULL,2,767,585,NULL,NULL,41290.29,NULL,0,0,41289.89583,12.9122,77.51043,12.97677,77.5727,0
316,22948,12,NULL,2,1056,1010,NULL,NULL,41290.35,NULL,0,0,41289.9375,12.919199,77.60931,12.96691,77.74935,0
317,23004,12,NULL,2,393,515,NULL,NULL,41290.54,NULL,1,0,41289.95278,13.19956,77.70688,12.97896,77.67345,0
318,23016,12,NULL,2,1095,455,NULL,NULL,41290.98,NULL,0,0,41290.46458,12.92415,77.67229,12.999874,77.67812,0
319,22955,85,2,3,466,NULL,NULL,NULL,41290.51,NULL,0,0,41290.475,13.017436,77.64458,NULL,NULL,0
320,23018,12,NULL,2,832,393,NULL,NULL,41290.53,NULL,0,0,41290.49722,12.88019,77.64558,13.19956,77.70688,0
321,41448,12,NULL,2,767,585,NULL,NULL,41291.67,NULL,1,0,41290.55556,12.9122,77.51043,12.97677,77.5727,0
322,23022,12,NULL,2,450,393,NULL,NULL,41291.17,41292,1,0,41290.58056,12.9334,77.62652,13.19956,77.70688,0
323,23027,12,NULL,2,1323,1189,NULL,NULL,41290.73,NULL,0,0,41290.64722,12.869805,77.653211,12.91873,77.61494,0
324,23035,85,1,3,83,NULL,NULL,NULL,41290.78,NULL,0,0,41290.75833,12.92415,77.67229,NULL,NULL,0
325,20477,12,NULL,2,458,1063,NULL,NULL,41290.90,NULL,0,0,41290.76528,13.00037,77.72746,12.934477,77.611284,0
326,2602,24,NULL,2,393,149,NULL,NULL,41291.88,NULL,0,0,41290.88611,13.19956,77.70688,12.93022,77.56039,0
327,22939,12,NULL,2,1082,238,NULL,NULL,41291.31,NULL,0,0,41290.8875,12.870924,77.575879,12.93711,77.60171,0
328,23052,12,NULL,2,1244,168,NULL,NULL,41292.21,NULL,0,0,41290.9625,12.96462,77.68779,12.99313,77.59828,0
329,23055,24,NULL,2,570,293,NULL,NULL,41291.54,NULL,1,0,41290.99792,12.94832,77.5882,12.849482,77.663187,0
330,23056,12,NULL,2,1147,393,NULL,NULL,41291.25,NULL,0,0,41291.00347,13.03064,77.6491,13.19956,77.70688,0
331,23061,12,NULL,2,452,58,NULL,NULL,41291.25,NULL,0,0,41291.22986,12.95278,77.59088,12.88963,77.60119,0
332,23062,12,NULL,2,393,87,NULL,NULL,41291.42,NULL,0,0,41291.25903,13.19956,77.70688,12.97003,77.60658,0
333,23065,12,NULL,2,393,1041,NULL,NULL,41291.91,41292,1,0,41291.31111,13.19956,77.70688,12.974408,77.6648,0
334,6412,12,NULL,2,1328,499,NULL,NULL,41291.65,NULL,0,0,41291.32361,12.958808,77.649047,12.88973,77.64865,0
335,23071,12,NULL,2,396,1021,NULL,NULL,41291.53,NULL,0,0,41291.35972,12.92073,77.66482,13.02853,77.54625,0
336,23071,12,NULL,2,396,1021,NULL,NULL,41291.53,NULL,0,0,41291.36389,12.92073,77.66482,13.02853,77.54625,0
337,20343,12,NULL,2,1010,571,NULL,NULL,41291.44,NULL,0,0,41291.39097,12.96691,77.74935,12.95185,77.69642,0
338,23076,12,NULL,2,793,393,NULL,NULL,41292.00,NULL,0,0,41291.44167,13.02239,77.59492,13.19956,77.70688,0
339,21143,12,NULL,2,1106,393,NULL,NULL,41291.58,NULL,0,0,41291.5,12.93331,77.56666,13.19956,77.70688,0
340,23079,12,NULL,2,1237,458,NULL,NULL,41291.63,NULL,0,0,41291.50347,12.92645,77.61206,13.00037,77.72746,0
341,31231,12,NULL,2,571,160,NULL,NULL,41293.38,NULL,1,0,41291.50486,12.95185,77.69642,13.13243,77.66901,0
342,22228,12,2,3,590,NULL,NULL,NULL,41291.58,NULL,0,0,41291.55069,13.00826,77.56433,NULL,NULL,0
343,23088,28,1,3,585,NULL,NULL,NULL,41291.77,NULL,0,0,41291.57292,12.97677,77.5727,NULL,NULL,0
344,23100,24,NULL,2,1010,393,NULL,NULL,41291.75,NULL,0,0,41291.68889,12.96691,77.74935,13.19956,77.70688,0
345,17331,12,NULL,2,1371,117,NULL,NULL,41292.27,NULL,1,0,41291.75486,13.000418,77.674835,12.86966,77.62737,0
346,23111,12,NULL,2,1133,767,NULL,NULL,41291.81,NULL,0,0,41291.78472,12.9744,77.69183,12.9122,77.51043,0
347,23117,12,NULL,2,1075,1175,NULL,NULL,41292.46,NULL,0,0,41291.80417,12.973464,77.618473,12.959979,77.647998,0
348,23118,12,NULL,2,463,492,NULL,NULL,41291.85,NULL,0,0,41291.80625,12.96037,77.58132,12.851218,77.521664,0
349,23119,12,NULL,2,542,585,NULL,NULL,41291.90,NULL,0,0,41291.81389,12.93823,77.62289,12.97677,77.5727,0
350,21531,12,NULL,2,105,1384,NULL,NULL,41292.84,NULL,0,0,41291.85069,13.01766,77.64503,13.02853,77.54625,0
351,2380,12,NULL,2,484,1038,NULL,NULL,41292.08,NULL,0,0,41291.87778,12.90013,77.48279,12.981266,77.637162,0
352,21518,12,NULL,2,1038,393,NULL,NULL,41292.23,NULL,0,0,41291.91736,12.981266,77.637162,13.19956,77.70688,0
353,20665,12,NULL,2,393,269,NULL,NULL,41292.98,NULL,0,0,41291.94236,13.19956,77.70688,12.9744,77.69183,0
354,19348,12,NULL,2,352,571,NULL,NULL,41292.25,NULL,0,0,41291.975,13.03369,77.62821,12.95185,77.69642,0
355,23145,12,NULL,2,708,499,NULL,NULL,41292.44,NULL,1,0,41292.37431,13.03504,77.62341,12.88973,77.64865,0
356,17335,12,NULL,2,625,339,NULL,NULL,41292.67,NULL,0,0,41292.37778,12.95431,77.6553,12.91028,77.64512,0
357,22236,85,2,3,949,NULL,NULL,NULL,41292.46,41292,1,0,41292.40417,12.98275,77.61582,NULL,NULL,0
358,23148,24,NULL,2,157,393,NULL,NULL,41294.25,NULL,0,0,41292.44861,13.00858,77.66079,13.19956,77.70688,0
359,23152,12,NULL,2,393,136,NULL,NULL,41294.94,NULL,0,0,41292.49583,13.19956,77.70688,12.90796,77.62418,0
360,23155,28,2,3,936,NULL,NULL,NULL,41292.57,NULL,0,0,41292.52708,12.97251,77.61954,NULL,NULL,0
361,22958,28,NULL,2,953,171,NULL,NULL,41292.63,NULL,1,0,41292.54167,12.90536,77.54309,12.98479,77.66128,0
362,23160,85,NULL,2,105,1150,NULL,NULL,41293.35,NULL,0,0,41292.575,13.01766,77.64503,12.99287,77.71662,0
363,23164,24,NULL,2,25,1379,NULL,NULL,41303.38,NULL,0,0,41292.60694,12.98059,77.57475,13.062088,77.473672,0
364,23164,28,NULL,2,25,1379,NULL,NULL,41304.38,NULL,0,0,41292.60764,12.98059,77.57475,13.062088,77.473672,0
365,12891,12,NULL,2,1052,585,NULL,NULL,41292.69,NULL,0,0,41292.63333,12.912695,77.576265,12.97677,77.5727,0
366,17990,12,NULL,2,516,1234,NULL,NULL,41292.71,NULL,1,0,41292.64167,13.0056,77.65799,12.98635,77.58203,0
367,23168,12,NULL,2,1391,393,NULL,NULL,41292.68,NULL,0,0,41292.65347,12.970926,77.647321,13.19956,77.70688,0
368,23169,12,NULL,2,846,1084,NULL,NULL,41292.70,NULL,0,0,41292.65694,12.98635,77.58203,12.892657,77.581866,0
369,23171,12,NULL,2,61,1390,NULL,NULL,41292.77,NULL,1,0,41292.66667,12.96298,77.71229,12.969368,77.641302,0
370,23174,12,NULL,2,1379,1349,NULL,NULL,41292.73,NULL,0,0,41292.67917,13.062088,77.473672,12.993686,77.587527,0
371,23175,12,NULL,2,1010,450,NULL,NULL,41292.75,NULL,0,0,41292.69028,12.96691,77.74935,12.9334,77.62652,0
372,23177,12,NULL,1,691,NULL,15,32,41293.29,41293,0,0,41292.70347,12.93611,77.60751,NULL,NULL,0
373,15973,12,NULL,2,585,571,NULL,NULL,41292.93,NULL,0,0,41292.7125,12.97677,77.5727,12.95185,77.69642,0
374,23180,12,NULL,2,292,1244,NULL,NULL,41292.79,NULL,0,0,41292.71319,12.93944,77.62923,12.96462,77.68779,0
375,23184,65,NULL,1,572,NULL,NULL,32,41293.25,41293,1,0,41292.75208,12.91873,77.61494,NULL,NULL,0
376,23190,12,NULL,2,293,1365,NULL,NULL,41292.85,NULL,0,0,41292.79653,12.849482,77.663187,12.845653,77.677925,0
377,23192,12,NULL,2,1165,1068,NULL,NULL,41292.89,NULL,0,0,41292.8,12.990947,77.687112,13.044009,77.606805,0
378,23194,12,NULL,2,136,1384,NULL,NULL,41294.38,NULL,1,0,41292.80208,12.90796,77.62418,13.02853,77.54625,0
379,23195,12,NULL,2,433,393,NULL,NULL,41293.23,NULL,0,0,41292.80903,12.91226,77.59773,13.19956,77.70688,0
380,4300,12,NULL,2,393,768,NULL,NULL,41293.71,NULL,1,0,41292.81597,13.19956,77.70688,12.98999,77.55332,0
381,23197,12,NULL,2,393,502,NULL,NULL,41293.18,NULL,0,0,41292.82569,13.19956,77.70688,12.90084,77.56483,0
382,23202,12,NULL,2,936,393,NULL,NULL,41293.29,NULL,0,0,41292.85347,12.97251,77.61954,13.19956,77.70688,0
383,19252,12,NULL,2,393,1365,NULL,NULL,41293.06,NULL,0,0,41292.85694,13.19956,77.70688,12.845653,77.677925,0
384,20392,12,1,3,1068,NULL,NULL,NULL,41293.36,41293,1,0,41292.85972,13.044009,77.606805,NULL,NULL,0
385,23203,12,NULL,2,293,356,NULL,NULL,41292.90,NULL,0,0,41292.8625,12.849482,77.663187,12.833854,77.400913,0
386,23205,12,NULL,2,693,1384,NULL,NULL,41293.86,NULL,1,0,41292.88542,12.90868,77.60398,13.02853,77.54625,0
387,23207,12,NULL,2,393,293,NULL,NULL,41294.50,NULL,0,0,41292.91042,13.19956,77.70688,12.849482,77.663187,0
388,23208,12,NULL,2,1189,455,NULL,NULL,41293.27,NULL,0,0,41292.91806,12.91873,77.61494,12.999874,77.67812,0
389,19489,12,NULL,2,308,25,NULL,NULL,41293.60,NULL,1,0,41292.93889,12.99049,77.69798,12.98059,77.57475,0
390,23213,12,2,3,516,NULL,NULL,NULL,41293.25,NULL,0,0,41292.95,13.0056,77.65799,NULL,NULL,0
391,22758,12,2,3,1147,NULL,NULL,NULL,41293.54,41293,1,0,41293.025,13.03064,77.6491,NULL,NULL,0
392,23219,12,NULL,2,1350,585,NULL,NULL,41298.18,NULL,1,0,41293.08125,12.909202,77.5662,12.97677,77.5727,0
393,23220,12,NULL,2,414,531,NULL,NULL,41293.18,NULL,0,0,41293.1625,13.00397,77.59964,12.99255,77.57842,0
394,23221,12,NULL,2,393,293,NULL,NULL,41293.32,NULL,0,0,41293.30417,13.19956,77.70688,12.849482,77.663187,0
395,17990,12,NULL,2,516,117,NULL,NULL,41293.38,NULL,0,0,41293.35556,13.0056,77.65799,12.86966,77.62737,0
396,20184,12,NULL,2,363,393,NULL,NULL,41294.16,NULL,0,0,41293.39097,12.99287,77.71662,13.19956,77.70688,0
397,23229,12,NULL,2,1365,393,NULL,NULL,41293.63,NULL,1,0,41293.40972,12.845653,77.677925,13.19956,77.70688,0
398,23230,12,NULL,2,515,49,NULL,NULL,41293.48,NULL,0,0,41293.41806,12.97896,77.67345,12.78091,77.77131,0
399,22832,12,1,3,689,NULL,NULL,NULL,41293.58,NULL,0,0,41293.42569,12.97672,77.64927,NULL,NULL,0
400,15800,12,NULL,2,689,601,NULL,NULL,41293.52,NULL,0,0,41293.44306,12.97672,77.64927,13.02434,77.56593,0
401,4006,24,2,3,590,NULL,NULL,NULL,41293.60,NULL,0,0,41293.52361,13.00826,77.56433,NULL,NULL,0
402,23241,12,1,3,293,NULL,NULL,NULL,41294.77,NULL,0,0,41293.58611,12.849482,77.663187,NULL,NULL,0
403,14094,12,NULL,2,393,149,NULL,NULL,41293.79,NULL,0,0,41293.59236,13.19956,77.70688,12.93022,77.56039,0
404,23243,12,NULL,2,393,1038,NULL,NULL,41293.67,NULL,1,0,41293.60625,13.19956,77.70688,12.981266,77.637162,0
405,23244,12,NULL,2,393,1038,NULL,NULL,41293.68,41294,1,0,41293.60833,13.19956,77.70688,12.981266,77.637162,0
406,30991,12,NULL,2,2,393,NULL,NULL,41295.13,NULL,0,0,41293.64375,12.99212,77.67218,13.19956,77.70688,0
407,23249,12,NULL,2,297,1038,NULL,NULL,41293.68,NULL,0,0,41293.65069,12.99789,77.61488,12.981266,77.637162,0
408,23207,12,NULL,2,393,83,NULL,NULL,41294.50,NULL,0,0,41293.66111,13.19956,77.70688,12.92415,77.67229,0
409,1256,12,2,3,339,NULL,NULL,NULL,41294.33,NULL,0,0,41293.67639,12.91028,77.64512,NULL,NULL,0
410,23260,85,1,3,1183,NULL,NULL,NULL,41293.83,NULL,0,0,41293.76458,12.965563,77.668576,NULL,NULL,0
411,9384,12,NULL,2,585,1120,NULL,NULL,41294.29,NULL,0,0,41293.82431,12.97677,77.5727,12.89724,77.61065,0
412,23266,24,NULL,2,625,393,NULL,NULL,41296.78,NULL,0,0,41293.84097,12.95431,77.6553,13.19956,77.70688,0
413,23267,85,NULL,2,167,353,NULL,NULL,41294.60,NULL,0,0,41293.84375,12.99036,77.58913,13.03241,77.59914,0
414,21901,12,2,3,58,NULL,NULL,NULL,41294.48,41294,1,0,41293.91458,12.88963,77.60119,NULL,NULL,0
415,23276,12,NULL,2,1021,1393,NULL,NULL,41294.20,NULL,0,0,41293.92431,13.02853,77.54625,13.19966,77.70688,0
416,28516,24,2,3,832,NULL,NULL,NULL,41294.42,NULL,0,0,41293.94375,12.88019,77.64558,NULL,NULL,0
417,23280,12,NULL,2,450,393,NULL,NULL,41294.96,NULL,0,0,41293.94861,12.9334,77.62652,13.19956,77.70688,0
418,1713,12,NULL,2,142,393,NULL,NULL,41294.29,NULL,0,0,41294.04306,12.91281,77.60923,13.19956,77.70688,0
419,23285,12,NULL,2,393,1298,NULL,NULL,41294.32,NULL,1,0,41294.11736,13.19956,77.70688,12.879678,77.646355,0
