"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
3875,"Mixed Gender Household","","","Not Likely to have a child",9,"Likely Renter","",13,"","","","Some College - Likely","Financial Services","","","","","","","","","","","","Unknown"
5836,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",15,"$25000-49999","","","Unknown","Unknown","","","","Yes","","","","","","","","Yes"
1772,"Mixed Gender Household","English/Welsh","English/Welsh","",2,"Likely Homeowner","",16,"$100000-249999","Yes","","HS Diploma - Likely","Medical","","","","","","","","","","Yes","","Yes"
2402,"Mixed Gender Household","French","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","Settled and Sensible",16,"$50000-99999","Yes","","HS Diploma - Likely","Education","","","","","","","","","","","","Yes"
2096,"Mixed Gender Household","English/Welsh","German","Known Data",6,"Likely Homeowner","",16,"","","","Unknown","Unknown","","Yes","","","","","","","","Yes","","Yes"
5881,"Mixed Gender Household","","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",7,"Likely Homeowner","Rooted Flower Power",14,"$50000-99999","Yes","","Some College - Likely","Unknown","","","Yes","Yes","","","","","","","","Yes"
1470,"Male Only Household","French","English/Welsh","Not Likely to have a child",1,"","",15,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
3010,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",7,"Likely Homeowner","",15,"","Yes","","Bach Degree - Extremely Likely","Management","","","","Yes","","1 book purchase in home ","","","","","","Unknown"
1233,"Male Only Household","English/Welsh","Irish","Modeled Likely to have a child",9,"Likely Homeowner","",12,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
3312,"Mixed Gender Household","Scots","English/Welsh","",8,"","",15,"$10000-24999","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","Yes","","","Unknown"
1586,"Female Only Household","Irish","German","Modeled Not as Likely to have a child",9,"Likely Homeowner","",14,"$50000-99999","Yes","","Unknown","Unknown","","","","","","1 book purchase in home ","","","Yes","Yes","","Yes"
1687,"Female Only Household","Irish","English/Welsh","Known Data",8,"Likely Renter","",15,"","Yes","","Grad Degree - Extremely Likely","Medical","","","","","","1 book purchase in home ","","","","Yes","","Yes"
1404,"Mixed Gender Household","Irish","English/Welsh","Modeled Not as Likely to have a child",6,"Likely Homeowner","",16,"$250000-499999","","","Bach Degree - Extremely Likely","Management","","","","","","","","","","","","Yes"
242,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Homeowner","",13,"$499999+","","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","","","","","Yes","","Yes"
2936,"Mixed Gender Household","Likely Af-Am (Modeled)","Hispanic","Not Likely to have a child",5,"Likely Homeowner","Silver Sophisticates",16,"$250000-499999","Yes","","Less than HS Diploma - Likely","Medical","","","","","","","","","","","","Yes"
3985,"Mixed Gender Household","German","Austrian","Not Likely to have a child",8,"Likely Homeowner","",15,"$25000-49999","","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","Yes","","Unknown"
3051,"Male Only Household","Scots","English/Welsh","",7,"Likely Renter","",15,"","","Yes","Bach Degree - Likely","Unknown","","Yes","","","","","","","","","","Unknown"
946,"Mixed Gender Household","Arab","Likely Af-Am (Modeled)","Not Likely to have a child",0,"Likely Renter","",16,"","","","HS Diploma - Extremely Likely","Unknown","","Yes","","Yes","","","","","","Yes","","Yes"
879,"Female Only Household","Likely Af-Am (Modeled)","Likely Af-Am (Modeled)","Known Data",0,"Likely Homeowner","Senior Discounts",16,"$1-4999","","","Some College -Extremely Likely","Financial Services","","","","","Yes","","","","","","","Unknown"
5829,"Female Only Household","English/Welsh","English/Welsh","",5,"Likely Homeowner","",14,"$25000-49999","Yes","","Some College -Extremely Likely","Unknown","","","Yes","","","1 book purchase in home ","","","","","","Unknown"
4737,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",12,"$250000-499999","Yes","","Grad Degree - Likely","Management","","","","","","","","","","","","Unknown"
3398,"Male Only Household","Hungarian","English/Welsh","Known Data",6,"Likely Renter","",16,"$50000-99999","","","Unknown","Unknown","","","","Yes","Yes","","1 upscale merchandise purchase ","","Yes","Yes","","Yes"
2672,"Mixed Gender Household","Scots","English/Welsh","Known Data",8,"Likely Homeowner","",16,"$50000-99999","Yes","","Bach Degree - Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
2710,"Mixed Gender Household","German","Dutch (Netherlands)","Modeled Not as Likely to have a child",6,"Likely Renter","Aging of Aquarius",14,"$1-4999","","","HS Diploma - Extremely Likely","Unknown","","","","","","7 book purchases in home","","","Yes","Yes","","Yes"
2866,"Female Only Household","English/Welsh","French","Known Data",8,"","",14,"$1-4999","","","Grad Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
557,"Female Only Household","English/Welsh","Byelorussian","Known Data",5,"Likely Homeowner","",15,"$50000-99999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
1170,"Female Only Household","Swedish","German","Known Data",9,"Likely Homeowner","",15,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","Yes","","","","Yes","Yes","","Yes"
4779,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","Yes","","","Yes"
521,"Female Only Household","German","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",6,"Likely Homeowner","",15,"","","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
4241,"Mixed Gender Household","Armenian","English/Welsh","Modeled Likely to have a child",9,"Likely Homeowner","",14,"$5000-9999","Yes","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","6 book purchases in home","","","","","","Yes"
2015,"Mixed Gender Household","Likely Af-Am (Modeled)","Italian","Not Likely to have a child",9,"Likely Homeowner","Aging of Aquarius",16,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","Yes","","Yes","","","","","","","","Yes"
2394,"Mixed Gender Household","Scots","","Known Data",8,"Likely Homeowner","Aging of Aquarius",13,"$100000-249999","Yes","Yes","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
3471,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",2,"Likely Homeowner","",12,"$100000-249999","Yes","","Some College -Extremely Likely","Medical","","","","","","2 book purchases in home","","","","","","Yes"
2650,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Homeowner","",16,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","Yes","","","","","Yes","","Yes"
4467,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Homeowner","Aging of Aquarius",15,"$100000-249999","Yes","","Unknown","Clerical/Office","","","Yes","","","","","","","","","Yes"
4324,"Female Only Household","English/Welsh","Polish","Modeled Not as Likely to have a child",7,"Likely Homeowner","",14,"$25000-49999","","","Grad Degree - Likely","Financial Services","","","","","","2 book purchases in home","","","","Yes","","Yes"
2511,"Male Only Household","Italian","English/Welsh","Modeled Not as Likely to have a child",9,"","",14,"$10000-24999","","","Grad Degree - Likely","Engineering","","","","","","","","","","","","Yes"
3489,"Male Only Household","English/Welsh","","",0,"Likely Homeowner","",16,"$250000-499999","Yes","","HS Diploma - Extremely Likely","Unknown","","","Yes","","","1 book purchase in home ","","","","","","Unknown"
3185,"Female Only Household","English/Welsh","Japanese","",8,"Likely Homeowner","",15,"$50000-99999","Yes","","Bach Degree - Likely","Unknown","","","","","","","","","","Yes","","Unknown"
189,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",12,"$499999+","Yes","","Some College -Extremely Likely","Civil Servant","","","","","","1 book purchase in home ","","","","Yes","","Yes"
4371,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",16,"$50000-99999","","","Unknown","Unknown","","Yes","","Yes","","","","","","","","Yes"
947,"Female Only Household","German","Norwegian","Not Likely to have a child",9,"Likely Renter","",16,"","","","Bach Degree - Likely","Unknown","","","","Yes","","","","","","Yes","","Yes"
4825,"Female Only Household","","","Not Likely to have a child",9,"Likely Homeowner","",16,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","","","Yes","Yes","1 book purchase in home ","","","","","","Yes"
2484,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",1,"Likely Homeowner","",17,"$250000-499999","","","Bach Degree - Extremely Likely","Education","","","","","","2 book purchases in home","","","","","","Unknown"
4396,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",7,"Likely Homeowner","",13,"$25000-49999","","","HS Diploma - Extremely Likely","Manufacturing","","","","","","3 book purchases in home","","","","Yes","","Yes"
1314,"Female Only Household","Indian/Hindu","Likely Af-Am (Modeled)","",9,"Likely Homeowner","",15,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Clerical/Office","","","","","","","","","","Yes","","Yes"
5091,"Mixed Gender Household","English/Welsh","","Modeled Likely to have a child",6,"Likely Homeowner","",15,"$25000-49999","Yes","","Grad Degree - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
532,"Female Only Household","English/Welsh","Irish","Modeled Not as Likely to have a child",8,"Likely Homeowner","",13,"$100000-249999","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes"
1649,"Female Only Household","English/Welsh","German","Known Data",7,"","",12,"$1-4999","","","Bach Degree - Likely","Education","","","","Yes","Yes","4 book purchases in home","","","Yes","Yes","","Unknown"
5540,"Mixed Gender Household","Irish","English/Welsh","Known Data",7,"Likely Homeowner","",NA,"$50000-99999","Yes","","Unknown","Skilled Trades","Yes","","","","","1 book purchase in home ","","","","","","Yes"
691,"Mixed Gender Household","Polish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",17,"$100000-249999","Yes","","Unknown","Unknown","","","","","","","","","","Yes","Yes","Unknown"
1148,"Female Only Household","English/Welsh","Indian/Hindu","Known Data",NA,"Likely Homeowner","",14,"$10000-24999","","","Bach Degree - Extremely Likely","Other","","","","Yes","","","","","","Yes","","Yes"
979,"Mixed Gender Household","Polish","","Known Data",8,"Likely Homeowner","",16,"$25000-49999","","","Grad Degree - Extremely Likely","Management","","","","","","4 book purchases in home","","","","","","Yes"
3752,"Mixed Gender Household","Irish","Likely Af-Am (Modeled)","Known Data",8,"Likely Homeowner","Reaping Rewards",16,"$100000-249999","","","Some College -Extremely Likely","Unknown","","","","","","","","","","Yes","","Unknown"
987,"Mixed Gender Household","","Scots","Not Likely to have a child",9,"Likely Homeowner","",13,"$50000-99999","","","Grad Degree - Extremely Likely","Unknown","","Yes","","","","","","","","","","Yes"
5412,"Mixed Gender Household","Irish","German","Not Likely to have a child",8,"Likely Homeowner","",13,"$25000-49999","Yes","","Some College -Extremely Likely","Manufacturing","","","","","","3 book purchases in home","","","","","","Unknown"
3999,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",9,"Likely Homeowner","",15,"$100000-249999","Yes","Yes","HS Diploma - Extremely Likely","Other","","Yes","","","Yes","1 book purchase in home ","","","","","","Unknown"
4577,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",4,"Likely Homeowner","",15,"","","","HS Diploma - Likely","Unknown","","","","","Yes","6 book purchases in home","","","Yes","Yes","","Yes"
2916,"Mixed Gender Household","English/Welsh","Dutch (Netherlands)","Not Likely to have a child",7,"Likely Homeowner","",16,"$25000-49999","Yes","","Bach Degree - Likely","Other","","Yes","","","","","","","Yes","","","Unknown"
3124,"Mixed Gender Household","Dutch (Netherlands)","German","Known Data",NA,"Likely Renter","",16,"","","","Unknown","Unknown","","","","","","3 book purchases in home","","","","","","Yes"
2480,"Male Only Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",9,"Likely Homeowner","",13,"$25000-49999","","","Less than HS Diploma - Likely","Unknown","","Yes","","","","8 book purchases in home","","","","","","Yes"
3974,"Mixed Gender Household","","Polish","Not Likely to have a child",9,"Likely Homeowner","",16,"$100000-249999","","","HS Diploma - Extremely Likely","Unknown","","","","Yes","","2 book purchases in home","","","","","","Unknown"
834,"Mixed Gender Household","","Irish","Not Likely to have a child",NA,"Likely Homeowner","Reaping Rewards",15,"$100000-249999","Yes","","Unknown","Unknown","","Yes","Yes","","","","","","","","","Unknown"
695,"Mixed Gender Household","","German","",8,"Likely Homeowner","",13,"","","","Grad Degree - Likely","Unknown","","","","","","","","","","Yes","","Yes"
77,"Female Only Household","Austrian","Scots","Not Likely to have a child",9,"Likely Homeowner","",16,"$499999+","Yes","","Grad Degree - Extremely Likely","Engineering","","","","","","1 book purchase in home ","","","","Yes","","Yes"
2791,"Mixed Gender Household","Irish","English/Welsh","Not Likely to have a child",1,"Likely Homeowner","",13,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","Yes","","","","","","","","","","Yes"
3073,"Mixed Gender Household","","Likely Af-Am (Modeled)","Known Data",9,"Likely Homeowner","",14,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Clerical/Office","","Yes","Yes","","","","","","","","","Yes"
