HHuniqueID,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age,Job,Marital,Education
HH4ea56bc13b,F,,,TRUE,2,TRUE,35,management,single,tertiary
HH43b2afc841,M,,Tohono O'Odham,FALSE,5,FALSE,35,services,married,secondary
HH0dde819c86,F,,Pueblo,FALSE,1,TRUE,31,technician,married,secondary
HHfc1ce031dc,M,,Cree,TRUE,1,FALSE,39,blue-collar,divorced,secondary
HHd98708d67f,M,,,TRUE,5,TRUE,33,self-employed,married,secondary
HH0efedb211c,F,,Micronesian,FALSE,5,TRUE,57,retired,married,tertiary
HH467f56079b,M,,,TRUE,3,TRUE,30,technician,single,secondary
HH53e37f22e4,M,,,TRUE,5,TRUE,40,blue-collar,single,secondary
HH51b93a5ae5,M,,Uruguayan,FALSE,1,TRUE,36,blue-collar,married,tertiary
HHdb48b5e27e,M,"$1,323.39 ",Asian Indian,FALSE,3,TRUE,36,blue-collar,single,primary
HHe52a3685d6,M,,,TRUE,1,FALSE,32,management,married,secondary
HHa9da9595f9,F,,,TRUE,5,TRUE,37,admin.,married,secondary
HHed900baf21,F,,,TRUE,3,TRUE,44,blue-collar,married,secondary
HHfa500aebde,M,,,TRUE,4,FALSE,27,student,single,secondary
HH73f17b79da,M,,,FALSE,5,FALSE,50,blue-collar,married,primary
HH970eea9336,F,,Costa Rican,FALSE,4,FALSE,34,management,single,tertiary
HH37e25675e0,F,,Native Hawaiian and Other Pacific Islander (NHPI),FALSE,3,TRUE,57,management,married,primary
HH62fb8689b8,F,,,TRUE,1,FALSE,40,services,married,NA
HH649cec12a5,M,,Ottawa,TRUE,1,TRUE,32,blue-collar,single,secondary
HH96e57b6cd8,F,,,FALSE,1,TRUE,33,technician,single,secondary
HH6b842aa08e,M,,,TRUE,5,TRUE,49,blue-collar,divorced,secondary
HH026f72a1a5,F,,Chippewa,FALSE,4,TRUE,54,technician,divorced,secondary
HH6f4d4e2a00,M,,,FALSE,2,FALSE,34,technician,single,tertiary
HHa28ecc1559,F,$131.23 ,,TRUE,3,TRUE,28,unemployed,single,secondary
HH7e92b9e7fa,F,,,TRUE,1,TRUE,32,services,single,secondary
HH765ba90acd,F,,,TRUE,4,FALSE,41,admin.,divorced,secondary
HHceb202e456,M,,,TRUE,2,FALSE,23,student,single,secondary
HHed8237f6dc,F,,,FALSE,4,FALSE,64,retired,married,secondary
HHf92e9d0e23,M,,,TRUE,4,FALSE,38,blue-collar,married,secondary
HHdddc75988b,M,$96.83 ,Alaskan Athabascan,FALSE,5,FALSE,26,admin.,single,secondary
HHdfe0650776,M,,,FALSE,3,FALSE,38,technician,married,tertiary
HHb054345625,F,,,TRUE,5,FALSE,53,services,married,secondary
HHd5e5c3144d,M,,,TRUE,3,TRUE,40,technician,divorced,secondary
HH8dbd5e6cf7,F,,,TRUE,2,FALSE,39,services,married,secondary
HH4e5aaa9029,F,,,TRUE,3,TRUE,62,retired,married,secondary
HH5fb3869dda,F,,Honduran,TRUE,5,TRUE,35,technician,married,secondary
HHcdcfba5966,F,,,TRUE,2,FALSE,32,technician,single,tertiary
HH18b1ee61d6,F,,,FALSE,2,FALSE,57,admin.,married,secondary
HH0616d973f6,F,,,FALSE,4,FALSE,35,housemaid,married,tertiary
HHb89580239b,M,,,FALSE,3,FALSE,45,blue-collar,single,secondary
HH17b73bf4a7,M,,,FALSE,2,FALSE,30,services,single,primary
HH2fcf2580cc,F,,Spaniard,FALSE,3,TRUE,36,services,married,secondary
HHde15803d8b,M,,,FALSE,5,TRUE,30,blue-collar,single,secondary
HH9b27dc597c,F,,Pueblo,FALSE,5,TRUE,33,admin.,married,secondary
HH11172b7529,M,,Chamorro,TRUE,1,TRUE,60,blue-collar,married,primary
HH90da9d746f,M,,Uruguayan,TRUE,4,TRUE,48,unemployed,married,primary
HH9187b6111a,F,,,TRUE,4,FALSE,24,management,married,NA
HH4d13c51933,M,,Iroquois,TRUE,3,FALSE,53,unemployed,divorced,secondary
HH24c2ea8286,M,,,TRUE,1,FALSE,32,technician,married,secondary
HH1dc977c1b0,F,"$1,326.24 ",Samoan,FALSE,3,TRUE,26,management,single,tertiary
HH3485112c40,M,,Laotian,FALSE,1,TRUE,34,blue-collar,divorced,secondary
HH4ad484d15d,F,,,TRUE,4,TRUE,31,admin.,single,secondary
HHeec8d6638b,M,,,TRUE,2,TRUE,38,blue-collar,married,secondary
HH2eec84443f,M,,,FALSE,3,FALSE,51,blue-collar,divorced,primary
HH7de56e7ab8,M,,,TRUE,5,TRUE,36,management,married,tertiary
HH53ac541bd3,M,,Indonesian,FALSE,5,TRUE,24,admin.,single,tertiary
HH1333099837,F,,Panamanian,TRUE,2,FALSE,27,admin.,divorced,secondary
HHefd26beae1,F,,Comanche,TRUE,4,FALSE,77,retired,married,NA
HHa4ebce9cc0,F,,,FALSE,2,TRUE,31,management,single,tertiary
HH01aaaf84c8,M,,,FALSE,4,FALSE,45,services,divorced,secondary
HH9b0691c964,F,,,TRUE,3,FALSE,33,services,married,secondary
HHa75111cded,M,,,TRUE,5,TRUE,40,admin.,married,secondary
HH4ce2f3f173,M,$764.90 ,,TRUE,1,FALSE,35,management,single,tertiary
HH733a5276e0,M,,,FALSE,1,FALSE,51,management,married,tertiary
HH45f6a024b9,M,,,FALSE,1,FALSE,41,blue-collar,married,primary
HH92e83ef693,M,,,TRUE,3,TRUE,35,management,single,tertiary
HH13a59c0ffe,F,,Tlingit-Haida,TRUE,5,TRUE,71,retired,divorced,primary
HH4907cd9914,F,,Vietnamese,TRUE,5,FALSE,55,unemployed,divorced,secondary
HH299c337847,M,,,TRUE,2,TRUE,42,management,divorced,tertiary
HHb0833f6c03,F,,,FALSE,3,TRUE,29,management,married,tertiary
HHbabac78145,M,,,FALSE,4,TRUE,33,blue-collar,single,NA
HH74a18df6f0,F,,,TRUE,2,FALSE,32,admin.,single,secondary
HH8f4b54b915,M,,,FALSE,5,FALSE,51,management,married,tertiary
HH24970dcb5b,M,,,TRUE,2,TRUE,32,management,single,tertiary
HH85bcca1c92,M,,,FALSE,4,FALSE,64,retired,married,NA
HH79d38c8c24,M,,Pakistani,TRUE,2,TRUE,32,blue-collar,married,primary
HH332d71bc88,F,,,FALSE,4,TRUE,54,blue-collar,divorced,primary
HHbfd3209b1e,M,,Vietnamese,FALSE,3,TRUE,38,management,married,tertiary
HHfd6aa1b938,M,,,FALSE,4,FALSE,26,technician,single,secondary
HH9e1d07bd66,M,,,FALSE,2,FALSE,58,management,divorced,tertiary
HH623f62e616,M,,,TRUE,4,FALSE,33,management,married,tertiary
HHd023247c1c,M,,Colombian,TRUE,5,TRUE,29,housemaid,single,tertiary
HH608e1d0e0a,F,,,FALSE,3,TRUE,31,admin.,married,secondary
HH8fc3dab251,M,,Peruvian,TRUE,4,FALSE,35,technician,single,secondary
HH6ccaf226ff,F,,,TRUE,5,FALSE,45,admin.,married,secondary
HH3902263577,M,,,TRUE,5,TRUE,34,management,single,tertiary
HH46530b0fbd,M,,,TRUE,3,TRUE,33,admin.,single,tertiary
HH304d928881,F,,,FALSE,3,TRUE,32,services,married,secondary
HH03c194f387,M,,,TRUE,4,TRUE,53,technician,married,tertiary
HH32fa9617d4,F,,,FALSE,5,TRUE,45,blue-collar,married,secondary
HH55f41271ec,F,,,FALSE,3,TRUE,40,blue-collar,married,primary
HH96422530c8,M,,,FALSE,3,TRUE,45,blue-collar,married,primary
HH9d3f9fa410,M,"$1,316.85 ",,TRUE,3,TRUE,43,management,married,tertiary
HH78d43df7b3,M,,,FALSE,2,FALSE,39,housemaid,married,primary
HH67aa8dc38d,F,,,FALSE,4,FALSE,31,technician,single,tertiary
HHaa352f8a83,M,,,TRUE,5,FALSE,53,blue-collar,married,primary
HH4416cd21fd,F,,Chamorro,TRUE,2,FALSE,32,management,divorced,tertiary
HHa91e81bacb,M,,,FALSE,4,FALSE,42,management,married,tertiary
HHfb6009687a,M,,American Indian,FALSE,2,TRUE,41,technician,single,secondary
HH86147ddf98,M,,,FALSE,1,TRUE,35,blue-collar,married,secondary
HHc5c20ec3cc,M,,,FALSE,2,FALSE,27,student,single,secondary
HH6056a01976,F,,,TRUE,3,TRUE,34,technician,married,secondary
HH6a03a7750b,F,$975.93 ,Sri Lankan,FALSE,2,FALSE,46,technician,married,secondary
HH7cfea59df4,F,,,TRUE,3,FALSE,46,management,married,secondary
HH0e6bcdbca0,F,$124.65 ,,TRUE,4,TRUE,45,unemployed,divorced,secondary
HH1ac57dda1e,F,,,TRUE,4,TRUE,26,blue-collar,single,secondary
HH79440cc7d0,M,,Melanesian,TRUE,3,FALSE,42,management,married,NA
HH921c11a974,F,,Guatemalan,TRUE,5,FALSE,69,retired,married,secondary
HH26d4816895,M,,Lumbee,TRUE,1,FALSE,30,blue-collar,single,secondary
HHe17e6fe48b,F,,,FALSE,3,TRUE,42,management,married,tertiary
HH0c1211e588,M,"$1,003.19 ",Iroquois,FALSE,1,FALSE,30,admin.,married,tertiary
HH4f97d7d564,F,,Mexican,TRUE,4,FALSE,35,admin.,married,tertiary
HH03bafe9e57,F,$77.55 ,,FALSE,3,FALSE,38,management,married,tertiary
HH98c5f1b68a,M,,,FALSE,5,FALSE,27,blue-collar,single,primary
HH98193da48a,M,,,FALSE,3,TRUE,39,management,single,tertiary
HHaa73d65b2e,M,,,FALSE,4,FALSE,27,student,single,secondary
HHe3d6418208,M,,,FALSE,2,FALSE,49,technician,single,secondary
HH35024df9a7,F,,,FALSE,2,TRUE,32,management,single,tertiary
HHfa57afce56,F,,,FALSE,1,FALSE,48,technician,married,secondary
HHd10bbd5367,M,,,FALSE,3,TRUE,31,admin.,married,secondary
HHc72f932c5b,M,$320.51 ,,TRUE,1,FALSE,36,management,married,tertiary
HH32da664105,F,,,TRUE,5,TRUE,34,entrepreneur,married,secondary
HH878aa59cf1,M,,,TRUE,2,TRUE,18,student,single,NA
HHbabdf65a96,F,,Asian,TRUE,5,TRUE,47,technician,single,NA
HH7dd9a4a8cc,F,,Venezuelan,FALSE,3,TRUE,39,entrepreneur,married,tertiary
HH8eee72fe2b,F,,,TRUE,4,FALSE,44,entrepreneur,married,tertiary
HHe3766c9e1d,M,,,FALSE,3,FALSE,42,blue-collar,married,primary
HH61c4d13455,M,,,TRUE,5,FALSE,56,admin.,married,secondary
HHeddf75cb9f,M,,,TRUE,2,TRUE,40,blue-collar,married,primary
HH3df26df760,M,,,TRUE,5,FALSE,30,blue-collar,married,secondary
HHee0da8af7e,M,$767.60 ,,TRUE,4,FALSE,32,entrepreneur,married,tertiary
HH302f9c60d5,M,,,FALSE,5,FALSE,51,blue-collar,married,primary
HH66157fb041,M,,,FALSE,1,FALSE,33,management,single,tertiary
HH14078490b0,M,,Latin American Indian,TRUE,4,FALSE,36,blue-collar,married,secondary
HH952393661f,F,,,FALSE,3,TRUE,42,blue-collar,married,secondary
HHd6eb986c82,F,,Salvadoran,FALSE,4,TRUE,38,management,divorced,tertiary
HH10dcf2e364,M,,,FALSE,5,FALSE,34,technician,married,secondary
HH14be4f2234,F,,,TRUE,1,TRUE,49,blue-collar,married,primary
HH69a23d6a63,M,,,FALSE,3,FALSE,54,NA,married,primary
HHc0307bc866,M,,Guatemalan,TRUE,3,FALSE,41,blue-collar,married,primary
HH74b8cbf21a,F,,,TRUE,3,FALSE,59,management,married,tertiary
HHf547afc7f7,M,,Fijian,FALSE,2,FALSE,53,management,married,tertiary
HH6f8d0d647a,F,,Kiowa,FALSE,3,TRUE,45,management,married,tertiary
HH0d5205ea7c,F,,,TRUE,5,FALSE,41,technician,single,secondary
HH31be0336df,M,,,TRUE,2,FALSE,56,blue-collar,married,primary
HHf0956cc4ab,F,,,TRUE,5,FALSE,51,services,single,secondary
HH26581bfe69,F,,Apache,FALSE,4,TRUE,38,management,divorced,tertiary
HH554150a915,F,,,FALSE,5,FALSE,33,blue-collar,married,primary
HH400574b755,M,,,FALSE,4,TRUE,36,student,single,secondary
HH3af253f1ec,M,,,TRUE,4,TRUE,44,management,married,tertiary
HHe44d9ed35d,M,,Polynesian,FALSE,3,FALSE,36,technician,married,secondary
HH5e8c926323,F,,Cambodian,TRUE,3,TRUE,31,technician,single,secondary
HHff5abf655e,M,,,TRUE,2,FALSE,36,technician,single,secondary
HH04de84df71,F,,,FALSE,4,TRUE,25,blue-collar,single,primary
HH1d9e1a7fff,M,,Colville,TRUE,4,FALSE,51,self-employed,married,secondary
HHd5254f1696,F,$156.92 ,Venezuelan,FALSE,1,FALSE,38,services,married,secondary
HHf3f88680dc,F,,,TRUE,5,TRUE,32,technician,single,secondary
HH08ca74d5dc,M,,,FALSE,5,TRUE,49,admin.,single,secondary
HHd20fbbd33e,F,,,TRUE,4,FALSE,37,blue-collar,married,secondary
HH53d3dbe403,M,"$1,261.91 ",,FALSE,4,FALSE,36,blue-collar,married,primary
HHf62cc18620,F,,,FALSE,4,TRUE,43,management,married,tertiary
HH9fdabeeacd,F,,,FALSE,4,TRUE,49,services,married,secondary
HH7917a9766f,F,,Chinese,FALSE,4,TRUE,32,blue-collar,divorced,primary
HHd820cdb050,F,$332.80 ,,TRUE,2,FALSE,60,management,divorced,secondary
HH6c790beb23,F,,,TRUE,2,FALSE,43,blue-collar,married,primary
HHa4ebd6e88a,F,,Black or African American,TRUE,1,TRUE,53,admin.,single,secondary
HH2497453b43,F,,,FALSE,3,TRUE,57,management,married,tertiary
HH928ffe8514,M,,,FALSE,2,TRUE,45,technician,single,secondary
HHcc57e0e738,M,,,TRUE,4,FALSE,33,admin.,married,secondary
HH5c7a961966,M,,Chickasaw,TRUE,5,TRUE,56,blue-collar,married,primary
HHf72fa22b4d,M,,American Indian,TRUE,1,FALSE,59,blue-collar,married,primary
HH681de77718,M,,,FALSE,2,FALSE,40,management,married,tertiary
HH9494c2f703,F,,Fijian,TRUE,4,TRUE,37,management,single,tertiary
HHb44038c457,M,,Hmong,FALSE,4,FALSE,34,blue-collar,single,secondary
HH2486ecbc87,M,,,TRUE,3,TRUE,27,blue-collar,single,secondary
HHc54fb79c97,F,,,FALSE,5,TRUE,47,services,divorced,secondary
HHab842ae8ab,F,,,FALSE,5,TRUE,32,unemployed,married,tertiary
HH77895f0552,M,,,FALSE,2,FALSE,32,technician,married,secondary
HH262da601e1,F,,,TRUE,4,TRUE,34,admin.,married,primary
HH6c2a1d8447,M,,,FALSE,5,FALSE,24,management,single,tertiary
HHd0e5a8d057,M,,Bangladeshi,FALSE,3,TRUE,47,blue-collar,divorced,primary
HH8261fbea40,M,$349.51 ,,FALSE,1,TRUE,72,retired,married,secondary
HHc2531bf867,F,,,FALSE,1,FALSE,34,services,single,secondary
HHe740740ce6,F,,,FALSE,3,TRUE,38,entrepreneur,divorced,secondary
HH04ecea50c5,M,,,FALSE,2,FALSE,61,retired,married,secondary
HH616f670450,M,"$1,193.90 ",,TRUE,2,FALSE,44,blue-collar,married,secondary
HH8445aecb5a,M,$262.30 ,,FALSE,1,FALSE,31,self-employed,single,tertiary
HH215a20a3c6,F,,,TRUE,2,TRUE,30,management,single,tertiary
HHbad18c57a2,M,,,TRUE,5,TRUE,33,NA,single,secondary
HH187e59cc96,M,,,FALSE,4,FALSE,46,blue-collar,married,primary
HHbfdefebbf7,M,,Asian Indian,FALSE,2,TRUE,59,unemployed,single,primary
HH1d2c1f3d69,M,,Iroquois,FALSE,1,FALSE,32,blue-collar,married,primary
HHaad29d15db,M,$336.30 ,,TRUE,3,FALSE,28,housemaid,single,tertiary
HH6ac34b4d75,M,,Pakistani,FALSE,1,FALSE,29,management,married,tertiary
HH767d1eb324,M,$288.31 ,,FALSE,5,FALSE,61,retired,divorced,secondary
HH4100e25d27,M,,Bolivian,TRUE,5,TRUE,36,management,married,tertiary
HH513e014405,F,$24.29 ,,TRUE,3,FALSE,37,entrepreneur,married,tertiary
HH3cc5839cbf,F,,,FALSE,5,TRUE,46,housemaid,married,secondary
HHdd39d9b761,M,,,TRUE,3,TRUE,35,services,married,secondary
HH83ea81cb99,F,,,FALSE,4,TRUE,69,retired,married,primary
HH4e553d3fec,M,,,FALSE,2,TRUE,28,technician,single,tertiary
HH693c0ca95d,F,,,TRUE,3,FALSE,33,blue-collar,married,secondary
HHdf093f7dd3,M,,,FALSE,4,FALSE,57,retired,married,primary
HH9a341435d0,M,,,TRUE,1,FALSE,31,technician,single,tertiary
HH58781b1860,M,,,TRUE,2,FALSE,37,blue-collar,married,primary
HH02675ce6be,M,,,FALSE,2,TRUE,60,retired,married,primary
HH3e7ba09901,F,,,FALSE,3,TRUE,35,blue-collar,single,NA
HH75aae8812e,F,,,FALSE,3,TRUE,56,entrepreneur,married,tertiary
HH55eeea6294,F,,Vietnamese,FALSE,5,TRUE,45,retired,married,primary
HH1010b83f22,M,,,TRUE,2,TRUE,30,management,single,secondary
HHd1b22e6288,M,,Thai,FALSE,3,FALSE,34,technician,married,secondary
HHebe410178c,M,,,TRUE,4,FALSE,41,self-employed,single,tertiary
HHb891e039f7,F,,,TRUE,2,TRUE,32,admin.,single,secondary
HHf03a65ad03,M,,Chamorro,FALSE,5,FALSE,34,admin.,married,tertiary
HH1994f3fba2,F,,Paraguayan,FALSE,5,FALSE,29,management,single,NA
HH01a6c09dee,F,,,FALSE,4,TRUE,38,management,married,tertiary
HH1afc2e2b53,F,,,TRUE,1,FALSE,35,management,married,tertiary
HH8852b3c39f,M,,,TRUE,5,TRUE,44,management,single,secondary
HH31cf50595a,M,,Spaniard,TRUE,5,TRUE,39,blue-collar,married,primary
HH47eb7e5e58,M,,,FALSE,2,FALSE,57,admin.,married,secondary
HH816883e7c3,M,,,TRUE,5,TRUE,31,blue-collar,single,secondary
HH9acc48605a,F,,,FALSE,2,TRUE,59,entrepreneur,married,tertiary
HHb924997828,F,,,TRUE,4,TRUE,57,blue-collar,married,secondary
HH8df1369592,M,,Asian Indian,FALSE,3,FALSE,53,management,married,tertiary
HHa10512cfcb,M,,,FALSE,5,FALSE,46,blue-collar,married,primary
HH6d222f31cc,M,,,TRUE,1,FALSE,26,management,single,tertiary
HH71735c743f,M,,,FALSE,4,FALSE,43,admin.,married,tertiary
HHd1812e91f5,F,,,TRUE,2,FALSE,37,management,married,NA
HH0d964df497,M,,,FALSE,4,FALSE,45,admin.,married,secondary
HH30f6ab4b6b,M,,,FALSE,1,TRUE,54,management,married,tertiary
HH069245ac93,M,,,FALSE,4,TRUE,27,blue-collar,single,secondary
HHc2356bcaee,M,$841.35 ,,TRUE,2,TRUE,27,admin.,married,secondary
HHd5496b5ca4,F,,Apache,TRUE,2,FALSE,30,management,single,tertiary
HH08c529fccd,F,,,TRUE,5,TRUE,68,retired,married,tertiary
HH86dccf6961,F,"$1,300.70 ",,FALSE,1,TRUE,30,management,married,tertiary
HH014da9314d,F,,Iroquois,FALSE,3,TRUE,56,management,married,tertiary
HH028dc36324,F,,,TRUE,1,FALSE,31,technician,married,secondary
HHfd331cb508,M,,,TRUE,3,TRUE,26,technician,single,secondary
HH60abea3f3e,M,,,TRUE,4,TRUE,46,technician,married,secondary
HH793f7bc0e4,M,,,TRUE,3,FALSE,49,technician,divorced,secondary
HHd29d4e86da,F,,,FALSE,5,TRUE,24,management,married,secondary
HH8eb4fe70b9,F,,Taiwanese,FALSE,4,FALSE,27,self-employed,single,secondary
HH0083f9d484,M,,,FALSE,4,FALSE,51,retired,married,primary
HH6fcddcf2be,M,,Native Hawaiian,FALSE,2,FALSE,56,management,married,tertiary
HHf917e9c442,M,,,TRUE,2,TRUE,40,admin.,married,secondary
HH6761963976,F,,,FALSE,1,TRUE,27,technician,married,secondary
HH0b593c2b85,F,"$1,147.89 ",,FALSE,3,FALSE,36,management,single,tertiary
HH02b7a71e41,M,,,TRUE,2,FALSE,37,services,married,secondary
HHb38fbc5761,F,,Paiute,TRUE,5,FALSE,43,admin.,married,secondary
HHa54003b012,F,,Chilean,TRUE,3,TRUE,33,admin.,divorced,secondary
HH73cb02c4d9,M,,Houma,FALSE,1,FALSE,38,technician,married,secondary
HH8f31a01f07,M,,Bolivian,FALSE,2,FALSE,37,admin.,married,secondary
HH8ad034a422,M,,,FALSE,1,FALSE,30,management,single,tertiary
HHff35ed00c6,F,,,FALSE,3,FALSE,43,blue-collar,married,primary
HH65d951c860,M,,,TRUE,1,FALSE,65,retired,married,tertiary
HH87063b55ae,M,,Indonesian,FALSE,2,TRUE,42,technician,single,secondary
HHd98c78dce8,M,,,FALSE,1,FALSE,35,technician,single,secondary
HHa208b3c5fd,F,,,TRUE,1,TRUE,53,NA,married,primary
HH50f9320bce,M,,,TRUE,4,FALSE,55,housemaid,married,primary
HH0c57aca7cc,M,,Japanese,TRUE,4,FALSE,34,blue-collar,divorced,secondary
HH863a7b6310,F,,,TRUE,1,TRUE,29,admin.,single,secondary
HH690f950fcf,M,,,TRUE,1,FALSE,37,services,single,secondary
HH71196592b5,F,,,FALSE,2,FALSE,59,entrepreneur,married,secondary
HH55d9ae6a9c,M,,,FALSE,1,TRUE,22,student,single,secondary
HHa684cd11d7,F,,,FALSE,2,FALSE,31,unemployed,married,secondary
HHc78da3fed1,F,,,TRUE,4,FALSE,51,blue-collar,married,secondary
HHd49ec03074,M,,,TRUE,5,FALSE,39,services,married,secondary
HHbae0366443,M,,,TRUE,5,TRUE,53,management,married,tertiary
HH20b0d31083,M,,,FALSE,1,FALSE,37,blue-collar,married,primary
HHdd5aafd2f5,M,,Indonesian,FALSE,4,FALSE,26,services,married,secondary
HH5a7fde7e77,M,,,TRUE,4,TRUE,34,blue-collar,married,secondary
HHb46595a35b,F,,,FALSE,2,TRUE,36,blue-collar,married,primary
HHb82aa380fe,M,,,FALSE,3,TRUE,46,management,divorced,tertiary
HH786580bbe7,M,,,TRUE,4,TRUE,59,housemaid,married,primary
HH44fb7f881d,M,,Sri Lankan,FALSE,5,TRUE,38,housemaid,divorced,tertiary
HH08d37c31c6,F,,Tlingit-Haida,TRUE,1,FALSE,37,management,married,tertiary
HH1e7ffdf60d,M,,,FALSE,3,FALSE,54,admin.,divorced,secondary
HHb29e91c84d,F,,,TRUE,3,TRUE,36,unemployed,divorced,secondary
HH99828465ad,F,,Guamanian,FALSE,5,FALSE,38,management,married,tertiary
HHe870b00868,F,,,FALSE,4,TRUE,49,services,married,secondary
HH30f3a1aff4,M,,,FALSE,5,FALSE,34,technician,married,secondary
HH138e41d66f,M,,,FALSE,3,TRUE,34,blue-collar,married,secondary
HH45c47b859c,F,,,TRUE,2,TRUE,34,technician,single,secondary
HHe89451bd04,F,,Apache,FALSE,2,TRUE,36,admin.,married,secondary
HH4b9aec9c66,M,,Houma,TRUE,4,TRUE,52,management,married,tertiary
HHa828a0c52f,M,,,TRUE,3,TRUE,57,housemaid,married,primary
HH82299208e8,M,,,FALSE,3,TRUE,63,retired,divorced,secondary
HH567f5c89f8,M,,,TRUE,2,FALSE,43,services,married,secondary
HH248262d6d9,M,,,TRUE,5,TRUE,38,admin.,single,secondary
HHaa340e53e5,F,,,TRUE,1,TRUE,45,admin.,divorced,secondary
HHc96c81e6f4,M,,,TRUE,4,TRUE,28,management,single,tertiary
HH95486e7442,M,,Colville,FALSE,2,TRUE,64,retired,married,secondary
HHc52c3a831d,F,$655.16 ,,FALSE,1,TRUE,47,admin.,divorced,secondary
HH9dede973f2,F,,,FALSE,3,FALSE,59,blue-collar,married,secondary
HH68ba79fce0,F,,,TRUE,2,TRUE,32,management,single,tertiary
HH63f8684065,M,,,FALSE,5,TRUE,54,services,married,secondary
HH784ce5b9d6,F,$590.12 ,,TRUE,4,FALSE,39,admin.,married,secondary
HH4a146c33f9,M,,,FALSE,1,TRUE,25,technician,single,secondary
HHc68a19bb37,M,$321.08 ,,TRUE,5,TRUE,52,management,married,tertiary
HHb2272593f1,F,,,TRUE,3,TRUE,38,technician,married,secondary
HH3389cf7cac,F,,,TRUE,5,TRUE,33,technician,married,secondary
HH5099100364,M,,Cuban,FALSE,3,TRUE,61,retired,married,primary
HHbd197332f7,F,,Pueblo,FALSE,5,TRUE,38,blue-collar,single,tertiary
HHc657addfad,F,,,TRUE,1,FALSE,36,management,married,tertiary
HH3ee2cf00fd,M,,,TRUE,1,FALSE,50,management,married,tertiary
HHe087398b51,M,,,FALSE,1,FALSE,64,retired,married,primary
HHd767b53f2a,M,,,FALSE,4,FALSE,35,blue-collar,married,primary
HH6910377870,F,$244.63 ,,TRUE,5,TRUE,51,admin.,married,secondary
HH1feb8c41f1,M,,,TRUE,1,FALSE,43,blue-collar,single,secondary
HH6a2b59a414,F,,,FALSE,2,FALSE,36,technician,married,tertiary
HH63ed51314b,F,,,FALSE,4,TRUE,47,technician,married,secondary
HH45e2699ded,F,,,FALSE,4,FALSE,40,technician,married,tertiary
HHba89955cbd,F,,,TRUE,3,FALSE,56,retired,married,secondary
HHad377fc59e,F,,Pima,TRUE,4,FALSE,22,housemaid,single,secondary
HHa2b12f73c1,M,,Costa Rican,FALSE,5,TRUE,47,management,married,tertiary
HH7fef01efa6,F,,Indonesian,FALSE,5,TRUE,22,unemployed,single,tertiary
HHa7018f748b,F,,,TRUE,5,FALSE,52,technician,married,secondary
HH6cf9e94420,F,,,FALSE,3,FALSE,49,blue-collar,married,secondary
HH035e04301b,M,,,FALSE,2,FALSE,22,student,single,secondary
HHe6539d02d0,F,,,FALSE,4,FALSE,30,technician,single,secondary
HHd91f99be42,F,,,TRUE,2,FALSE,61,retired,married,primary
HH3fa3f13107,M,,,FALSE,1,FALSE,27,admin.,married,secondary
HHa58c8de131,F,,,FALSE,2,TRUE,43,blue-collar,married,secondary
HH75eb719b02,M,,,FALSE,4,FALSE,50,admin.,divorced,NA
HHbff5966e20,F,$317.57 ,,TRUE,3,FALSE,55,housemaid,married,primary
HH3f152c7d4b,F,,,TRUE,2,FALSE,38,entrepreneur,married,secondary
HH1a1d68622c,M,,,FALSE,4,TRUE,57,management,married,tertiary
HHcd643159c5,F,,,TRUE,2,FALSE,43,management,married,tertiary
HH54a84f4940,M,,,FALSE,3,FALSE,32,blue-collar,married,secondary
HH641220ddc7,F,,,FALSE,1,FALSE,42,admin.,married,secondary
HHfba2e85fe2,F,"$1,310.18 ",,TRUE,4,FALSE,41,management,married,tertiary
HHfc47d7c964,M,,,TRUE,1,TRUE,41,technician,married,secondary
HH8df9b40f02,M,,Choctaw,FALSE,1,FALSE,34,services,divorced,secondary
HHf6e61e73bb,M,,,FALSE,3,TRUE,36,management,married,tertiary
HHce932bf9c0,F,$5.91 ,,TRUE,5,FALSE,36,technician,single,primary
HHad1135eaea,M,,,TRUE,1,FALSE,43,retired,married,primary
HH14a11ec0b8,M,,Sri Lankan,FALSE,4,TRUE,24,admin.,single,secondary
HH4d2dce56de,M,,,TRUE,1,FALSE,56,blue-collar,married,primary
HH217a90f756,F,,,FALSE,1,TRUE,25,management,single,tertiary
HHcd247eab1b,M,,,TRUE,1,FALSE,31,technician,single,tertiary
HH115a28298d,F,,,FALSE,2,TRUE,48,services,married,secondary
HH70b9b7cd45,F,,,TRUE,4,FALSE,59,unemployed,married,secondary
HH396adcd7af,F,,,TRUE,3,TRUE,35,blue-collar,single,secondary
HH4c52d56259,M,,,TRUE,3,TRUE,46,blue-collar,married,secondary
HH0c5d6ee0d5,F,,,TRUE,1,FALSE,47,management,married,tertiary
HH5ce626d344,F,,,FALSE,3,FALSE,29,management,single,tertiary
HH2127d2c74a,F,,,FALSE,2,TRUE,52,blue-collar,divorced,primary
HHb930cdc92b,F,,Crow,TRUE,4,FALSE,51,management,married,primary
HH5d7539520b,F,,,FALSE,2,FALSE,49,retired,divorced,secondary
HHb7140b172e,M,,,TRUE,3,FALSE,47,technician,single,secondary
HHc1239afe78,M,,,FALSE,1,TRUE,58,retired,divorced,tertiary
