"RowID","uniqueID","zipRange","homeOwner","NUMCHLD","INCOME","gender","WEALTH","HV","Icmed","Icavg","IC15","NUMPROM","RAMNTALL","MAXRAMNT","LASTGIFT","totalmonths","TIMELAG","AVGGIFT","Y1_Donation","Y2_DonatedAmt"
229,"donor1708","60000-79999","Yes",1,7,"FEMALE",8,1869,804,833,1,30,47,8,8,30,1,5.875,"No",0
230,"donor1711","80000-99999","No",1,1,"MALE",8,652,266,377,16,24,20,15,15,37,11,10,"No",0
231,"donor1717","20000-39999","Yes",1,6,"MALE",NA,843,314,328,3,21,28,11,7,29,1,7,"Yes",7
232,"donor1719","20000-39999","Yes",1,5,"FEMALE",1,409,206,256,28,93,189,15,10,28,4,10.5,"No",0
233,"donor1721","40000-59999","Yes",1,1,"FEMALE",4,633,322,343,12,79,184,17,16,31,6,9.684210526,"No",0
234,"donor1732","80000-99999","Yes",2,5,"MALE",6,2016,566,632,0,64,180,20,15,35,2,9,"No",0
235,"donor1733","40000-59999","Yes",1,4,"MALE",9,933,555,597,2,42,70,15,10,33,10,14,"No",0
236,"donor1734","20000-39999","No",1,2,"MALE",8,778,374,419,13,23,36,10,10,31,1,7.2,"No",0
237,"donor1740","20000-39999","Yes",1,5,NA,3,772,269,309,14,108,315,35,20,29,17,26.25,"Yes",25
238,"donor1749","80000-99999","No",1,1,"MALE",8,765,361,393,15,26,36,16,16,29,8,12,"Yes",13
239,"donor1755","60000-79999","No",1,6,"FEMALE",5,587,308,347,16,64,110,20,0,17,17,15.71428571,"No",0
240,"donor1763","20000-39999","Yes",1,1,"MALE",4,1368,318,499,0,51,79,20,20,30,17,13.16666667,"Yes",20
241,"donor1767","40000-59999","No",1,2,"MALE",8,561,368,383,10,43,150,100,100,37,6,75,"No",97
242,"donor1770","60000-79999","Yes",1,7,"MALE",8,1275,738,799,2,21,25,20,20,36,5,12.5,"No",0
243,"donor1785","80000-99999","Yes",1,4,"FEMALE",8,771,344,339,16,25,96,13,6,28,1,9.6,"No",0
244,"donor1787","20000-39999","Yes",1,4,"MALE",6,871,371,422,7,63,166,14,10,30,8,9.222222222,"No",0
245,"donor1795","40000-59999","Yes",1,NA,"FEMALE",8,665,501,534,7,31,60,20,20,28,9,15,"Yes",20
246,"donor1802","80000-99999","Yes",2,5,"MALE",9,1014,609,671,4,51,282,25,25,30,6,21.69230769,"Yes",25
247,"donor1824","80000-99999","Yes",1,NA,"FEMALE",8,2203,561,569,2,24,35,20,20,33,1,11.66666667,"No",0
248,"donor1826","20000-39999","Yes",NA,1,"MALE",4,581,267,269,17,57,172,17,16,28,14,14.33333333,"No",0
249,"donor1832","40000-59999","Yes",1,3,"MALE",7,637,317,338,11,83,214,14,5,17,23,8.916666667,"Yes",5
250,"donor1837","80000-99999","Yes",1,NA,"FEMALE",7,1634,522,526,NA,102,378,25,13,30,6,12.6,"Yes",15
251,"donor1845","80000-99999","Yes",1,4,"MALE",4,1623,550,564,0,55,172,13,7,31,4,8.190476191,"No",0
252,"donor1848","80000-99999","Yes",1,4,"FEMALE",8,1214,475,543,11,29,35,15,NA,30,10,11.66666667,"No",0
253,"donor72009-26","40000-59999","No",1,5,"MALE",8,1078,323,398,14,69,69,7,7,31,19,3.833333333,"No",0
254,"donor1857","80000-99999","Yes",1,5,"FEMALE",1,503,229,299,42,62,88,7,6,32,5,5.5,"Yes",6
255,"donor1859","60000-79999","Yes",1,4,"FEMALE",8,1143,446,549,5,17,25,25,25,37,5,25,"No",0
256,"donor1865","80000-99999","Yes",1,4,"FEMALE",8,1479,436,463,11,23,27,15,7,34,7,9,"No",0
257,"donor1868","40000-59999","Yes",1,5,"FEMALE",9,1445,686,703,3,95,333,25,20,25,2,15.13636364,"No",0
258,"donor1871","60000-79999","Yes",1,5,"MALE",8,709,512,526,4,68,170,20,11,37,6,9.444444444,"No",0
259,"donor1890","80000-99999","Yes",1,2,"MALE",1,1351,426,429,12,71,151,25,5,19,8,6.04,"Yes",5
260,"donor1891","60000-79999","No",1,5,"MALE",8,1286,445,527,17,25,25,15,15,36,10,12.5,"No",0
261,"donor1913","80000-99999","Yes",1,4,"MALE",8,2847,494,551,2,21,30,20,20,34,3,15,"No",0
262,"donor1916","40000-59999","No",1,3,"MALE",4,720,321,357,10,46,70,20,15,36,1,14,"No",0
263,"donor1920","80000-99999","Yes",1,3,"FEMALE",8,3111,347,380,14,34,55,20,20,33,5,13.75,"No",0
264,"donor1922","80000-99999","Yes",1,4,"MALE",6,769,426,406,9,51,138,16,14,37,9,9.2,"Yes",14
265,"donor1930","20000-39999","Yes",1,5,"MALE",7,888,363,383,18,78,183,10,10,28,9,7.038461539,"Yes",12
266,"donor1946","40000-59999","No",1,1,"MALE",5,1058,264,329,20,74,185,12,12,31,6,8.043478261,"Yes",12
267,"donor1950",NA,"Yes",1,6,"FEMALE",5,838,397,409,12,81,182,23,12,30,2,6.066666667,"No",0
268,"donor1953","80000-99999","Yes",1,4,"MALE",8,852,372,454,13,26,32,10,10,32,2,6.4,"Yes",8
269,"donor1955","80000-99999","Yes",1,3,"MALE",8,NA,401,476,11,24,46,20,16,32,5,15.33333333,"No",0
270,"donor1966","20000-39999","No",1,1,"MALE",8,675,344,372,18,NA,68,10,10,31,5,4.857142857,"No",0
271,"donor1968","20000-39999","No",1,1,"FEMALE",3,NA,264,299,25,73,87,6,5,31,5,3.782608696,"Yes",5
272,"donor1969","80000-99999","Yes",1,1,"MALE",0,707,168,279,48,91,511,22,13,31,6,9.462962963,"Yes",11
273,"donor1971","80000-99999","Yes",1,4,"FEMALE",8,1325,290,379,21,49,87,12,10,31,6,9.666666667,"No",0
274,"donor1973","40000-59999","Yes",4,4,"FEMALE",8,329,243,289,10,34,80,10,10,31,5,8,"No",0
275,"donor1974","40000-59999","Yes",1,4,"FEMALE",8,572,411,406,5,23,49,17,17,29,6,16.33333333,"Yes",16
276,"donor1975","20000-39999",NA,1,4,"FEMALE",0,426,228,233,24,55,103,14,12,35,3,10.3,"No",0
277,"donor1985","40000-59999","Yes",1,2,"MALE",0,171,106,NA,59,57,53,5,3,31,5,NA,"Yes",4
278,"donor63438-92","20000-39999","Yes",1,5,"MALE",8,1029,457,495,1,35,34,5,4,29,2,3.4,"No",0
279,"donor2006","40000-59999","No",1,5,"FEMALE",9,962,421,456,14,43,77,20,20,36,7,12.83333333,"No",0
280,"donor2010","40000-59999","Yes",1,2,"MALE",7,433,318,309,9,74,180,25,10,37,10,11.25,"Yes",10
281,"donor2022","20000-39999","Yes",1,5,"MALE",8,1485,647,688,4,22,22,10,7,31,4,7.333333333,"Yes",11
282,"donor77106-2","20000-39999","Yes",1,2,"FEMALE",6,759,371,408,6,58,112,17,11,31,12,7.466666667,"Yes",9
283,"donor2035","80000-99999","Yes",1,4,"MALE",8,722,188,251,31,42,45,7,4,29,4,4.090909091,"Yes",2
284,"donor2037","40000-59999","Yes",1,1,"MALE",8,338,290,299,22,23,28,5,5,28,2,4,"No",0
285,"donor2052","40000-59999","Yes",1,4,"MALE",8,314,250,279,18,54,54,6,6,28,12,3.857142857,"Yes",5
286,"donor2070","60000-79999","Yes",2,4,"MALE",8,676,393,426,6,48,63,6,6,30,3,3.15,"No",0
287,"donor2071","60000-79999","Yes",1,2,"MALE",1,423,217,264,36,85,196,14,8,34,6,NA,"No",0
288,"donor2077","60000-79999","Yes",1,4,"FEMALE",8,668,243,291,36,53,141,20,15,34,3,15.66666667,"Yes",20
289,"donor2088","20000-39999","Yes",1,2,"FEMALE",2,317,228,238,29,38,65,12,12,29,1,8.125,"No",0
290,"donor2093","80000-99999","Yes",1,3,"FEMALE",8,913,299,403,27,35,83,15,15,31,1,NA,"Yes",10
291,"donor2097","60000-79999","Yes",1,3,"MALE",8,315,259,312,21,27,49,15,12,31,6,12.25,"No",0
292,"donor2099","80000-99999","Yes",1,4,"MALE",3,1467,360,456,20,83,350,25,25,29,2,15.2173913,"Yes",25
293,"donor2109","60000-79999","Yes",1,7,"FEMALE",8,394,260,297,23,27,29,10,6,31,4,5.8,"Yes",6
294,"donor2114","20000-39999","Yes",3,4,"FEMALE",8,345,220,269,29,27,40,10,10,29,5,10,"Yes",10
295,"donor2120","40000-59999","Yes",1,6,"FEMALE",8,NA,425,472,9,78,543,50,10,36,8,15.51428571,"No",0
296,"donor2125","20000-39999","Yes",1,7,"FEMALE",8,807,463,476,1,16,20,20,20,36,5,20,"No",0
297,"donor2130","80000-99999","Yes",1,4,"MALE",4,1109,372,427,5,52,66,15,15,31,2,6.6,"No",0
298,"donor2140","60000-79999","Yes",1,4,"FEMALE",8,1138,575,577,5,24,35,11,10,28,6,8.75,"Yes",16
299,"donor2142","80000-99999","Yes",1,4,"FEMALE",8,754,243,345,30,18,25,25,25,36,5,25,"No",0
300,"donor2143","20000-39999","Yes",1,7,"FEMALE",9,948,565,595,5,71,222,20,15,30,4,11.1,"Yes",15
301,"donor2152","20000-39999","No",1,4,"MALE",8,583,284,326,21,24,31,7,5,29,4,5.166666667,"Yes",7
302,"donor2155","20000-39999","Yes",1,5,"FEMALE",8,792,354,361,14,53,102,24,24,36,4,11.33333333,"Yes",10
303,"donor2165","80000-99999","Yes",NA,7,"MALE",9,1790,601,630,5,77,150,10,10,29,4,6,"Yes",10
304,"donor2171","60000-79999","Yes",1,4,"FEMALE",4,1182,NA,471,0,46,80,15,15,29,16,11.42857143,"Yes",15
305,"donor2195","80000-99999","Yes",1,4,"FEMALE",8,639,261,280,25,58,95,8,7,30,6,6.333333333,"Yes",9
306,"donor2196","80000-99999","Yes",1,4,"MALE",4,868,491,585,6,66,125,15,12,37,3,9.615384615,"No",0
307,"donor2208","80000-99999","Yes",1,4,"MALE",8,2411,394,437,13,57,122,10,7,17,3,NA,"No",0
308,"donor2227","80000-99999","No",1,2,"FEMALE",8,632,220,241,29,15,20,20,20,37,5,20,"No",0
309,"donor2235","60000-79999","Yes",1,4,"FEMALE",8,0,NA,0,0,57,75.77,15.77,14,34,6,9.47125,"Yes",12
310,"donor2240","80000-99999","Yes",1,5,"MALE",7,2557,520,516,9,77,346,35,25,31,12,19.22222222,"No",0
311,"donor2251","20000-39999","Yes",1,5,"MALE",9,1903,864,876,5,78,249,30,15,34,4,NA,"No",0
312,"donor2252","20000-39999","No",1,2,NA,1,539,269,307,24,44,80,16,12,31,12,10,"No",0
313,"donor2254","20000-39999","Yes",1,3,"MALE",8,2173,505,568,8,53,220,30,15,28,5,20,"Yes",10
314,"donor2272","20000-39999","No",1,3,"FEMALE",0,500,221,325,20,81,192,7,5,29,5,4.923076923,"Yes",5
315,"donor2274","80000-99999","Yes",1,3,"FEMALE",6,1342,488,503,8,40,215,NA,14,29,5,11.94444444,"Yes",20
316,"donor2277","80000-99999","Yes",1,5,"FEMALE",7,1300,454,447,3,68,147,12,10,29,1,9.1875,"Yes",10
317,"donor2282","80000-99999","Yes",1,5,"MALE",3,887,324,368,12,73,226,9,7,30,8,5.947368421,"No",0
318,"donor2286","80000-99999","Yes",1,4,"MALE",8,1212,216,261,NA,21,70,50,50,32,5,35,"Yes",25
319,"donor2290","60000-79999","No",1,4,"FEMALE",8,508,239,292,28,29,29,6,5,29,4,4.833333333,"Yes",5
320,"donor2300","80000-99999","Yes",1,4,"FEMALE",8,841,304,354,21,41,40,7,5,32,15,5,"No",0
321,"donor2304","80000-99999","No",1,1,"MALE",1,633,252,295,26,55,69,25,15,32,5,9.857142857,"Yes",13
322,"donor2315","60000-79999","Yes",1,1,"MALE",1,353,255,286,25,53,105,15,15,35,5,8.076923077,"Yes",20
323,"donor72181-91","60000-79999","No",1,2,"FEMALE",6,1274,460,509,5,57,85,15,15,31,13,14.16666667,"No",0
324,"donor2339","80000-99999","Yes",1,5,"MALE",5,2241,428,470,15,95,150,20,20,22,12,13.63636364,"Yes",30
325,"donor2343","60000-79999","Yes",1,4,"MALE",6,277,147,160,51,84,435,17,11,30,9,9.0625,"Yes",20
326,"donor2377","80000-99999","Yes",1,7,"MALE",8,5089,744,809,3,36,68,16,14,32,4,13.6,"No",0
327,"donor2379","20000-39999","Yes",1,4,"MALE",2,317,228,238,29,40,112,20,10,29,8,8,"Yes",5
328,"donor2381","40000-59999","Yes",2,7,"FEMALE",9,1142,474,542,5,50,142,40,40,29,8,23.66666667,"Yes",36
329,"donor2387","80000-99999","Yes",1,4,"MALE",4,1701,377,440,8,38,108,15,10,29,3,6.352941177,"Yes",3
330,"donor2394","80000-99999","Yes",1,4,"FEMALE",3,1719,319,381,19,37,81,17,10,31,13,11.57142857,"No",0
331,"donor2422","20000-39999","Yes",1,7,"FEMALE",7,984,389,446,11,62,96,16,15,33,5,NA,"Yes",15
332,"donor2426","60000-79999","Yes",1,5,"MALE",8,1219,544,540,4,47,82,27,15,36,5,13.66666667,"No",0
333,"donor2438","60000-79999","Yes",1,6,"FEMALE",8,1195,619,639,3,19,30,7,7,31,2,6,"Yes",6
334,"donor2444","80000-99999","Yes",1,4,"MALE",8,2964,467,522,9,59,143,21,21,36,4,11,"No",0
335,"donor2447","20000-39999","Yes",1,4,"MALE",8,1270,247,325,26,59,54,5,3,30,16,3.176470588,"No",0
336,"donor2455","20000-39999","Yes",2,7,"MALE",4,583,284,326,21,50,94,15,15,NA,12,7.833333333,"Yes",10
337,"donor2456","20000-39999","Yes",1,6,"MALE",2,756,279,318,23,114,241,16,15,17,19,9.269230769,"Yes",10
338,"donor2469","80000-99999","Yes",1,6,"MALE",8,2658,621,665,3,76,414,20,15,37,5,11.18918919,"Yes",15
339,"donor2487","80000-99999","Yes",1,5,"MALE",8,478,270,317,23,26,65,25,25,31,2,13,"No",0
340,"donor2488","60000-79999","Yes",1,5,"MALE",3,511,297,330,22,43,161,31,28,31,2,17.88888889,"Yes",25
341,"donor2515","40000-59999","No",1,3,"FEMALE",3,348,282,323,19,80,196,13,10,28,2,9.333333333,"No",0
342,"donor2519","80000-99999","Yes",1,2,NA,8,422,289,319,27,23,26,15,15,37,2,8.666666667,"Yes",32
343,"donor2524","20000-39999","No",1,7,"FEMALE",8,1628,695,774,2,15,20,20,20,37,5,20,"Yes",20
344,"donor2529","60000-79999","Yes",1,6,"MALE",8,2392,715,814,3,27,36,16,10,30,9,12,"No",0
345,"donor2537","40000-59999","Yes",1,4,"FEMALE",9,1044,522,612,2,68,290,50,50,37,10,36.25,"No",0
346,"donor2548","80000-99999","Yes",1,4,"FEMALE",3,2502,339,377,17,77,179,14,12,37,8,9.421052632,"No",0
347,"donor2549","80000-99999","Yes",1,5,"FEMALE",8,1810,607,639,2,34,44,9,7,31,12,7.333333333,"No",0
348,"donor2553","40000-59999","Yes",1,4,"MALE",8,569,401,419,5,19,20,15,15,37,5,10,"No",0
349,"donor2557","60000-79999","Yes",1,4,"FEMALE",7,607,406,359,13,70,179,23,23,37,16,NA,"Yes",23
350,"donor2564","20000-39999","Yes",1,5,"FEMALE",8,1259,346,449,21,40,45,15,15,36,9,9,"No",0
351,"donor2569","80000-99999","Yes",1,6,"MALE",8,2821,668,767,0,25,35,10,10,28,3,7,"No",0
352,"donor2570","60000-79999","No",1,1,"MALE",8,370,332,293,37,68,76,6,3,29,19,3.619047619,"No",0
353,"donor2577","20000-39999","Yes",1,4,"MALE",9,4330,1500,1236,0,67,76,7,3,29,8,4.222222222,"Yes",5
354,"donor2599","80000-99999","Yes",1,1,"MALE",8,845,312,378,12,22,25,NA,5,28,7,6.25,"No",0
355,"donor2616","80000-99999","Yes",1,4,"FEMALE",8,852,401,NA,8,22,33,10,7,28,3,6.6,"Yes",12
356,"donor2622","80000-99999","Yes",1,4,"FEMALE",4,1194,NA,413,14,74,283,15,10,31,2,9.75862069,"Yes",10
357,"donor2626","60000-79999","Yes",1,4,"FEMALE",8,781,372,466,13,NA,122,20,6,28,3,12.2,"No",0
358,"donor2631","80000-99999","Yes",1,4,"FEMALE",6,1011,250,314,18,49,90,15,15,36,3,11.25,"No",31
359,"donor2637","60000-79999","Yes",1,4,"FEMALE",8,1033,542,628,3,41,66,8,4,31,10,6,"No",0
360,"donor2639","80000-99999","Yes",1,4,"MALE",8,2017,358,359,15,23,40,20,20,36,6,20,"Yes",25
361,"donor2645","80000-99999","Yes",1,2,"FEMALE",8,1024,601,635,2,27,36,11,10,29,5,9,"Yes",10
362,"donor2660","80000-99999","No",1,2,"MALE",8,687,213,283,24,28,40,5,5,31,2,4.444444444,"No",0
363,"donor2670","60000-79999","Yes",NA,2,"MALE",4,501,321,366,16,84,352,20,20,30,2,8.8,"No",0
364,"donor2672","60000-79999","Yes",1,5,"MALE",8,796,318,382,13,16,15,15,15,36,5,15,"No",0
365,"donor2673","60000-79999","Yes",1,4,"MALE",8,367,207,232,24,16,15,15,15,37,5,15,"Yes",15
366,"donor2677","20000-39999","No",1,3,"FEMALE",6,1040,273,365,13,64,190,30,15,29,3,13.57142857,"No",0
367,"donor2682","60000-79999","Yes",1,1,"MALE",8,404,313,302,28,24,28,5,3,29,2,3.5,"No",0
368,"donor2716","40000-59999","No",1,3,"FEMALE",2,278,161,201,49,32,40,20,20,36,14,13.33333333,"No",0
369,"donor2724","80000-99999","Yes",1,7,"FEMALE",6,3130,461,517,23,NA,231,19,15,37,10,15.4,"No",0
370,"donor2728","20000-39999","No",1,NA,"MALE",8,431,220,264,33,24,51,16,15,32,8,12.75,"No",0
371,"donor2737","80000-99999","Yes",1,2,"MALE",8,913,488,495,3,65,76,10,5,28,11,5.846153846,"Yes",6
372,"donor2758","80000-99999","Yes",1,4,"FEMALE",8,785,315,332,5,25,48,20,20,32,8,16,"Yes",20
373,"donor2759","80000-99999","Yes",1,5,"MALE",8,1831,244,334,19,24,45,15,15,35,6,15,"Yes",15
374,"donor2765","60000-79999","Yes",1,4,"MALE",8,1420,649,788,2,35,50,15,10,36,4,10,"No",0
375,"donor2774","80000-99999","Yes",1,2,"FEMALE",4,639,308,313,6,53,107,12,12,31,5,8.916666667,"Yes",10
376,"donor2783","60000-79999","Yes",2,2,NA,NA,469,298,334,21,29,50,20,20,37,4,12.5,"No",0
377,"donor2784","80000-99999",NA,1,6,"MALE",7,2160,508,519,2,70,119,20,15,32,2,10.81818182,"Yes",11
378,"donor2795","60000-79999","Yes",1,4,"MALE",5,531,357,404,5,35,58,15,10,31,7,9.666666667,"Yes",5
379,"donor2800","80000-99999","No",1,4,"FEMALE",6,933,423,505,9,64,110,10,10,30,5,8.461538462,"No",0
380,"donor2807","80000-99999","Yes",1,4,"FEMALE",3,1766,333,416,12,74,183,26,26,32,4,14.07692308,"Yes",25
381,"donor2809","20000-39999","Yes",1,7,"MALE",7,1563,574,637,1,42,60,15,15,36,11,12,"No",0
382,"donor2821","20000-39999","Yes",1,3,"MALE",0,350,195,227,41,59,86,11,11,29,6,7.818181818,"Yes",5
383,"donor2824","60000-79999","Yes",1,2,"MALE",7,668,277,283,40,41,54,11,3,28,11,7.714285714,"No",0
384,"donor2825","80000-99999","No",1,2,"FEMALE",8,582,301,313,19,17,25,25,25,37,5,25,"No",0
385,"donor2828","40000-59999","No",1,6,"MALE",2,853,462,509,7,115,487,25,20,34,NA,13.16216216,"No",172
386,"donor2831","80000-99999","Yes",1,5,"MALE",8,928,429,449,7,24,45,25,25,33,9,22.5,"Yes",30
387,"donor2834",NA,"Yes",1,7,"FEMALE",8,942,490,526,2,32,29,10,10,31,15,5.8,"No",0
388,"donor2838","40000-59999",NA,1,2,"FEMALE",6,732,372,429,6,43,181,20,18,29,8,11.3125,"Yes",17
389,"donor2844","60000-79999","Yes",1,7,"MALE",9,2013,NA,938,0,70,206,20,20,31,14,13.73333333,"No",0
390,"donor2847","80000-99999","Yes",1,7,"FEMALE",8,2171,606,654,9,46,149,25,16,29,0,11.46153846,"Yes",14
391,"donor2852","20000-39999","No",NA,1,"MALE",0,1114,193,320,47,60,176,15,15,31,3,6.068965517,"No",0
392,"donor2854","60000-79999","Yes",1,4,"MALE",8,707,537,572,1,58,117,7,6,32,3,5.086956522,"No",0
393,"donor2862","40000-59999","Yes",1,4,"MALE",0,394,172,211,46,93,237,15,10,18,3,9.875,"No",0
394,"donor2870","80000-99999","Yes",1,5,"MALE",8,1825,276,354,11,48,86,10,10,28,1,6.615384615,"No",0
395,"donor2876","60000-79999","Yes",2,3,"FEMALE",8,336,NA,256,36,34,47,6,4,28,3,4.272727273,"No",0
396,"donor37350-53","80000-99999","No",1,3,"MALE",8,1194,360,400,12,NA,30,10,8,32,5,5,"Yes",7
397,"donor2884","80000-99999","No",1,2,"FEMALE",8,705,305,312,16,17,25,15,15,30,6,12.5,"Yes",12
398,"donor2886","80000-99999","Yes",1,4,"MALE",5,1508,304,331,26,100,280,30,10,29,2,10,"Yes",7
399,"donor2891","20000-39999","Yes",1,2,"MALE",2,657,236,251,22,68,101,10,10,31,8,7.214285714,"Yes",10
400,"donor2892","80000-99999","Yes",1,4,"MALE",2,1240,501,582,7,116,236,12,3,32,3,7.866666667,"No",0
401,"donor2913","60000-79999","Yes",1,7,NA,8,982,639,703,4,NA,144,16,NA,33,9,NA,"No",0
402,"donor2916","60000-79999","Yes",1,5,"FEMALE",8,527,438,451,8,78,217,20,20,31,7,NA,"Yes",20
403,"donor2920","80000-99999","No",1,1,"FEMALE",8,553,219,262,30,56,67,12,12,31,5,7.444444444,"Yes",11
404,"donor2925","40000-59999","Yes",1,3,"MALE",1,614,259,345,14,80,165,15,14,30,3,NA,"No",0
405,"donor2929","80000-99999","Yes",1,6,"FEMALE",4,1182,370,389,10,69,95,6,5,31,1,4.318181818,"No",0
406,"donor2930","20000-39999","No",1,7,"MALE",9,1611,580,635,3,102,254,25,15,17,3,11.54545455,"Yes",14
407,"donor2936","20000-39999","Yes",NA,4,"MALE",8,582,179,238,39,50,33,5,2,35,NA,3.3,"No",0
408,"donor2964","20000-39999","Yes",3,5,"MALE",8,687,393,459,9,29,NA,7,3,17,4,5.142857143,"Yes",5
409,"donor2969","60000-79999","Yes",1,5,"FEMALE",8,1015,385,416,6,32,55,10,10,30,4,7.857142857,"Yes",10
410,"donor2979","20000-39999","Yes",1,3,"FEMALE",1,413,279,304,24,38,48,6,4,29,3,4.8,"No",0
411,"donor2990","40000-59999","No",1,3,"MALE",8,691,405,379,15,43,54,8,7,29,17,6,"Yes",7
412,"donor3007","40000-59999","No",1,6,"MALE",8,971,481,538,6,25,52,16,16,32,2,13,"No",0
413,"donor3014","80000-99999","Yes",1,4,"MALE",8,426,245,272,32,24,59,22,22,30,1,11.8,"No",0
414,"donor3035","40000-59999","Yes",1,4,"MALE",0,429,305,334,17,49,181,20,20,31,6,16.45454546,"No",0
415,"donor3042","60000-79999","Yes",1,4,"MALE",8,763,412,480,3,24,26,16,16,37,8,NA,"No",0
416,"donor3056","80000-99999","Yes",1,4,"MALE",8,1905,534,569,1,46,43,7,5,30,15,4.777777778,"Yes",5
417,"donor3058","80000-99999","Yes",1,4,"MALE",7,3991,605,630,2,53,64,10,10,30,9,4.571428571,"Yes",10
418,"donor3059",NA,"No",1,5,"MALE",9,1173,420,504,NA,58,67,5,5,31,7,3.941176471,"No",0
419,"donor3062","80000-99999","Yes",1,1,"MALE",0,1243,148,223,50,66,85,5,3,26,12,3.035714286,"Yes",3
420,"donor3065","40000-59999","No",1,1,"FEMALE",8,1219,563,649,0,20,22,10,10,31,3,7.333333333,"Yes",10
421,"donor3085","80000-99999","No",1,1,"MALE",6,2343,472,498,8,75,125.5,12,10,29,9,7.84375,"Yes",11
422,"donor3090","40000-59999","Yes",1,4,"FEMALE",8,773,512,519,3,29,33,7,NA,31,1,5.5,"No",0
423,"donor3091","60000-79999","Yes",1,5,"MALE",8,681,365,389,7,72,195,11,10,29,9,7.222222222,"No",0
424,"donor3105","60000-79999","No",1,1,"FEMALE",4,1134,348,361,13,41,70,25,25,19,14,17.5,"No",0
425,"donor3113","20000-39999","Yes",1,6,"MALE",8,3848,399,523,15,30,120,35,25,32,6,24,"Yes",31
426,"donor3115","20000-39999","Yes",1,1,"MALE",5,788,339,353,14,38,76,10,10,29,1,8.444444444,"No",0
427,"donor3125","40000-59999","Yes",1,1,"MALE",1,351,162,200,45,69,109,15,12,31,9,9.909090909,"No",0
428,"donor3133","60000-79999","No",1,3,"MALE",2,402,269,310,26,74,129,20,20,27,3,10.75,"No",0
429,"donor3141","80000-99999","Yes",1,5,"MALE",8,1611,318,351,7,31,29,10,5,28,NA,5.8,"Yes",11
430,"donor3155","80000-99999","Yes",1,7,"MALE",9,5843,1500,1133,9,129,333,25,16,29,12,12.80769231,"Yes",21
431,"donor3166","80000-99999","Yes",1,4,"MALE",8,901,477,485,4,39,114,25,25,31,2,16.28571429,"No",7
432,"donor3171","80000-99999","No",1,3,"FEMALE",8,793,283,342,19,98,223,NA,15,28,8,14.86666667,"Yes",106
433,"donor3174","20000-39999","Yes",1,4,"FEMALE",0,1059,586,619,7,40,77,10,10,29,1,7.7,"No",0
434,"donor3184","60000-79999","Yes",1,2,"MALE",4,860,381,456,12,73,190,8,6,32,6,5.9375,"Yes",4
435,"donor3194","60000-79999","No",3,4,"MALE",8,343,281,324,17,21,25,20,20,36,6,NA,"No",0
436,"donor3198","60000-79999","Yes",1,3,"MALE",8,277,194,228,33,31,45,25,5,19,5,15,"Yes",5
437,"donor3203","80000-99999",NA,1,4,"MALE",8,2111,NA,394,12,51,44,5,3,28,1,4,"Yes",4
438,"donor3214","80000-99999","Yes",1,5,"MALE",3,1318,289,282,22,55,103,15,10,29,21,6.058823529,"No",0
439,"donor3220","80000-99999","Yes",1,4,"MALE",8,1422,393,395,NA,23,NA,20,20,37,5,16.66666667,"No",0
440,"donor3222","40000-59999","Yes",1,2,"MALE",5,413,303,291,13,NA,136,11,11,31,3,8,"No",0
441,"donor3279","20000-39999","Yes",1,4,"MALE",8,487,200,302,36,73,132,10,6,31,11,6.6,"Yes",15
442,"donor3294","80000-99999","Yes",1,6,"FEMALE",7,2544,541,604,7,69,131,20,20,33,2,11.90909091,"No",0
443,"donor3298","20000-39999","Yes",1,5,"MALE",9,2290,465,562,9,107,470,35,35,21,2,22.38095238,"Yes",33
444,"donor3300","20000-39999","Yes",1,5,"MALE",8,500,229,279,29,35,49,15,13,30,14,9.8,"No",0
445,"donor3304","20000-39999","Yes",1,3,"FEMALE",NA,723,377,419,11,53,78,11,10,28,2,7.8,"No",0
446,"donor3307","40000-59999","Yes",1,4,"MALE",0,1194,408,525,16,68,110,20,20,36,23,13.75,"No",80
447,"donor3313","20000-39999","Yes",1,4,"FEMALE",7,750,412,443,9,66,168,25,15,28,7,12.92307692,"Yes",15
448,"donor3314","60000-79999","Yes",2,5,"MALE",1,336,195,241,38,59,94,15,10,35,17,9.4,"No",0
449,"donor3316","20000-39999","Yes",1,5,"MALE",8,628,257,300,17,56,121,11,5,18,5,8.642857143,"Yes",15
450,"donor3322","20000-39999","Yes",1,5,"FEMALE",8,728,429,457,4,NA,75,15,10,31,2,10.71428571,"Yes",11
451,"donor3335","80000-99999","Yes",1,4,"FEMALE",6,1129,417,438,5,69,241,25,25,30,3,15.0625,"Yes",50
452,"donor3336","80000-99999","Yes",1,3,"FEMALE",5,1852,407,461,10,43,47,5,5,30,4,4.272727273,"Yes",11
453,"donor3347","20000-39999","No",1,1,"MALE",3,679,229,268,14,52,62,10,10,30,2,6.2,"No",0
454,"donor3356","20000-39999","Yes",1,4,"MALE",8,732,291,335,19,25,22,10,10,33,6,5.5,"Yes",12
455,"donor3373","80000-99999","Yes",1,4,"MALE",8,2173,481,NA,7,NA,53,16,5,30,3,6.625,"No",0
456,"donor3377","80000-99999","No",1,1,"MALE",8,1458,504,581,2,24,35,11,5,31,1,7,"No",0
457,"donor3378","80000-99999","Yes",1,5,"FEMALE",9,3299,NA,343,21,81,102.5,8,3,25,9,3.106060606,"Yes",4
